cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C079,7.8522,9.669500000000001,0.02293015,151.85399999999998,83.352,0.175,0.279109,0.725,0.559095,1.0,95.0,100.0,58.5,10.4403,95.0,100.0,58.5,10.4403,False,13.263194065158292
C080,9.62671,7.137005,0.01647535,80.67135,26.897015,0.23750000000000002,0.92054625,1.025,1.7152895000000001,1.0,12.0,200.0,63.0,17.0,12.0,200.0,63.0,17.0,False,8.830881083961213
C081,8.00244,16.32225,0.011745420999999999,144.89770000000001,79.1545,0.1875,0.09762799999999999,0.7875,0.223956,1.0,243.0,191.0,64.5,10.198,243.0,191.0,64.5,10.198,False,8.682005507219817
C082,11.9039,9.1621,0.0384899,218.1295,94.4015,0.15,0.3779845,0.525,0.61754,1.0,119.0,104.0,59.5,10.4403,119.0,104.0,59.5,10.4403,False,12.372386909025135
C085,17.289099999999998,6.676875000000001,0.05934825,112.6055,82.93975,0.225,0.898039,1.1125,2.0609985,1.0,330.0,171.0,68.5,12.6491,330.0,171.0,68.5,12.6491,False,7.914890559539881
C086,8.07165,12.8815,0.031119499999999998,207.95,94.59,0.175,0.535225,0.75,0.622825,1.0,102.0,123.0,64.0,9.84886,102.0,123.0,64.0,9.84886,False,11.117130536998147
C087,12.6022,3.630935,0.0630835,91.51549999999999,56.25149999999999,0.1,0.37404699999999996,0.475,0.853095,1.0,61.0,173.0,63.0,9.84886,61.0,173.0,63.0,9.84886,False,6.977832409905206
C088,8.89035,6.0407,0.03767095,107.4075,80.3575,0.225,0.449154,0.8625,1.45069,1.0,71.0,82.0,57.5,11.3137,71.0,82.0,57.5,11.3137,False,14.407881286237519
C089,13.90865,9.433209999999999,0.04037175,141.6334,110.44735,0.15000000000000002,0.4315179,0.9,1.1502439999999998,1.0,171.0,252.0,51.0,10.0,171.0,252.0,51.0,10.0,False,9.808026779973712
C091,15.69885,3.86725,0.018835499999999998,121.4225,87.109,0.425,8.1343,0.85,8.3801,1.0,216.0,28.0,63.5,10.8167,216.0,28.0,63.5,10.8167,False,25.30014740956912
C092,11.766655,14.124935,0.025211235,185.53195,61.9345,0.2,0.749865,0.9,1.03928,1.0,193.0,237.0,57.0,11.4018,193.0,237.0,57.0,11.4018,False,6.692945115083176
C093,10.8076,13.072059999999999,0.033945375,134.7654,42.54315,0.2,0.22341475,0.875,0.6790065000000001,1.0,334.0,206.0,65.0,15.6525,334.0,206.0,65.0,15.6525,False,7.5738471194306705
C095,7.2445,15.0727,0.0540495,218.3885,106.88,0.125,0.379119,0.5625,0.7604,1.0,126.0,161.0,59.5,11.1803,126.0,161.0,59.5,11.1803,False,9.960297997425307
C096,9.40464,15.27591,0.03734,139.2551,54.6867,0.25,0.433904,1.0499999999999998,1.0724705,1.0,316.0,225.0,68.0,14.7648,316.0,225.0,68.0,14.7648,False,6.417483718978252
C097,12.06795,6.06925,0.05323049999999999,146.4875,193.801,3.1,89.76100000000001,1.425,79.428,1.0,171.0,38.0,65.5,10.8167,171.0,38.0,65.5,10.8167,False,18.798231435487406
C101,5.94655,12.12405,0.03275735,144.1925,29.13645,0.15,0.49115600000000004,0.9625,1.25181,1.0,71.0,103.0,66.0,11.7047,71.0,103.0,66.0,11.7047,False,6.851962739185684
C102,11.29205,10.31925,0.039308800000000005,233.0515,272.945,0.7,15.44765,1.6,13.7597,1.0,150.0,105.0,61.0,10.198,150.0,105.0,61.0,10.198,False,17.43160425665652
C103,11.797,4.956605000000001,0.0442224,116.946,89.0395,0.15,10.74065,0.75,9.8033,1.0,247.0,63.0,62.0,11.1803,247.0,63.0,62.0,11.1803,False,21.039941557288778
C104,11.204265,15.90288,0.011789800000000001,153.19315,35.16925,0.21250000000000002,0.06584275,1.025,0.637301,1.0,166.0,232.0,50.5,12.1655,166.0,232.0,50.5,12.1655,False,7.665666542865954
C105,6.309,13.6543,0.03275735,172.2895,127.3345,0.125,0.402667,0.8,1.053375,1.0,159.0,111.0,55.0,10.2956,159.0,111.0,55.0,10.2956,False,8.474362976124024
C107,5.299860000000001,16.8124,0.009288620999999999,102.13719999999999,44.75575,0.125,0.0384353,0.525,0.3869315,1.0,146.0,115.0,66.5,11.7047,146.0,115.0,66.5,11.7047,False,7.219495132619172
C108,7.70655,10.93875,0.025386950000000002,168.6,53.923500000000004,0.175,1.810125,1.05,1.493755,1.0,342.0,232.0,64.0,10.8167,342.0,232.0,64.0,10.8167,False,10.320199764623288
C109,7.98325,15.37355,0.01146505,245.4615,142.8485,0.125,0.04278265,0.5375,0.2512025,1.0,182.0,102.0,63.5,10.0,182.0,102.0,63.5,10.0,False,19.49896575996183
C110,7.946715000000001,10.28517,0.00778385,86.98570000000001,101.1751,0.2,0.0841775,0.625,0.33469275000000004,1.0,283.0,182.0,59.0,12.8062,283.0,182.0,59.0,12.8062,False,11.264178116705315
C111,10.266125,10.164225,0.0798393,116.66980000000001,54.283335,0.175,0.74229,0.625,1.259504,1.0,190.0,241.0,62.0,11.7047,190.0,241.0,62.0,11.7047,False,6.777774228634455
C112,14.01465,8.29535,0.0540495,232.5135,153.968,0.2375,31.64215,0.6125,11.76685,1.0,222.0,193.0,51.0,9.84886,222.0,193.0,51.0,9.84886,False,17.537612915484882
C113,22.0307,24.327150000000003,0.0543746,528.4545,308.57599999999996,0.325,1.9922015,1.2125,5.613803,1.0,221.0,136.0,61.0,10.6301,221.0,136.0,61.0,10.6301,False,11.49792398130262
C114,11.90565,13.92475,0.0581445,331.5665,92.3175,0.225,0.4894575,0.825,1.09285,1.0,178.0,124.0,66.0,11.1803,178.0,124.0,66.0,11.1803,False,8.797802511791426
C115,20.0907,4.687119999999999,0.03521415,188.335,108.9755,0.225,9.28915,0.8,4.82423,1.0,126.0,55.0,62.0,11.4018,126.0,55.0,62.0,11.4018,False,13.419702730260985
C116,10.6732,17.82145,0.064696,380.4235,181.5555,0.7,12.84705,1.475,7.34675,1.0,229.0,170.0,57.5,9.48683,229.0,170.0,57.5,9.48683,True,
C117,10.215480000000001,21.62821,0.0072231100000000005,262.5229,63.629349999999995,0.25,0.15318249999999997,1.4,0.3282745,1.0,312.0,214.0,64.5,11.7047,312.0,214.0,64.5,11.7047,False,5.896957149789804
C118,8.685995,16.35496,0.020215140000000003,149.6312,34.70039,0.2,0.0547245,0.6875,0.3354935,1.0,172.0,206.0,49.0,9.84886,172.0,206.0,49.0,9.84886,False,7.634204563202736
C120,16.94605,9.17975,0.029481599999999997,311.12,221.52650000000003,0.7,15.5697,1.6125,17.92145,1.0,245.0,136.0,60.0,12.3693,245.0,136.0,60.0,12.3693,False,18.311313664259092
C121,12.0104,9.97605,0.01064615,239.6325,131.51850000000002,0.2,0.262202,0.925,1.9255349999999998,1.0,193.0,95.0,60.5,11.4018,193.0,95.0,60.5,11.4018,False,9.678640504763552
C122,10.1802,3.528225,0.03532675,71.836,30.2753,0.225,1.24804,1.3375,2.068605,1.0,33.0,221.0,63.5,17.2047,33.0,221.0,63.5,17.2047,False,7.131424463786637
C123,7.9968,19.3615,0.009008249999999999,309.6595,75.5895,0.25,0.28762350000000003,1.275,1.14301,1.0,134.0,144.0,64.0,11.7047,134.0,144.0,64.0,11.7047,False,11.551538439447773
C125,6.9984,10.32275,0.03275735,144.486,37.1284,0.15,0.153399,0.45,1.836875,1.0,80.0,56.0,66.5,11.1803,80.0,56.0,66.5,11.1803,False,10.486256067468876
C128,9.97575,10.44035,0.02293015,208.3005,94.5255,0.2125,2.25861,1.15,20.0505,1.0,252.0,192.0,51.0,10.198,252.0,192.0,51.0,10.198,False,14.769216639330157
C129,7.68885,15.83505,0.009008249999999999,243.507,57.37350000000001,0.225,0.627225,1.075,1.210115,1.0,163.0,121.0,61.0,13.6015,163.0,121.0,61.0,13.6015,False,8.070890583231337
C130,9.12765,4.431385,0.021027849999999997,80.8965,31.47985,0.15,0.2545255,0.8,0.6866300000000001,1.0,332.0,195.0,63.5,10.4403,332.0,195.0,63.5,10.4403,False,9.118193044691846
C131,6.6134,12.76715,0.007370399999999999,168.86849999999998,96.149,0.2,0.34460100000000005,1.05,24.1623,1.0,185.0,115.0,48.0,10.8167,185.0,115.0,48.0,10.8167,False,9.730176456230485
C132,7.7983150000000006,24.62165,0.001099306,205.85250000000002,0.0,0.275,0.0,1.6,0.0,1.0,116.0,115.0,65.0,10.4403,116.0,115.0,65.0,10.4403,False,7.107500308435735
C133,9.2944,10.3481,0.0058878,192.359,127.9575,0.1,0.182166,0.4,0.474185,1.0,288.0,167.0,64.0,11.7047,288.0,167.0,64.0,11.7047,False,19.702756211471115
C137,9.47595,13.4959,0.031119499999999998,255.773,63.673500000000004,1.7,4.191205,4.0625,19.56765,1.0,227.0,152.0,53.0,10.2956,227.0,152.0,53.0,10.2956,False,6.647397292443642
C138,9.92895,20.62455,0.005193971,234.2295,61.5405,1.2125,6.47755,11.475,26.51525,1.0,175.0,148.0,66.0,12.083,175.0,148.0,66.0,12.083,False,4.9637491991378315
C139,14.804535000000001,20.13875,0.00875009,332.086,80.74775,4.9875,6.98135,4.1,27.15745,1.0,142.0,107.0,66.5,13.0,142.0,107.0,66.5,13.0,False,6.083264119619487
C147,8.21453,25.02285,0.00465541,205.7015,90.22,0.2875,0.174861,3.45,11.841700000000001,1.0,193.0,157.0,54.5,11.7047,193.0,157.0,54.5,11.7047,False,4.268062828075053
C150,14.052399999999999,16.08155,0.006640190000000001,232.112,192.44535,0.2375,0.06842134999999999,0.625,0.24622650000000001,1.0,133.0,112.0,55.0,9.43398,133.0,112.0,55.0,9.43398,False,17.692494971149
C152,9.2738,12.85165,0.003925195,238.3675,112.677,0.1,0.2439445,0.5,0.3886215,1.0,214.0,134.0,61.5,12.3693,214.0,134.0,61.5,12.3693,False,16.756034101086286
C156,6.06118,25.36565,0.00219861,152.8405,12.421725,0.2375,0.0125,1.8250000000000002,1.2,1.0,136.0,166.0,57.0,13.0384,136.0,166.0,57.0,13.0384,False,6.832060465227197
C165,5.5709,2.75181,0.01233635,30.66015,8.60185,0.15,5.43775,0.5875,26.9014,1.0,118.0,133.0,63.5,14.4222,118.0,133.0,63.5,14.4222,False,8.646621784711458
C169,7.725765000000001,17.9214,0.011789800000000001,137.1385,72.30815,0.1875,0.09778724999999999,1.0125,0.9761869999999999,1.0,242.0,156.0,62.0,12.1655,242.0,156.0,62.0,12.1655,False,9.97840474873227
C174,9.753979999999999,15.679300000000001,0.0057547150000000005,185.67839999999998,37.605955,0.2125,0.06986775,0.6124999999999999,0.6003215,1.0,204.0,171.0,64.5,13.1529,204.0,171.0,64.5,13.1529,False,9.23326476366651
