cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C022,11.3414,34.615,0.0102632,392.583,250.34599999999998,0.3,0.20959099999999997,2.25,0.769972,1.0,181.0,209.0,65.0,10.4403,181.0,209.0,65.0,10.4403,False,7.453634175120739
C023,12.027999999999999,42.1131,0.0117293,506.536,342.809,0.375,0.1,1.5,0.88176,1.0,159.0,163.0,57.0,12.6491,159.0,163.0,57.0,12.6491,False,8.316101858159431
C024,12.9506,42.9237,0.0366542,555.887,543.023,0.35,0.705691,2.0,4.04713,1.0,122.0,145.0,64.5,12.3693,122.0,145.0,64.5,12.3693,False,6.693134439893267
C025,6.635739999999999,69.8448,0.0219925,463.473,360.93199999999996,0.4,0.22248600000000002,3.4,9.27139,1.0,161.0,186.0,67.5,10.198,161.0,186.0,67.5,10.198,False,6.28813829821548
C026,10.5494,71.6869,0.024924900000000003,756.252,701.128,0.5,0.7667729999999999,2.6,2.1278599999999996,1.0,130.0,176.0,68.0,15.6205,130.0,176.0,68.0,15.6205,False,6.329250944078957
C027,10.0926,52.666000000000004,0.0219925,531.538,312.562,0.25,0.49531099999999995,2.7,2.2578,1.0,146.0,177.0,58.5,12.1655,146.0,177.0,58.5,12.1655,False,5.7520974279541495
C028,14.3196,52.1043,0.0205264,746.112,321.553,0.4,0.285357,1.75,2.4664900000000003,1.0,116.0,156.0,62.0,10.4403,116.0,156.0,62.0,10.4403,False,6.573063842443998
C029,27.3642,42.711000000000006,0.0219925,1168.75,477.767,0.65,1.8283900000000002,2.8,1.40137,1.0,111.0,149.0,62.5,10.4403,111.0,149.0,62.5,10.4403,False,5.651271705794394
C030,15.2354,26.998,0.00879701,411.32599999999996,171.012,0.775,1.76983,3.3,2.42513,1.0,77.0,87.0,65.0,10.2956,77.0,87.0,65.0,10.2956,False,6.647303433361854
C031,14.4616,29.6838,0.00586467,429.274,190.4,0.6,0.473022,2.325,0.611862,1.0,170.0,250.0,64.5,12.8062,170.0,250.0,64.5,12.8062,False,9.04952112200964
C033,23.2679,25.9765,0.029323400000000003,604.419,382.769,0.475,0.19968699999999998,1.75,1.15439,1.0,180.0,196.0,67.0,12.6491,180.0,196.0,67.0,12.6491,False,5.096105031755728
C034,10.5601,54.5037,0.024924900000000003,575.566,553.513,0.45,2.2378400000000003,2.75,2.55935,1.0,145.0,183.0,39.0,8.06226,145.0,183.0,39.0,8.06226,False,6.600751121100518
C035,19.825,50.4105,0.014661700000000001,999.388,294.14799999999997,0.6,0.295381,3.3,1.7462799999999998,1.0,164.0,228.0,53.0,15.2315,164.0,228.0,53.0,15.2315,False,5.316840922354562
C036,8.26211,61.3914,0.0205264,507.222,381.658,0.35,0.201335,1.8,2.16712,1.0,156.0,182.0,52.0,10.6301,156.0,182.0,52.0,10.6301,False,5.8589788115599335
C037,8.50675,37.214,0.0190602,316.57,177.611,0.4,0.221446,2.15,1.43527,1.0,94.0,121.0,58.0,10.0,94.0,121.0,58.0,10.0,False,5.756942118450896
C038,10.177,27.6011,0.023458700000000002,280.89799999999997,136.46,0.225,0.113192,0.975,1.08657,1.0,101.0,67.0,64.5,10.4403,101.0,67.0,64.5,10.4403,False,6.5812528622831685
C039,12.9059,38.7986,0.00733084,500.73199999999997,258.71,0.3,0.24799200000000002,2.1,0.273861,1.0,129.0,182.0,62.5,13.0,129.0,182.0,62.5,13.0,False,6.907981338127409
C040,16.8775,39.7907,0.0043985,671.569,245.601,1.0,0.529937,4.75,2.38135,1.0,124.0,164.0,55.5,10.8167,124.0,164.0,55.5,10.8167,False,9.599115339848652
C041,9.92932,36.1503,0.00733084,358.94699999999995,182.477,0.4,0.229129,1.9,1.39535,1.0,192.0,192.0,67.5,12.083,192.0,192.0,67.5,12.083,False,7.086947818608318
C042,13.7834,40.2261,0.0102632,554.453,260.89099999999996,0.45,0.106904,2.6,0.8241879999999999,1.0,213.0,255.0,65.0,11.1803,213.0,255.0,65.0,11.1803,False,6.221447496379256
C043,16.0522,34.0491,0.0381204,546.562,247.301,0.4,0.37532,1.5,2.20506,1.0,53.0,116.0,66.0,14.5602,53.0,116.0,66.0,14.5602,False,5.66600946918552
C044,11.4091,47.7915,0.0190602,545.257,240.815,0.35,1.15526,1.5,0.311633,1.0,166.0,171.0,62.0,10.8167,166.0,171.0,62.0,10.8167,False,5.377956652240536
C045,8.29752,60.9074,0.023458700000000002,505.38,443.945,0.45,2.33957,3.45,2.52525,1.0,146.0,186.0,47.5,10.7703,146.0,186.0,47.5,10.7703,False,5.830993297977199
C046,16.9006,95.8307,0.0131955,1619.6,235.386,0.65,0.139443,3.25,0.303223,1.0,140.0,169.0,59.5,11.4018,140.0,169.0,59.5,11.4018,False,5.551463806888333
C047,15.4401,81.6858,0.026391,1261.24,574.658,0.45,0.291786,2.775,2.3902099999999997,1.0,129.0,170.0,58.5,10.8167,129.0,170.0,58.5,10.8167,False,5.221795101813574
C048,7.74015,62.1604,0.0322557,481.131,339.79900000000004,0.475,0.25169899999999995,2.0,1.53852,1.0,75.0,111.0,64.0,11.7047,75.0,111.0,64.0,11.7047,False,5.93540325007566
C049,11.9587,47.8467,0.00879701,572.185,157.578,0.575,0.19311099999999998,2.775,1.4360700000000002,1.0,241.0,228.0,69.5,10.8167,241.0,228.0,69.5,10.8167,False,6.062527940948115
C050,14.530999999999999,36.0635,0.00586467,524.04,162.861,0.675,0.24874699999999997,1.8,0.8732129999999999,1.0,117.0,149.0,55.5,16.4012,117.0,149.0,55.5,16.4012,False,6.876206408448059
C051,12.7857,46.7224,0.0205264,597.379,278.624,0.425,0.23433,4.275,2.3931299999999998,1.0,199.0,196.0,66.5,11.1803,199.0,196.0,66.5,11.1803,False,5.826853852567249
C052,15.5706,28.6695,0.0102632,446.401,81.53,0.6,0.15353,3.9,1.17792,1.0,203.0,244.0,64.0,13.0,203.0,244.0,64.0,13.0,False,5.6004242045116825
C053,11.0873,21.5386,0.039586500000000004,238.805,99.0488,0.25,0.433654,1.2,1.36331,1.0,64.0,63.0,62.5,12.53,64.0,63.0,62.5,12.53,False,5.4918056356091
C054,11.1094,49.1443,0.023458700000000002,545.964,201.60299999999998,0.425,0.215058,2.475,2.32278,1.0,142.0,149.0,67.5,10.4403,142.0,149.0,67.5,10.4403,False,5.103296136542668
C055,13.0542,38.3084,0.0219925,500.087,174.15900000000002,0.4,0.135401,2.85,1.5250700000000001,1.0,237.0,254.0,66.5,11.4018,237.0,254.0,66.5,11.4018,False,4.966957983087974
C056,8.90515,54.8006,0.0337219,488.00800000000004,235.736,0.35,0.646311,1.4,1.44741,1.0,126.0,157.0,66.5,10.8167,126.0,157.0,66.5,10.8167,False,5.704548725947086
C057,5.02974,44.6598,0.016127799999999998,224.627,204.61599999999999,0.4,0.117744,3.25,1.00882,1.0,223.0,244.0,65.0,11.6619,223.0,244.0,65.0,11.6619,False,6.849407161948068
C059,11.5569,32.4542,0.00879701,375.07099999999997,60.2275,0.625,0.14361400000000002,4.4,2.29937,1.0,250.0,248.0,62.0,14.8661,250.0,248.0,62.0,14.8661,False,5.590547304642232
C060,9.18603,56.3013,0.0190602,517.185,224.998,0.35,0.111803,2.05,0.7682399999999999,1.0,106.0,120.0,60.5,12.0416,106.0,120.0,60.5,12.0416,False,5.71323857602092
C061,8.97302,57.7693,0.00733084,518.365,101.64399999999999,0.7,0.156525,3.7,1.28452,1.0,233.0,227.0,63.5,10.7703,233.0,227.0,63.5,10.7703,False,5.367045530276876
C062,9.24163,91.8093,0.017594,848.467,395.56300000000005,0.45,0.17017100000000002,2.575,0.8957069999999999,1.0,189.0,227.0,60.5,10.8167,189.0,227.0,60.5,10.8167,False,5.133870992521921
C063,10.6299,88.0672,0.0366542,936.1489999999999,370.58099999999996,0.35,0.180831,1.8,1.4286,1.0,126.0,152.0,63.5,10.8167,126.0,152.0,63.5,10.8167,False,4.800490931901619
C064,11.9251,63.6517,0.029323400000000003,759.054,320.503,0.35,0.279285,2.525,4.62092,1.0,150.0,185.0,56.0,11.4018,150.0,185.0,56.0,11.4018,False,4.5480553630829625
C065,15.635,28.2772,0.0366542,442.11300000000006,159.09799999999998,0.5,0.480833,2.6,2.62701,1.0,69.0,70.0,64.5,10.8167,69.0,70.0,64.5,10.8167,False,4.584821894811877
C066,11.6369,96.4886,0.014661700000000001,1122.83,371.38300000000004,0.575,0.26949,5.1,2.8818,1.0,163.0,229.0,56.5,10.8167,163.0,229.0,56.5,10.8167,True,
C067,10.6384,45.3311,0.039586500000000004,482.25199999999995,239.296,0.25,0.408475,2.0,1.40647,1.0,154.0,175.0,64.5,10.4403,154.0,175.0,64.5,10.4403,False,5.013384712068596
C068,8.62273,77.6844,0.0278572,669.8510000000001,199.46200000000002,0.5,0.396863,2.1,1.44176,1.0,70.0,105.0,66.5,10.4403,70.0,105.0,66.5,10.4403,False,4.809826883431707
C069,11.4542,50.7337,0.00879701,581.114,175.65099999999998,0.575,0.107044,3.625,0.598435,1.0,111.0,140.0,73.0,14.2127,111.0,140.0,73.0,14.2127,False,5.685888580822205
C070,10.5772,39.846,0.0219925,421.461,136.265,0.35,0.111803,1.05,0.419325,1.0,155.0,165.0,64.5,13.6015,155.0,165.0,64.5,13.6015,False,5.6170326420553565
C071,8.83957,34.6772,0.0117293,306.531,130.715,0.275,0.0935414,3.275,0.8422440000000001,1.0,32.0,71.0,62.0,10.4403,32.0,71.0,62.0,10.4403,False,6.505261113418027
C072,8.08014,42.0608,0.023458700000000002,339.85699999999997,103.49799999999999,0.425,0.22079400000000002,2.4,4.713080000000001,1.0,82.0,113.0,60.5,12.2066,82.0,113.0,60.5,12.2066,False,5.071663604252025
C074,9.221110000000001,36.5536,0.00879701,337.065,55.3119,0.35,0.0612372,1.4,2.26504,1.0,92.0,108.0,68.0,11.4018,92.0,108.0,68.0,11.4018,False,6.132358679766782
C075,13.0531,28.6372,0.0410527,373.805,153.52200000000002,0.4,1.21963,2.35,3.58958,1.0,43.0,60.0,64.5,11.4018,43.0,60.0,64.5,11.4018,False,4.432643996110414
C076,6.867889999999999,70.0983,0.026391,481.42800000000005,226.785,0.525,0.20086600000000002,2.525,2.1796599999999997,1.0,169.0,227.0,64.5,12.083,169.0,227.0,64.5,12.083,False,4.4790221758024
C077,4.69479,52.6527,0.0043985,247.19299999999998,93.935,0.3,0.104083,2.9,1.85158,1.0,62.0,108.0,64.5,13.8924,62.0,108.0,64.5,13.8924,False,5.290737473902239
C078,10.5436,55.5749,0.017594,585.956,156.80700000000002,0.35,0.129099,2.125,0.375,1.0,181.0,223.0,64.5,13.0384,181.0,223.0,64.5,13.0384,False,5.85979122075087
C079,16.1855,97.6091,0.016127799999999998,1579.85,232.484,0.65,0.169223,3.95,1.4588299999999998,1.0,184.0,238.0,69.5,10.8167,184.0,238.0,69.5,10.8167,False,4.371398853898398
C080,7.531680000000001,58.0121,0.029323400000000003,436.92900000000003,170.87400000000002,0.3,0.15411,1.775,1.32302,1.0,133.0,160.0,61.5,10.8167,133.0,160.0,61.5,10.8167,False,4.993759800616136
C081,7.23303,47.9662,0.0190602,346.941,172.799,0.35,0.762965,3.5,2.11774,1.0,149.0,152.0,68.5,10.8167,149.0,152.0,68.5,10.8167,False,5.020818932237185
C082,10.784,38.69,0.039586500000000004,417.233,155.245,0.25,0.21430300000000002,1.7,2.4800299999999997,1.0,167.0,237.0,68.0,12.2066,167.0,237.0,68.0,12.2066,False,5.537750410990924
C083,9.55238,116.728,0.0190602,1115.03,439.861,0.7,0.328165,5.15,2.75622,1.0,68.0,113.0,55.0,10.4403,68.0,113.0,55.0,10.4403,False,4.234780190920826
C084,7.59282,27.0139,0.0117293,205.112,93.6414,0.45,0.8560450000000001,1.325,1.01211,1.0,50.0,84.0,66.5,11.1803,50.0,84.0,66.5,11.1803,False,5.908437755430882
C085,7.6330800000000005,46.5993,0.00586467,355.69599999999997,61.6174,0.35,0.108972,1.225,2.06201,1.0,113.0,125.0,59.5,10.8167,113.0,125.0,59.5,10.8167,False,7.741094235498366
C086,9.479560000000001,37.4357,0.0278572,354.874,88.4839,0.5,0.220048,2.65,3.27064,1.0,230.0,251.0,64.0,9.84886,230.0,251.0,64.0,9.84886,False,4.012908909405214
C087,6.86978,55.45,0.0205264,380.93,163.08100000000002,0.4,0.16850199999999999,2.55,0.912121,1.0,220.0,250.0,67.5,10.7703,220.0,250.0,67.5,10.7703,False,4.5273924058701205
C088,4.98902,42.9048,0.0043985,214.053,95.2973,0.5,0.284312,5.6,1.96002,1.0,285.0,245.0,70.5,15.6205,285.0,245.0,70.5,15.6205,False,4.0565266979855785
C089,7.4241600000000005,72.2093,0.030789499999999997,536.0930000000001,221.41099999999997,0.35,0.16183499999999998,2.0,2.53278,1.0,109.0,107.0,63.5,10.8167,109.0,107.0,63.5,10.8167,False,4.555652813535616
C090,6.764539999999999,36.5563,0.035188,247.28599999999997,86.0488,0.35,0.111803,2.075,1.18313,1.0,11.0,90.0,66.0,11.6619,11.0,90.0,66.0,11.6619,False,4.230222796700531
C091,10.1843,35.5422,0.0219925,361.973,121.04,0.25,0.623164,1.4,1.1835,1.0,208.0,237.0,64.0,11.0454,208.0,237.0,64.0,11.0454,False,5.01285106048918
C092,6.38666,162.562,0.014661700000000001,1038.23,383.871,0.5,0.22079400000000002,3.0,3.13433,1.0,189.0,234.0,65.5,12.083,189.0,234.0,65.5,12.083,False,5.162327420338609
C093,9.37094,33.0037,0.0043985,309.276,100.01799999999999,0.55,0.168325,2.75,0.9954059999999999,1.0,32.0,85.0,63.5,10.2956,32.0,85.0,63.5,10.2956,False,6.084518044035896
C094,6.4163,45.3855,0.024924900000000003,291.207,108.963,0.45,0.137734,2.9,1.68357,1.0,84.0,107.0,59.0,11.6619,84.0,107.0,59.0,11.6619,False,4.318233031839896
C095,6.039630000000001,113.70700000000001,0.0131955,686.7510000000001,239.546,0.6,0.147196,3.4,1.2106,1.0,184.0,229.0,54.5,11.4018,184.0,229.0,54.5,11.4018,False,4.410532824722
C096,7.327030000000001,43.3435,0.0205264,317.579,138.578,0.3,0.319877,1.225,1.01061,1.0,154.0,158.0,62.5,11.1803,154.0,158.0,62.5,11.1803,False,4.602815187259513
C097,8.30952,57.2895,0.00733084,476.048,157.585,0.4,0.05477230000000001,3.35,0.617252,1.0,147.0,159.0,62.0,10.198,147.0,159.0,62.0,10.198,False,6.514204723786304
C098,8.63247,39.9538,0.00879701,344.901,134.944,0.425,0.107044,2.75,0.7721720000000001,1.0,166.0,189.0,65.0,11.1803,166.0,189.0,65.0,11.1803,False,4.710612452356175
C099,11.9416,44.8319,0.00293234,535.364,236.71200000000002,0.45,0.1,2.65,0.7,1.0,199.0,234.0,65.5,10.4403,199.0,234.0,65.5,10.4403,False,9.288888694754396
C100,6.31771,69.4975,0.0043985,439.065,15.4304,0.6,0.0288675,2.5,1.02388,1.0,123.0,130.0,69.5,11.1803,123.0,130.0,69.5,11.1803,False,4.6229274205190425
C101,7.47772,51.8314,0.0043985,387.58099999999996,57.7127,0.4,0.0866025,3.5,3.26968,1.0,169.0,203.0,69.5,11.6619,169.0,203.0,69.5,11.6619,False,5.259668684221628
C102,8.86937,82.2024,0.00146617,729.0830000000001,0.0,1.05,0.0,8.1,0.0,1.0,169.0,198.0,68.5,12.0416,169.0,198.0,68.5,12.0416,False,4.290325755370885
C103,6.04594,37.7671,0.00733084,228.338,90.1098,0.3,0.109545,2.05,0.661816,1.0,163.0,157.0,62.0,12.3693,163.0,157.0,62.0,12.3693,False,4.371033398033008
C105,5.67305,53.3717,0.017594,302.78,72.844,0.525,0.17618599999999998,2.65,3.04412,1.0,152.0,140.0,62.0,10.4403,152.0,140.0,62.0,10.4403,False,4.35111078176446
C106,6.99185,54.5536,0.0190602,381.431,114.744,0.3,0.168705,2.55,1.44508,1.0,151.0,179.0,57.5,11.4018,151.0,179.0,57.5,11.4018,False,4.379414554587534
C107,8.59382,40.0187,0.0102632,343.913,124.57700000000001,0.2,0.0845154,1.6,0.445614,1.0,209.0,230.0,67.0,10.6301,209.0,230.0,67.0,10.6301,False,5.802308585949702
C108,5.50782,89.2965,0.0117293,491.829,74.2104,0.95,0.283395,3.25,1.44579,1.0,120.0,218.0,62.0,14.0357,120.0,218.0,62.0,14.0357,False,4.266207837173888
C109,7.514869999999999,28.9195,0.016127799999999998,217.326,59.7323,0.2,0.127029,1.15,0.711113,1.0,105.0,89.0,66.5,12.1655,105.0,89.0,66.5,12.1655,False,5.577384304989936
C110,8.38084,32.5757,0.0102632,273.01099999999997,73.7161,0.6,0.166905,2.5,1.2843799999999999,1.0,40.0,54.0,70.0,11.7047,40.0,54.0,70.0,11.7047,False,4.944775558295315
C112,5.665830000000001,60.6011,0.0278572,343.355,109.765,0.6,0.210263,4.7,2.14715,1.0,225.0,223.0,63.0,13.6015,225.0,223.0,63.0,13.6015,False,3.5379979502531462
C113,5.34844,116.09899999999999,0.0205264,620.948,167.86,0.575,0.176017,2.3,0.780682,1.0,106.0,113.0,66.5,13.0,106.0,113.0,66.5,13.0,False,4.210449321700271
C114,8.4084,32.5349,0.00879701,273.566,111.557,0.325,0.137689,1.425,0.772846,1.0,82.0,95.0,61.5,10.7703,82.0,95.0,61.5,10.7703,False,5.409184584196075
C116,5.67413,180.595,0.00586467,1024.72,114.991,0.725,0.129904,4.6,0.9253379999999999,1.0,144.0,167.0,55.5,11.1803,144.0,167.0,55.5,11.1803,True,
C117,4.53828,202.726,0.00733084,920.029,136.029,0.7,0.14491400000000002,4.9,1.66268,1.0,55.0,104.0,63.5,12.53,55.0,104.0,63.5,12.53,False,3.717314480659958
C118,7.96081,36.514,0.0102632,290.681,66.9351,0.3,0.0422577,1.65,0.9283239999999999,1.0,222.0,237.0,68.5,10.8167,222.0,237.0,68.5,10.8167,False,5.058750507979316
C119,8.2045,38.6493,0.00586467,317.098,136.57,0.425,0.119896,1.425,0.613901,1.0,92.0,115.0,64.0,11.1803,92.0,115.0,64.0,11.1803,False,5.007841183969012
C120,7.5074,46.3173,0.014661700000000001,347.722,100.604,0.675,0.191377,2.95,1.2473,1.0,119.0,183.0,65.0,10.7703,119.0,183.0,65.0,10.7703,False,4.3235666992783255
C121,8.0571,35.5618,0.00146617,286.525,0.0,0.55,0.0,3.55,0.0,1.0,244.0,261.0,64.0,12.6491,244.0,261.0,64.0,12.6491,False,4.375672849250132
C122,6.95977,42.0112,0.017594,292.388,90.1596,0.3,0.13228800000000002,1.2,1.0941100000000001,1.0,161.0,176.0,64.5,11.7047,161.0,176.0,64.5,11.7047,False,4.627107993902205
C123,5.13361,84.3442,0.017594,432.99,127.186,0.475,0.145057,2.6,1.23322,1.0,147.0,172.0,50.5,10.0499,147.0,172.0,50.5,10.0499,False,4.230301566656462
C124,7.56323,36.9765,0.0117293,279.661,70.0484,0.375,0.0901388,1.425,1.1565,1.0,106.0,153.0,57.0,10.8167,106.0,153.0,57.0,10.8167,False,4.757751860409929
C125,6.591589999999999,39.2435,0.00293234,258.677,0.466492,0.625,0.025,2.5,0.09999989999999999,1.0,62.0,74.0,60.0,10.2956,62.0,74.0,60.0,10.2956,False,4.08742107786111
C126,8.077169999999999,49.2899,0.00879701,398.12300000000005,108.12799999999999,0.525,0.0989529,1.9,1.06203,1.0,87.0,122.0,65.0,12.2066,87.0,122.0,65.0,12.2066,False,4.906261016500217
C127,8.81939,34.0704,0.00733084,300.48,84.9821,0.5,0.176068,1.85,0.613596,1.0,94.0,97.0,69.0,10.7703,94.0,97.0,69.0,10.7703,False,5.13490492569725
C128,6.882569999999999,33.3837,0.014661700000000001,229.766,71.2977,0.45,0.13509300000000002,1.525,1.15677,1.0,71.0,95.0,64.0,10.4403,71.0,95.0,64.0,10.4403,False,4.380960910953446
C129,7.211810000000001,48.762,0.00733084,351.663,72.6408,0.35,0.067082,1.55,0.6445930000000001,1.0,65.0,102.0,60.0,10.198,65.0,102.0,60.0,10.198,False,4.510262563292262
C130,5.7569300000000005,52.6571,0.00146617,303.143,0.0,0.65,0.0,2.05,0.0,1.0,65.0,88.0,67.5,10.4403,65.0,88.0,67.5,10.4403,False,4.6095576796643645
C131,5.994330000000001,31.6036,0.017594,189.442,48.0046,0.25,0.0478714,1.8,0.8570780000000001,1.0,41.0,80.0,63.5,12.083,41.0,80.0,63.5,12.083,False,4.072661155472937
C132,3.74583,45.3258,0.00146617,169.783,0.0,0.2,0.0,0.6,0.0,1.0,125.0,119.0,59.5,10.4403,125.0,119.0,59.5,10.4403,False,3.808295153393863
C133,5.51905,55.4127,0.014661700000000001,305.825,69.044,0.55,0.13228800000000002,4.025,0.8364360000000001,1.0,239.0,238.0,64.5,12.53,239.0,238.0,64.5,12.53,False,4.541015147725481
C135,5.27955,29.7288,0.00293234,156.955,44.4755,0.35,0.1,3.95,2.45,1.0,165.0,256.0,32.5,10.7703,165.0,256.0,32.5,10.7703,False,4.272792067894559
C136,4.8079,61.6817,0.00293234,296.559,32.8458,0.35,0.1,2.525,1.525,1.0,118.0,121.0,63.0,11.4018,118.0,121.0,63.0,11.4018,False,3.7450428876937742
C138,6.6373,42.3977,0.00586467,281.406,51.5041,0.45,0.075,3.65,0.473022,1.0,172.0,166.0,69.5,10.7703,172.0,166.0,69.5,10.7703,False,3.9706636061555645
C140,7.8324,43.1065,0.00879701,337.62699999999995,138.535,0.4,0.18143,1.55,0.36799,1.0,101.0,137.0,68.5,11.7047,101.0,137.0,68.5,11.7047,False,5.385858075358532
C145,4.445180000000001,105.029,0.00293234,466.875,57.2175,0.425,0.025,6.125,0.475,1.0,205.0,200.0,64.5,10.4403,205.0,200.0,64.5,10.4403,False,3.0191677104930608
C146,5.34208,41.2167,0.00146617,220.183,0.0,0.45,0.0,1.5,0.0,1.0,195.0,252.0,61.5,13.0384,195.0,252.0,61.5,13.0384,False,3.756308710284753
C148,5.28674,42.4786,0.00586467,224.57299999999998,26.8801,0.45,0.11725999999999999,0.925,0.29685900000000004,1.0,190.0,203.0,66.0,12.53,190.0,203.0,66.0,12.53,False,3.943190415202473
C152,4.31209,46.6923,0.00146617,201.34099999999998,0.0,0.45,0.0,3.65,0.0,1.0,261.0,219.0,63.0,12.083,261.0,219.0,63.0,12.083,False,3.5638722395387834
C155,3.38554,175.956,0.00146617,595.705,0.0,0.95,0.0,1.65,0.0,1.0,135.0,153.0,63.0,12.2066,135.0,153.0,63.0,12.2066,False,3.407076876695169
C156,5.530530000000001,45.4704,0.00146617,251.476,0.0,0.3,0.0,3.15,0.0,1.0,102.0,108.0,57.0,12.083,102.0,108.0,57.0,12.083,False,4.2285770790833945
C157,5.3013900000000005,51.0303,0.00293234,270.531,73.7552,0.575,0.125,1.2,0.4,1.0,176.0,217.0,65.0,10.4403,176.0,217.0,65.0,10.4403,False,3.3824527748373034
C163,5.9455599999999995,48.4999,0.00733084,288.35900000000004,32.7849,0.25,0.11619000000000002,1.65,0.731779,1.0,110.0,130.0,64.5,10.7703,110.0,130.0,64.5,10.7703,False,4.857025451398196
