cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C037,83.5117,8.44835,0.030143200000000002,705.5360000000001,408.046,0.225,0.18268800000000002,1.0,0.6620050000000001,1.0,197.0,71.0,62.0,13.9284,197.0,71.0,62.0,13.9284,False,9.027574501769523
C039,14.6311,4.574730000000001,0.030143200000000002,66.9333,166.044,0.15,0.319961,0.575,0.740186,1.0,280.0,72.0,50.5,13.4164,280.0,72.0,50.5,13.4164,False,13.623708400847429
C040,187.563,3.6823599999999996,0.0195931,690.675,99.2279,0.25,0.0392232,1.05,0.0898717,1.0,129.0,8.0,63.5,10.4403,129.0,8.0,63.5,10.4403,False,8.192369160866814
C041,6.655930000000001,6.49062,0.0467219,43.2011,162.08700000000002,0.15,0.135301,0.5,0.49473,1.0,267.0,38.0,62.0,13.0384,267.0,38.0,62.0,13.0384,False,8.872065255234334
C043,7.982639999999999,5.3735800000000005,0.10851500000000001,42.8953,67.4677,0.1,0.060953099999999996,0.55,0.22592399999999999,1.0,272.0,90.0,57.0,12.53,272.0,90.0,57.0,12.53,False,9.401801605645963
C044,8.186919999999999,7.28097,0.0195931,59.6087,98.4441,0.15,0.05,0.7,0.524221,1.0,135.0,152.0,63.0,11.1803,135.0,152.0,63.0,11.1803,False,9.939967597399423
C045,122.69,7.215439999999999,0.0391861,885.2610000000001,322.402,0.2,0.0814531,0.75,0.193897,1.0,238.0,49.0,57.0,10.198,238.0,49.0,57.0,10.198,False,7.608466165858649
C046,6.63629,5.79406,0.0482291,38.451,41.0751,0.1,0.18221700000000002,0.4,0.751197,1.0,291.0,95.0,50.0,9.43398,291.0,95.0,50.0,9.43398,False,8.722882986919327
C047,8.087589999999999,9.74666,0.0964582,78.827,68.5954,0.15,0.0822059,0.55,0.45676300000000003,1.0,116.0,190.0,68.0,12.53,116.0,190.0,68.0,12.53,False,5.952360788357175
C049,13.1068,9.766580000000001,0.0391861,128.00799999999998,66.6704,0.175,0.20580500000000002,0.925,1.21681,1.0,196.0,208.0,62.5,12.1655,196.0,208.0,62.5,12.1655,False,8.124539755958882
C050,5.2712699999999995,6.936260000000001,0.0316503,36.5629,65.2258,0.1,0.15,0.3,0.923374,1.0,104.0,98.0,62.0,13.0384,104.0,98.0,62.0,13.0384,False,9.655539650965222
C051,130.618,5.8581,0.0452148,765.172,191.787,0.2,0.0524404,0.825,0.486441,1.0,215.0,6.0,55.5,11.7047,215.0,6.0,55.5,11.7047,False,6.7294028670338575
C053,5.36647,5.994,0.0422005,32.1666,64.5904,0.1,0.054280999999999996,0.3,0.28426,1.0,163.0,62.0,57.0,11.6619,163.0,62.0,57.0,11.6619,False,10.11806597773472
C054,31.4677,6.067830000000001,0.027128899999999997,190.94,45.6029,0.3,0.0849837,1.025,0.17658,1.0,277.0,32.0,64.0,13.0,277.0,32.0,64.0,13.0,False,6.7438008751501135
C055,53.3961,5.45035,0.05877919999999999,291.027,121.63600000000001,0.15,0.0423659,0.4,0.11209000000000001,1.0,261.0,57.0,58.5,22.0907,261.0,57.0,58.5,22.0907,False,7.7721229335876885
C058,19.3526,6.11701,0.0467219,118.38,55.2584,0.5,2.05783,2.3,2.96897,1.0,266.0,124.0,50.5,9.21954,266.0,124.0,50.5,9.21954,False,6.298360467171913
C059,12.9412,8.3028,0.0135644,107.448,55.3776,0.15,0.119024,0.95,0.631576,1.0,158.0,153.0,61.0,9.84886,158.0,153.0,61.0,9.84886,False,9.047580429742451
C060,12.2083,6.06766,0.0979653,74.0757,47.6419,0.1,0.15578599999999998,0.45,0.33781,1.0,255.0,40.0,55.5,10.4403,255.0,40.0,55.5,10.4403,False,7.135156223064357
C061,9.62808,16.1202,0.0075358000000000005,155.20600000000002,151.497,0.25,0.130384,0.85,0.7526619999999999,1.0,225.0,189.0,67.5,10.7703,225.0,189.0,67.5,10.7703,False,4.732552587659567
C063,10.2692,6.2336599999999995,0.07385080000000001,64.0146,44.8524,0.15,0.06624010000000001,0.35,0.236039,1.0,188.0,47.0,57.5,10.198,188.0,47.0,57.5,10.198,False,8.546084522811457
C065,6.9268,6.980010000000001,0.037679000000000004,48.3491,38.5574,0.1,0.04582580000000001,0.55,0.46914799999999995,1.0,95.0,120.0,67.0,11.4018,95.0,120.0,67.0,11.4018,False,6.968678042928211
C068,9.07421,10.6211,0.00602864,96.37799999999999,32.8138,0.3,0.127475,1.725,0.47893100000000005,1.0,149.0,139.0,64.5,11.6619,149.0,139.0,64.5,11.6619,False,6.873199967605803
C070,8.141010000000001,10.0975,0.037679000000000004,82.2036,57.9408,0.15,0.145945,0.65,0.769545,1.0,151.0,169.0,64.0,9.84886,151.0,169.0,64.0,9.84886,False,6.217056430687848
C071,8.81695,8.98746,0.119066,79.242,54.201,0.2,0.12914,0.55,0.28289899999999996,1.0,205.0,212.0,64.0,15.1327,205.0,212.0,64.0,15.1327,False,5.970439572761466
C074,16.3678,6.15728,0.057272,100.781,32.154,0.15,0.0688247,0.9,0.389922,1.0,284.0,47.0,69.0,10.8167,284.0,47.0,69.0,10.8167,False,5.663754107939971
C075,8.42024,13.1928,0.037679000000000004,111.086,41.8462,0.2,0.0640312,0.7,0.90923,1.0,69.0,109.0,66.0,10.4403,69.0,109.0,66.0,10.4403,False,5.475428324661313
C080,9.98125,12.1642,0.0120573,121.414,59.7531,0.2,0.0467707,0.875,0.374166,1.0,170.0,153.0,65.5,10.0499,170.0,153.0,65.5,10.0499,False,5.0089797045355535
C082,11.6377,10.7178,0.105501,124.73,35.8302,0.15,0.0527799,0.575,0.198521,1.0,252.0,32.0,55.0,10.4403,252.0,32.0,55.0,10.4403,False,4.762380086204799
C083,8.82826,11.6362,0.015071600000000001,102.728,18.4507,0.225,0.0782624,1.225,1.9724700000000002,1.0,128.0,177.0,61.5,17.2047,128.0,177.0,61.5,17.2047,False,5.871197151460992
C085,8.3397,7.03838,0.052750599999999995,58.698,56.7839,0.1,0.0632456,0.3,0.327218,1.0,241.0,32.0,54.5,12.0416,241.0,32.0,54.5,12.0416,False,8.44999574905496
C094,5.44284,10.1669,0.0241145,55.3366,29.9072,0.125,0.0829156,0.875,0.8284020000000001,1.0,119.0,186.0,66.0,14.8661,119.0,186.0,66.0,14.8661,False,4.488866423526702
C095,7.36344,65.9132,0.016578700000000002,485.348,140.855,0.25,0.07229989999999999,0.9,0.627042,1.0,242.0,153.0,68.0,11.4018,242.0,153.0,68.0,11.4018,False,4.568224791549515
C096,7.69537,8.417769999999999,0.0135644,64.7779,38.2905,0.1,0.0440959,0.85,0.68516,1.0,74.0,86.0,62.5,15.1327,74.0,86.0,62.5,15.1327,False,6.617031212427003
C097,6.45681,16.6683,0.0422005,107.624,25.0538,0.15,0.035355300000000006,0.35,0.10815,1.0,193.0,21.0,50.5,11.1803,193.0,21.0,50.5,11.1803,False,4.354612621996479
C098,5.99541,11.6814,0.00602864,70.0348,21.6762,0.175,0.09682460000000001,2.275,1.7813299999999999,1.0,191.0,175.0,66.5,15.5242,191.0,175.0,66.5,15.5242,False,4.430825573556059
C099,7.42235,17.7195,0.0075358000000000005,131.52,31.8739,0.2,0.05477230000000001,1.25,0.604152,1.0,220.0,151.0,51.5,17.088,220.0,151.0,51.5,17.088,False,4.756524801933162
C109,6.20916,13.0174,0.016578700000000002,80.827,19.7392,0.15,0.07229989999999999,0.85,0.337437,1.0,84.0,94.0,61.0,13.1529,84.0,94.0,61.0,13.1529,False,5.063490154769239
C110,5.9725,17.9148,0.0135644,106.99600000000001,17.4345,0.2,0.0440959,0.65,0.210819,1.0,168.0,201.0,64.5,14.3178,168.0,201.0,64.5,14.3178,False,5.190888670131226
C115,7.674519999999999,11.0162,0.018085900000000002,84.5441,23.8633,0.1,0.05204169999999999,0.6,0.34339000000000003,1.0,189.0,200.0,64.5,15.2971,189.0,200.0,64.5,15.2971,False,5.537617518878147
C117,5.70242,9.86688,0.0195931,56.2651,19.1123,0.1,0.05,0.4,0.57194,1.0,191.0,216.0,64.0,17.4642,191.0,216.0,64.0,17.4642,False,4.978296292441796
C118,7.09092,21.3533,0.00452148,151.414,46.0542,0.3,0.0645497,1.05,0.290115,1.0,245.0,154.0,46.0,14.0357,245.0,154.0,46.0,14.0357,True,
C121,6.621,25.8605,0.00150716,171.222,0.0,0.4,0.0,2.8,0.0,1.0,231.0,186.0,48.5,16.7631,231.0,186.0,48.5,16.7631,False,5.7408876710674495
C122,4.82555,8.056989999999999,0.060286400000000004,38.8794,34.5197,0.1,0.0447214,0.225,0.276586,1.0,208.0,77.0,56.5,10.8167,208.0,77.0,56.5,10.8167,False,5.808907405094004
C126,5.93233,17.5868,0.015071600000000001,104.331,18.3799,0.15,0.07245689999999999,0.65,0.124499,1.0,161.0,210.0,61.5,16.5529,161.0,210.0,61.5,16.5529,False,3.725409900549646
C131,6.23951,12.5245,0.0105501,78.1469,12.2154,0.15,0.05,0.95,0.5834010000000001,1.0,101.0,89.0,61.0,16.4924,101.0,89.0,61.0,16.4924,False,3.9139245799511366
C136,3.99287,11.3505,0.00602864,45.3209,5.79643,0.075,0.0433013,0.175,0.103078,1.0,135.0,193.0,58.0,18.3848,135.0,193.0,58.0,18.3848,False,3.953635463681664
C144,4.1372,9.3513,0.025621699999999997,38.6882,20.129,0.05,0.05285940000000001,0.05,0.09314760000000001,1.0,241.0,103.0,43.0,11.0454,241.0,103.0,43.0,11.0454,False,3.957964457600199
