frame,time,nearest_F_frame,time_since_last_lick,nearest_reward
1587,85.74963,1654.0,3.9199199999999905,20.23352
1592,85.91678,1657.0,0.16715000000000657,20.400670000000005
1598,86.11683,1661.0,0.2000499999999903,20.600719999999995
1668,88.85222,1716.0,2.7353900000000095,23.336110000000005
1762,92.43868,1788.0,3.5864600000000024,20.50036999999999
1766,92.60535,1791.0,0.16666999999999632,20.333699999999993
1871,96.60878,1871.0,4.0034299999999945,16.33027
1876,96.77551,1874.0,0.16673000000000116,16.163539999999998
1882,97.04258,1880.0,0.2670700000000039,15.896469999999994
1982,100.86219,1956.0,3.8196099999999973,12.076859999999996
1991,101.19589,1963.0,0.33370000000000744,11.743159999999989
2082,104.68279,2032.0,3.4868999999999915,8.256259999999997
2087,104.88227,2036.0,0.19948000000000832,8.05677999999999
2093,105.08297,2040.0,0.20069999999999766,7.8560799999999915
2197,109.03598,2120.0,3.953009999999992,3.9030699999999996
2307,113.28931,2205.0,4.253330000000005,0.3502600000000058
2310,113.38915,2207.0,0.09984000000000037,0.45010000000000616
2314,113.52263,2209.0,0.13348000000000582,0.583580000000012
2318,113.65611,2212.0,0.1334799999999916,0.7170600000000036
2321,113.80658,2215.0,0.15046999999999855,0.8675300000000021
2325,113.97394,2218.0,0.16736000000000217,1.0348900000000043
2328,114.07339,2220.0,0.09945000000000448,1.1343400000000088
2421,117.60956,2291.0,3.5361699999999985,4.670510000000007
2497,120.49528,2349.0,2.885719999999992,7.556229999999999
2501,120.67866,2352.0,0.18337999999999965,7.739609999999999
2585,123.91535,2417.0,3.23669000000001,8.523119999999992
2591,124.11492,2421.0,0.19956999999999425,8.323549999999997
2680,127.51763,2489.0,3.402709999999999,4.920839999999998
2684,127.71781,2493.0,0.20018000000000313,4.720659999999995
2808,132.43847,2587.0,4.720659999999995,0.0
2812,132.57179,2590.0,0.13331999999999766,0.13331999999999766
2816,132.70527,2593.0,0.13348000000002003,0.2668000000000177
2819,132.82257,2595.0,0.11730000000000018,0.38410000000001787
2822,132.97307,2598.0,0.15049999999999386,0.5346000000000117
2825,133.08929,2600.0,0.11621999999999844,0.6508200000000102
2829,133.22313,2603.0,0.1338399999999922,0.7846600000000024
2833,133.35656,2606.0,0.13343000000000416,0.9180900000000065
2838,133.52288,2609.0,0.1663199999999847,1.0844099999999912
2945,137.67661,2692.0,4.153730000000024,5.238140000000016
2950,137.84376,2696.0,0.16714999999999236,5.405290000000008
3029,140.86209,2756.0,3.0183299999999917,8.42362
3034,141.02886,2759.0,0.16677000000001385,8.590390000000014
3118,144.21476,2823.0,3.1859000000000037,11.026009999999985
3121,144.3649,2826.0,0.15013999999999328,10.875869999999992
3206,147.63458,2891.0,3.269679999999994,7.606189999999998
3211,147.80196,2895.0,0.16738000000000852,7.4388099999999895
3309,151.57115,2970.0,3.7691899999999805,3.669620000000009
3314,151.73793,2973.0,0.16678000000001703,3.502839999999992
3401,155.05717,3040.0,3.3192400000000077,0.18359999999998422
3405,155.24077,3043.0,0.18359999999998422,0.0
3414,155.54113,3049.0,0.30036000000001195,0.30036000000001195
3418,155.67455,3052.0,0.13342000000000098,0.43378000000001293
3421,155.8247,3055.0,0.15014999999999645,0.5839300000000094
3423,155.92447,3057.0,0.09977000000000658,0.683700000000016
3425,156.0081,3059.0,0.08362999999999943,0.7673300000000154
3430,156.17488,3062.0,0.1667799999999886,0.934110000000004
3434,156.30837,3065.0,0.13348999999999478,1.0675999999999988
3437,156.40824,3067.0,0.0998700000000099,1.1674700000000087
3441,156.59198,3070.0,0.18374000000000024,1.351210000000009
3444,156.74178,3073.0,0.14979999999999905,1.501010000000008
3447,156.842,3075.0,0.1002200000000073,1.6012300000000153
3451,156.9758,3078.0,0.1337999999999795,1.7350299999999947
3554,160.89546,3156.0,3.9196600000000217,5.654690000000016
3559,161.07902,3160.0,0.18355999999999995,5.838250000000016
3643,164.34823,3226.0,3.269209999999987,9.107460000000003
3646,164.46516,3228.0,0.11692999999999643,9.22439
3661,165.01541,3239.0,0.5502500000000055,9.774640000000005
3663,165.11552,3241.0,0.10011000000000081,9.874750000000006
3752,168.5016,3309.0,3.3860799999999927,13.260829999999999
3757,168.66866,3312.0,0.16705999999999221,13.42788999999999
3840,171.83849,3375.0,3.169830000000019,16.59772000000001
3843,171.98858,3378.0,0.15009000000000583,16.747810000000015
3935,175.45743,3448.0,3.468849999999975,20.21665999999999
3941,175.70776,3453.0,0.2503300000000195,20.46699000000001
3947,175.95777,3458.0,0.2500100000000032,20.717000000000013
4044,179.67764,3532.0,3.719869999999986,24.43687
4050,179.87792,3536.0,0.20027999999999224,24.63714999999999
4140,183.2972,3604.0,3.4192800000000148,28.056430000000006
4144,183.49739,3608.0,0.2001899999999921,28.256619999999998
4240,187.11747,3681.0,3.6200800000000015,31.8767
4243,187.26727,3684.0,0.14979999999999905,32.0265
4248,187.45083,3687.0,0.18355999999999995,32.21006
4355,191.48809,3768.0,4.037260000000003,31.19183000000001
4360,191.68759,3772.0,0.19950000000000045,30.99233000000001
4366,191.95472,3778.0,0.26713000000000875,30.7252
4463,195.65829,3852.0,3.703569999999985,27.021630000000016
4468,195.82463,3855.0,0.16634000000001947,26.855289999999997
4565,199.56098,3930.0,3.7363499999999874,23.11894000000001
4571,199.76103,3934.0,0.2000500000000045,22.918890000000005
4671,203.58097,4010.0,3.8199400000000026,19.098950000000002
4677,203.78093,4014.0,0.19996000000000436,18.898989999999998
4766,207.25066,4083.0,3.4697299999999984,15.42926
4771,207.41739,4087.0,0.16673000000000116,15.262529999999998
4860,210.77067,4154.0,3.353279999999984,11.909250000000014
4864,210.97084,4158.0,0.20017000000001417,11.70908
4954,214.37319,4226.0,3.402349999999984,8.306730000000016
5062,218.50982,4308.0,4.136629999999997,4.170100000000019
5066,218.67684,4312.0,0.16702000000000794,4.003080000000011
5171,222.67992,4392.0,4.003080000000011,0.0
5179,222.94701,4397.0,0.26708999999999605,0.26708999999999605
5182,223.09716,4400.0,0.15014999999999645,0.4172399999999925
5184,223.19727,4402.0,0.10011000000000081,0.5173499999999933
5187,223.31388,4405.0,0.11661000000000854,0.6339600000000019
5191,223.44732,4407.0,0.1334399999999789,0.7673999999999808
5195,223.5808,4410.0,0.13348000000002003,0.9008800000000008
5200,223.76436,4414.0,0.18355999999999995,1.0844400000000007
5203,223.9145,4417.0,0.15013999999999328,1.234579999999994
5304,227.78438,4494.0,3.869879999999995,5.104459999999989
5307,227.90095,4496.0,0.11656999999999584,5.221029999999985
5395,231.23727,4563.0,3.3363200000000006,8.557349999999985
5400,231.42075,4567.0,0.18348000000000297,8.740829999999988
5495,235.05745,4639.0,3.6366999999999905,8.089740000000006
5500,235.24064,4643.0,0.1831900000000246,7.9065499999999815
5505,235.49087,4648.0,0.25022999999998774,7.656319999999994
5601,239.12721,4721.0,3.63633999999999,4.019980000000004
5604,239.27801,4724.0,0.15080000000000382,3.86918
5609,239.44467,4727.0,0.16666000000000736,3.7025199999999927
5705,243.14719,4801.0,3.7025199999999927,0.0
5712,243.38104,4806.0,0.2338500000000181,0.2338500000000181
5715,243.48059,4808.0,0.09954999999999359,0.3334000000000117
5718,243.58109,4810.0,0.10049999999998249,0.4338999999999942
5721,243.71445,4812.0,0.13336000000001036,0.5672600000000045
5724,243.86496,4815.0,0.15050999999999704,0.7177700000000016
5728,243.99837,4818.0,0.1334099999999978,0.8511799999999994
5732,244.13141,4821.0,0.13303999999999405,0.9842199999999934
5736,244.26482,4823.0,0.1334099999999978,1.1176299999999912
5740,244.41537,4826.0,0.15055000000000973,1.268180000000001
5743,244.56548,4829.0,0.15011000000001218,1.4182900000000132
5850,248.65232,4911.0,4.086839999999995,5.505130000000008
5855,248.81864,4915.0,0.1663199999999847,5.671449999999993
5946,252.33792,4985.0,3.519280000000009,9.190730000000002
5952,252.538,4989.0,0.20008000000001402,9.390810000000016
6059,256.5916,5070.0,4.053600000000017,12.87719999999996
6063,256.79182,5074.0,0.20021999999994478,12.676980000000015
6167,260.79492,5154.0,4.003100000000018,8.673879999999997
6171,260.9284,5157.0,0.13348000000002003,8.540399999999977
6177,261.12877,5161.0,0.20036999999996397,8.340030000000013
6272,264.76515,5233.0,3.636380000000031,4.703649999999982
6276,264.89856,5236.0,0.1334099999999694,4.5702400000000125
6284,265.24886,5243.0,0.3503000000000043,4.219940000000008
6396,269.4688,5327.0,4.219940000000008,0.0
6404,269.81934,5334.0,0.3505400000000236,0.3505400000000236
6406,269.90263,5336.0,0.08328999999997677,0.4338300000000004
6410,270.03613,5339.0,0.13350000000002638,0.5673300000000268
6413,270.13631,5341.0,0.10017999999996618,0.6675099999999929
6418,270.30309,5344.0,0.16678000000001703,0.83429000000001
6422,270.48651,5348.0,0.18342000000001235,1.0177100000000223
6424,270.58662,5350.0,0.10010999999997239,1.1178199999999947
6427,270.70322,5352.0,0.11660000000000537,1.23442
6533,274.72315,5432.0,4.019929999999988,5.254349999999988
6538,274.89026,5436.0,0.1671100000000365,5.421460000000025
6618,277.9266,5497.0,3.0363399999999956,8.45780000000002
6621,278.05993,5499.0,0.13333000000000084,8.591130000000021
6624,278.21004,5502.0,0.15010999999998376,8.741240000000005
6627,278.32668,5505.0,0.11664000000001806,8.857880000000023
6721,281.87925,5576.0,3.552570000000003,12.410450000000026
6725,282.07979,5580.0,0.2005399999999895,12.610990000000015
6730,282.24691,5583.0,0.16712000000001126,12.778110000000027
6737,282.48053,5588.0,0.23361999999997352,13.01173
6823,285.79921,5654.0,3.318680000000029,15.647049999999979
6826,285.93259,5657.0,0.13337999999998829,15.51366999999999
6833,286.16629,5661.0,0.2336999999999989,15.279969999999992
6840,286.41637,5666.0,0.25007999999996855,15.029890000000023
6922,289.5856,5730.0,3.1692300000000273,11.860659999999996
6925,289.73569,5733.0,0.1500899999999774,11.710570000000018
6931,289.93578,5737.0,0.20009000000004562,11.510479999999973
7031,293.77251,5813.0,3.8367299999999886,7.673749999999984
7036,293.93924,5817.0,0.16672999999997273,7.507020000000011
7042,294.18955,5822.0,0.25031000000001313,7.256709999999998
7133,297.65933,5891.0,3.4697800000000143,3.786929999999984
7138,297.82606,5894.0,0.16672999999997273,3.620200000000011
7232,301.44626,5967.0,3.620200000000011,0.0
7242,301.82983,5975.0,0.3835700000000202,0.3835700000000202
7244,301.92987,5977.0,0.10003999999997859,0.48360999999999876
7247,302.04646,5979.0,0.11659000000003061,0.6002000000000294
7250,302.14661,5981.0,0.10014999999998508,0.7003500000000145
7254,302.28005,5984.0,0.13344000000000733,0.8337900000000218
7259,302.4465,5987.0,0.16644999999999754,1.0002400000000193
7262,302.59664,5990.0,0.15013999999996486,1.1503799999999842
7265,302.74679,5993.0,0.15014999999999645,1.3005299999999806
7382,307.20068,6082.0,4.453890000000001,5.754419999999982
7385,307.35049,6085.0,0.14981000000000222,5.904229999999984
7391,307.55054,6089.0,0.20005000000003292,6.104280000000017
7464,310.35284,6145.0,2.8023000000000025,8.90658000000002
7468,310.50309,6148.0,0.15024999999997135,9.05682999999999
7474,310.70314,6152.0,0.20005000000003292,9.256880000000024
7563,314.13941,6221.0,3.436269999999979,12.693150000000003
7566,314.27277,6223.0,0.13335999999998194,12.826509999999985
7572,314.47307,6227.0,0.200300000000027,13.026810000000012
7579,314.70668,6232.0,0.23360999999999876,13.26042000000001
7683,318.74329,6313.0,4.036609999999996,17.297030000000007
7687,318.90995,6316.0,0.16665999999997894,17.463689999999986
7692,319.07667,6319.0,0.16671999999999798,17.630409999999983
7785,322.64659,6391.0,3.5699200000000246,21.200330000000008
7788,322.74639,6393.0,0.0998000000000161,21.300130000000024
7794,322.9468,6397.0,0.20040999999997666,21.50054
7901,327.03328,6478.0,4.086479999999995,22.36905999999999
7905,327.23347,6482.0,0.20019000000002052,22.16886999999997
7913,327.50063,6488.0,0.26715999999998985,21.90170999999998
8003,330.95342,6557.0,3.452789999999993,18.448919999999987
8007,331.12073,6560.0,0.1673099999999863,18.28161
8014,331.35372,6565.0,0.23299000000002934,18.04861999999997
8113,335.12416,6640.0,3.770440000000008,14.278179999999963
8118,335.29047,6644.0,0.16631000000000995,14.111869999999954
8203,338.59309,6710.0,3.3026199999999903,10.809249999999963
8206,338.7097,6712.0,0.11660999999998012,10.692639999999983
8275,341.29539,6764.0,2.5856899999999996,8.106949999999983
8282,341.579,6769.0,0.28361000000001013,7.823339999999973
8372,345.03236,6838.0,3.453359999999975,4.369979999999998
8377,345.19865,6842.0,0.1662900000000036,4.203689999999995
8382,345.41599,6846.0,0.21734000000003562,3.986349999999959
8485,349.40234,6926.0,3.986349999999959,0.0
8492,349.63622,6930.0,0.2338799999999992,0.2338799999999992
8495,349.73635,6932.0,0.10013000000003558,0.3340100000000348
8498,349.83651,6934.0,0.10015999999995984,0.4341699999999946
8501,349.96984,6937.0,0.13333000000000084,0.5674999999999955
8504,350.11993,6940.0,0.15009000000003425,0.7175900000000297
8507,350.2365,6942.0,0.11656999999996742,0.8341599999999971
8512,350.40325,6946.0,0.16675000000003593,1.000910000000033
8516,350.53672,6948.0,0.13346999999998843,1.1343800000000215
8606,354.00589,7018.0,3.4691700000000196,3.703179999999975
8610,354.1397,7020.0,0.13380999999998267,3.569369999999992
8618,354.4063,7026.0,0.26659999999998263,3.3027700000000095
8703,357.70907,7092.0,3.3027700000000095,0.0
8706,357.84227,7094.0,0.133199999999988,0.133199999999988
8710,357.97573,7097.0,0.13346000000001368,0.2666600000000017
8713,358.07593,7099.0,0.10020000000002938,0.36686000000003105
8716,358.17611,7101.0,0.10017999999996618,0.46703999999999724
8721,358.37605,7105.0,0.19994000000002643,0.6669800000000237
8723,358.47616,7107.0,0.10010999999997239,0.767089999999996
8726,358.60954,7110.0,0.13337999999998829,0.9004699999999843
8730,358.74302,7113.0,0.13348000000002003,1.0339500000000044
8763,360.01111,7138.0,1.2680899999999724,2.3020399999999768
8893,364.98198,7237.0,4.970870000000048,7.272910000000024
8897,365.11511,7240.0,0.1331299999999942,7.406040000000019
8903,365.38185,7245.0,0.2667399999999702,7.672779999999989
8985,368.5354,7308.0,3.1535499999999956,8.422799999999995
8989,368.66888,7311.0,0.13348000000002003,8.289319999999975
8995,368.8689,7315.0,0.20001999999999498,8.08929999999998
9001,369.10238,7320.0,0.23347999999998592,7.855819999999994
9091,372.55468,7389.0,3.4523000000000366,4.403519999999958
9096,372.72147,7392.0,0.16678999999999178,4.236729999999966
9101,372.92142,7396.0,0.19995000000000118,4.036779999999965
9206,376.9582,7477.0,4.036779999999965,0.0
9209,377.0582,7479.0,0.10000000000002274,0.10000000000002274
9214,377.22524,7482.0,0.16703999999998587,0.2670400000000086
9217,377.32512,7484.0,0.09988000000004149,0.3669200000000501
9221,377.49214,7487.0,0.16701999999997952,0.5339400000000296
9224,377.64225,7490.0,0.15010999999998376,0.6840500000000134
9226,377.72559,7492.0,0.08334000000002106,0.7673900000000344
9230,377.85907,7495.0,0.13347999999996318,0.9008699999999976
9235,378.02617,7498.0,0.1671000000000049,1.0679700000000025
9239,378.15966,7501.0,0.13348999999999478,1.2014599999999973
9339,381.94573,7576.0,3.786070000000052,4.987530000000049
9343,382.14592,7580.0,0.20018999999996367,5.187720000000013
9348,382.34586,7584.0,0.19994000000002643,5.387660000000039
9425,385.31512,7644.0,2.969259999999963,8.356920000000002
9429,385.44857,7646.0,0.13345000000003893,8.490370000000041
9434,385.61535,7650.0,0.16677999999996018,8.657150000000001
9524,389.06853,7719.0,3.4531800000000317,12.110330000000033
9527,389.18514,7721.0,0.11660999999998012,12.226940000000013
9534,389.41849,7726.0,0.23335000000002992,12.460290000000043
9620,392.6883,7791.0,3.2698100000000068,13.227199999999982
9624,392.88884,7795.0,0.2005399999999895,13.026659999999993
9629,393.07231,7799.0,0.1834699999999998,12.843189999999993
9760,398.05986,7899.0,4.987549999999999,7.855639999999994
9763,398.20922,7902.0,0.1493600000000015,7.7062799999999925
9769,398.44309,7906.0,0.2338699999999676,7.472410000000025
9863,402.02956,7978.0,3.58647000000002,3.885940000000005
9866,402.16293,7981.0,0.13337000000001353,3.7525699999999915
9964,405.9155,8056.0,3.7525699999999915,0.0
9973,406.23269,8062.0,0.3171899999999823,0.3171899999999823
9976,406.33253,8064.0,0.0998400000000288,0.4170300000000111
9980,406.48279,8067.0,0.15026000000000295,0.5672900000000141
9983,406.63293,8070.0,0.15013999999996486,0.7174299999999789
9985,406.71627,8072.0,0.08334000000002106,0.80077
9990,406.88305,8075.0,0.16678000000001703,0.967550000000017
9994,407.01686,8078.0,0.13380999999998267,1.1013599999999997
9998,407.15034,8080.0,0.13348000000002003,1.2348400000000197
10002,407.33374,8084.0,0.18339999999994916,1.4182399999999689
10112,411.53708,8168.0,4.203340000000026,5.6215799999999945
10121,411.87049,8175.0,0.33341000000001486,5.954990000000009
10208,415.24015,8242.0,3.3696600000000103,9.32465000000002
10212,415.37356,8245.0,0.1334099999999694,9.458059999999989
10221,415.70723,8252.0,0.3336699999999837,9.791729999999973
10302,418.80968,8314.0,3.102450000000033,12.894180000000006
10305,418.95981,8317.0,0.1501299999999901,13.044309999999996
10310,419.12659,8320.0,0.16678000000001703,13.211090000000013
10316,419.32664,8324.0,0.20004999999997608,13.411139999999989
10391,422.22976,8382.0,2.9031200000000013,16.31425999999999
10395,422.36319,8385.0,0.13342999999997573,16.447689999999966
10402,422.64644,8390.0,0.28325000000000955,16.730939999999975
10488,425.96569,8457.0,3.319250000000011,20.050189999999986
10493,426.13247,8460.0,0.16678000000001703,20.216970000000003
10500,426.38288,8465.0,0.25040999999998803,20.46737999999999
10585,429.66858,8531.0,3.28570000000002,23.75308000000001
10590,429.83563,8534.0,0.16704999999996062,23.920129999999972
10694,433.80555,8613.0,3.969920000000002,20.383710000000008
10699,433.97233,8617.0,0.16678000000001703,20.21692999999999
10704,434.22259,8622.0,0.2502600000000257,19.966669999999965
10795,437.64206,8690.0,3.41946999999999,16.547199999999975
10800,437.82554,8694.0,0.18347999999997455,16.36372
10898,441.57895,8769.0,3.7534100000000308,12.61030999999997
10903,441.81239,8774.0,0.23343999999997322,12.376869999999997
10909,442.04564,8778.0,0.23324999999999818,12.143619999999999
11004,445.69892,8851.0,3.653279999999995,8.490340000000003
11008,445.84946,8854.0,0.15054000000003498,8.339799999999968
11014,446.04978,8858.0,0.20031999999997652,8.139479999999992
11107,449.63523,8930.0,3.5854499999999803,4.554030000000012
11112,449.80202,8933.0,0.16679000000004862,4.387239999999963
11121,450.13609,8940.0,0.334069999999997,4.053169999999966
11125,450.33626,8944.0,0.20016999999995733,3.8530000000000086
11226,454.18926,9021.0,3.8530000000000086,0.0
11236,454.52263,9028.0,0.33337000000000216,0.33337000000000216
11239,454.62284,9030.0,0.10021000000000413,0.4335800000000063
11242,454.77296,9033.0,0.15012000000001535,0.5837000000000216
11245,454.92311,9036.0,0.15014999999999645,0.7338500000000181
11248,455.02298,9038.0,0.0998700000000099,0.833720000000028
11253,455.19008,9041.0,0.1671000000000049,1.000820000000033
11256,455.29026,9043.0,0.10017999999996618,1.100999999999999
11261,455.49087,9047.0,0.2006099999999833,1.3016099999999824
11382,460.12812,9140.0,4.637250000000051,5.938860000000034
11385,460.27822,9143.0,0.15009999999995216,6.088959999999986
11389,460.41163,9145.0,0.13341000000002623,6.222370000000012
11481,463.89716,9215.0,3.485529999999983,9.707899999999995
11484,464.0473,9218.0,0.1501400000000217,9.858040000000017
11592,468.16751,9300.0,4.120209999999986,13.978250000000003
11597,468.3342,9304.0,0.16669000000001688,14.14494000000002
11702,472.35413,9384.0,4.019929999999988,18.164870000000008
11705,472.50428,9387.0,0.15014999999999645,18.315020000000004
11710,472.67106,9391.0,0.16678000000001703,18.48180000000002
11804,476.27429,9463.0,3.6032299999999964,22.085030000000017
11808,476.42414,9466.0,0.14985000000001492,22.234880000000032
11815,476.65774,9470.0,0.23359999999996717,22.46848
11910,480.31123,9543.0,3.6534900000000334,26.121970000000033
11915,480.47768,9547.0,0.16644999999999754,26.28842000000003
12006,483.98137,9617.0,3.503690000000006,29.792110000000037
12011,484.14815,9620.0,0.16677999999996018,29.958889999999997
12122,488.40094,9705.0,4.2527900000000045,26.08833000000004
12124,488.50102,9707.0,0.10007999999999129,25.98825000000005
12252,493.38877,9805.0,4.88775000000004,21.10050000000001
12257,493.55555,9808.0,0.16677999999996018,20.93372000000005
12263,493.82226,9813.0,0.26671000000004597,20.667010000000005
12356,497.32487,9884.0,3.5026099999999474,17.164400000000057
12361,497.52515,9888.0,0.20028000000002066,16.964120000000037
12364,497.67529,9891.0,0.1501400000000217,16.813980000000015
12463,501.44507,9966.0,3.769779999999969,13.044200000000046
12466,501.57845,9969.0,0.13337999999998829,12.910820000000058
12474,501.84531,9974.0,0.2668600000000083,12.64396000000005
12586,506.1656,10060.0,4.32029,8.32367000000005
12591,506.33236,10064.0,0.16676000000001068,8.156910000000039
12693,510.21918,10141.0,3.88682,4.270090000000039
12698,510.38591,10145.0,0.16673000000002958,4.103360000000009
12800,514.28891,10223.0,3.902999999999963,0.20036000000004606
12804,514.48927,10227.0,0.20036000000004606,0.0
12813,514.80601,10233.0,0.3167399999999816,0.3167399999999816
12816,514.90615,10235.0,0.10014000000001033,0.4168799999999919
12820,515.05635,10238.0,0.15019999999992706,0.567079999999919
12823,515.20644,10241.0,0.1500900000000911,0.7171700000000101
12826,515.33979,10244.0,0.13334999999995034,0.8505199999999604
12829,515.44,10246.0,0.10021000000006097,0.9507300000000214
12834,515.60678,10249.0,0.16677999999990334,1.1175099999999247
12838,515.74027,10252.0,0.13349000000005162,1.2509999999999764
12842,515.92368,10255.0,0.18340999999998076,1.434409999999957
12954,520.17742,10340.0,4.253739999999993,5.6881499999999505
12963,520.54437,10348.0,0.36694999999997435,6.055099999999925
13039,523.4136,10405.0,2.869230000000016,8.92432999999994
13042,523.56375,10408.0,0.1501500000000533,9.074479999999994
13152,527.75089,10492.0,4.187139999999999,9.007299999999987
13160,528.03417,10498.0,0.28327999999999065,8.724019999999996
13263,532.02082,10577.0,3.9866499999999405,4.737370000000055
13387,536.75819,10672.0,4.737370000000055,0.0
13391,536.89151,10675.0,0.13332000000002608,0.13332000000002608
13396,537.05863,10678.0,0.16711999999995442,0.3004399999999805
13399,537.15877,10680.0,0.10014000000001033,0.40057999999999083
13402,537.30887,10683.0,0.15009999999995216,0.550679999999943
13405,537.45896,10686.0,0.1500900000000911,0.7007700000000341
13408,537.55841,10688.0,0.09944999999993342,0.8002199999999675
13413,537.72548,10691.0,0.16706999999996697,0.9672899999999345
13417,537.85896,10694.0,0.13348000000007687,1.1007700000000114
13421,538.02564,10697.0,0.16667999999992844,1.2674499999999398
13549,542.91302,10795.0,4.887380000000007,6.154829999999947
13555,543.11307,10799.0,0.20005000000003292,6.35487999999998
13561,543.34664,10804.0,0.23356999999998607,6.588449999999966
13644,546.54992,10868.0,3.2032800000000634,7.638839999999959
13647,546.65005,10870.0,0.10012999999992189,7.538710000000037
13653,546.85032,10874.0,0.2002700000000459,7.338439999999991
13735,549.96878,10936.0,3.1184600000000273,4.219979999999964
13740,550.1523,10940.0,0.1835199999999304,4.036460000000034
13844,554.18876,11021.0,4.036460000000034,0.0
13849,554.37246,11024.0,0.18370000000004438,0.18370000000004438
13853,554.50593,11027.0,0.13346999999998843,0.3171700000000328
13856,554.60575,11029.0,0.09981999999990876,0.4169899999999416
13860,554.75596,11032.0,0.1502100000000155,0.5671999999999571
13863,554.90611,11035.0,0.1501500000000533,0.7173500000000104
13865,555.00619,11037.0,0.10007999999993444,0.8174299999999448
13869,555.13967,11040.0,0.13348000000007687,0.9509100000000217
13874,555.30645,11043.0,0.16678000000001703,1.1176900000000387
13878,555.43993,11046.0,0.13347999999996318,1.251170000000002
13882,555.62338,11049.0,0.18344999999999345,1.4346199999999953
13885,555.77353,11052.0,0.1501500000000533,1.5847700000000486
14008,560.4776,11146.0,4.7040700000000015,4.570389999999975
14012,560.61074,11149.0,0.1331399999999121,4.437250000000063
14017,560.77753,11152.0,0.16678999999999178,4.270460000000071
14127,565.04799,11238.0,4.270460000000071,0.0
14133,565.2482,11242.0,0.20020999999997002,0.20020999999997002
14136,565.34804,11244.0,0.09983999999997195,0.300049999999942
14139,565.44825,11246.0,0.10021000000006097,0.40026000000000295
14142,565.59872,11249.0,0.1504699999999275,0.5507299999999304
