auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[60.65301869972609, 60.81976223201491, 61.01988070551306]",False,inf,[],[],[],[],0.0,True,4.224359011273869,1499,57.2321929007303,1599.0,61.033720675855875,3.801527775125578
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,[61.0547720042523],False,inf,[],[],[],[],0.0,True,4.224360294170722,1599,61.052077647298574,1619.0,61.80102617130615,0.7489485240075737
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,[63.75554281938821],False,inf,[],[],[],[],0.0,True,4.224359332114503,1619,61.81930200080387,1679.0,64.10292245214805,2.283620451344177
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[67.3263013639953, 67.3762991509866, 67.50866870349273, 67.54191696085036]",False,inf,[],[],[],[],0.0,True,4.224359332114503,1679,64.12109629320912,1779.0,67.92275203508325,3.8016557418741286
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[71.51140892342664, 71.67857259698212, 71.71183881442994]",False,inf,[],[],[],[],0.0,True,4.224359973330095,1779,67.94097687047906,1879.0,71.7592593068257,3.8182824363466352
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,[71.9301526171621],False,inf,[],[],[],[],0.0,True,3.6261419618547706,1879,71.77738471934572,1899.0,72.50988358561881,0.7324988662730902
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[75.74934749794193, 76.09888588776812]",False,inf,[],[],[],[],0.0,True,3.6261397169017044,1899,72.52820720220916,1999.0,76.34639181941748,3.818184617208317
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[79.5699708594475, 79.62004593969323, 79.7856374506373, 79.9852572067175, 80.01925498340279]",False,inf,[],[],[],[],0.0,True,3.6261403583501277,1999,76.3646974756848,2099.0,80.16621691221371,3.8015194365289062
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[83.93925172509626, 83.97224982175976]",False,inf,[],[],[],[],0.0,True,3.626139075453281,2099,80.18459569243714,2199.0,83.98604874010198,3.801453047664836
True,1.0,2300.0,im062,im062,90.0,87.82412240165286,5,0.025,0.0,1.0,im063,im063,90.0,"[88.19261269574054, 88.22586095309816, 88.29248190671206, 88.32573176757433, 88.42597846430726, 88.45922672189772, 88.5594747015275, 88.59372937376611, 88.69382212567143, 88.74385551246814, 88.87621512264013, 88.97671165922657, 89.00958531722426]",False,,[],[],[2299],[87.82635556533933],0.005,True,3.6261413204063473,2199,84.00445766793564,2419.0,92.37633058126085,8.371872913325205
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[92.49672289728187],False,inf,[],[],[],[],0.0,True,3.774891350393375,2419,92.39483764907345,2439.0,93.14362549292855,0.7487878438550979
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[95.39825073652901],False,inf,[],[],[],[],0.0,True,3.774892953898018,2439,93.16228875075467,2499.0,95.44553267839365,2.2832439276389778
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[95.56649843906052],False,inf,[],[],[],[],0.0,True,3.774891350393375,2499,95.4637443642132,2519.0,96.21283817361109,0.7490938093978912
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[98.81826479686424, 98.85151273361407, 99.01825562422164, 99.05112992366776]",False,inf,[],[],[],[],0.0,True,3.7748942367948644,2519,96.23103254078887,2599.0,99.26538022141904,3.0343476806301624
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[102.40477190818638, 102.45489894482307, 102.60501482035033]",False,inf,[],[],[],[],0.0,True,3.7748932747386448,2599,99.28407266456634,2699.0,103.10186824994162,3.817795585375279
,1.0,2800.0,im069,im069,90.0,106.956544872839,6,0.032,0.0,1.0,im062,im062,90.0,"[107.34161022561602, 107.37498260103166, 107.4751026139129, 107.50835311645642, 107.60847505345009, 107.64184774970636, 107.70909923617728, 107.75984750478528, 107.85984307876788, 107.99221134837717, 108.02546120947227, 108.12608122266829, 108.15933076292276, 108.25945173786022, 108.29272597352974, 108.42619687388651]",False,0.38516509626060724,[],[],[2808],[107.34359194594435],0.007,True,3.774892953898018,2699,103.120310211787,2919.0,111.49214752530679,8.37183731351979
,1.0,,,,,,6,0.032,0.0,1.0,,,90.0,"[112.57918638829142, 112.74592959973961, 112.77992898016237]",False,inf,[],[],[],[],0.0,True,5.169796646616476,2919,111.51053913449869,2959.0,113.02671297406778,1.5161738395690918
,1.0,,,,,,6,0.032,0.0,1.0,,,90.0,"[115.76533307600766, 115.79858069191687, 115.93207596661523, 115.96532614831813]",False,inf,[],[],[],[],0.0,True,5.169948667331653,2959,113.04514820082113,3039.0,116.07927747233771,3.0341292715165764
,1.0,,,,,,6,0.032,0.0,1.0,,,90.0,[119.11759468726814],False,inf,[],[],[],[],0.0,True,5.169951233125346,3039,116.09750070399605,3119.0,119.13180829491466,3.0343075909186155
,1.0,,,,,,6,0.032,0.0,1.0,,,90.0,"[119.25209413212724, 119.30234272126108]",False,inf,[],[],[],[],0.0,True,5.169951553733142,3119,119.14992152014747,3139.0,119.89911282807589,0.7491913079284132
,1.0,,,,,,6,0.032,0.0,1.0,,,90.0,"[122.53748334664851, 122.70423072762787, 122.73810117901303]",False,inf,[],[],[],[],0.0,True,5.169951232892515,3139,119.91738994070329,3219.0,122.95163691579364,3.0342469750903547
,1.0,,,,,,6,0.032,0.0,1.0,,,90.0,"[126.47398041957058, 126.50760167255066, 126.64072298957035, 126.67447317158803]",False,inf,[],[],[],[],0.0,True,5.169951553733142,3219,122.96989767160267,3319.0,126.7881483566016,3.8182506849989295
,1.0,3400.0,im085,im085,90.0,129.84207590902224,7,0.039,0.0,1.0,im069,im069,90.0,"[129.94499034318142, 130.14373902743682, 130.44397494802251, 130.47759716329165, 130.57771910051815, 130.6120953252539, 130.71184105961584, 130.81196235539392, 130.91133188665845, 130.9449573091697, 131.07807798474096, 131.21157165593468, 131.31144279125147, 131.34469265211374, 131.4790676580742, 131.62893690122291, 131.74517943896353, 131.7784292998258, 131.8786747136619, 131.91192425391637]",False,0.3017615790013224,[],[],[3405],[130.14583556493744],0.007,True,2.753025412136509,3319,126.8062465081457,3539.0,135.1783929944504,8.3721464863047
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[135.79867145512253, 135.8322712201625]",False,inf,[],[],[],[],0.0,True,3.3025306417578975,3539,135.19654855458066,3559.0,135.94575493619777,0.749206381617114
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,[135.9667943981476],False,inf,[],[],[],[],0.0,True,3.302534490448437,3559,135.96431748825125,3579.0,136.71302868053317,0.7487111922819167
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[139.2359369697515, 139.367710306542, 139.40155413839966]",False,inf,[],[],[],[],0.0,True,3.302533848767183,3579,136.73170027695596,3659.0,139.78223911626264,3.0505388393066823
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[139.90291751315817, 140.00266485102475, 140.0526639209129]",False,inf,[],[],[],[],0.0,True,3.3025344902156064,3659,139.80035554873757,3679.0,140.54953851783648,0.7491829690989107
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[143.40442104195245, 143.43766929931007, 143.57116746064276, 143.6047903173603]",False,inf,[],[],[],[],0.0,True,3.3025328867109636,3679,140.56798240402713,3759.0,143.6187473500613,3.050764946034178
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[146.72562779067084, 146.87573885545135]",False,inf,[],[],[],[],0.0,True,3.3025348110562334,3759,143.63698244839907,3859.0,147.4219239396043,3.7849414912052453
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[150.36019234149717, 150.39419075963087]",False,inf,[],[],[],[],0.0,True,4.263651293432531,3859,147.44053780660033,3939.0,150.47442397335544,3.03388616675511
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[150.59481308190152, 150.86092550423928]",False,inf,[],[],[],[],0.0,True,4.2636525763293776,3939,150.4927334783133,3959.0,151.24172433721833,0.7489908589050174
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[154.56468028528616, 154.78104668436572, 154.8146698619239]",False,inf,[],[],[],[],0.0,True,4.263651614040327,3959,151.260339807719,4059.0,155.0615558444988,3.801216036779806
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[158.18456105492078, 158.38517856644467]",False,inf,[],[],[],[],0.0,True,4.263650651984108,4059,155.07997439382598,4159.0,158.88138446514495,3.801410071318969
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[162.0043822992593, 162.15493178647012, 162.35354384453967, 162.38691974780522]",False,inf,[],[],[],[],0.0,True,4.263652255488751,4159,158.89946978795342,4259.0,162.701215330977,3.8017455430235714
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,[166.3907869728282],False,inf,[],[],[],[],0.0,True,4.263651614040327,4259,162.71935485536233,4359.0,166.50437524332665,3.785020387964323
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[166.5746600863058, 166.62465723208152, 166.8573975993786, 166.89077061624266]",False,inf,[],[],[],[],0.0,True,5.153511950965765,4359,166.52265716646798,4379.0,167.27166726859286,0.7490101021248847
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[170.54490445484407, 170.72776858741418, 170.76064449059777]",False,inf,[],[],[],[],0.0,True,5.153512592181357,4379,167.289819621481,4479.0,171.07486694981344,3.785047328332439
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[174.4640214650426, 174.4973948027473, 174.66413993854076, 174.69738723384216]",False,inf,[],[],[],[],0.0,True,5.153511630125138,4479,171.09374284395017,4579.0,174.9113309243694,3.8175880804192275
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[178.4836404642556, 178.51763952383772, 178.6840084567666, 178.7172560726758]",False,inf,[],[],[],[],0.0,True,5.153511630125138,4579,174.9300852662418,4680.0,178.76450786693022,3.834422600688413
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[182.15345359430648, 182.3201701862272, 182.3534450631123]",False,inf,[],[],[],[],0.0,True,5.153477633824366,4680,178.78299825731665,4780.0,182.601031815866,3.8180335585493594
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[185.65760625898838, 185.70771212805994, 185.85775263491087, 185.9067709473893]",False,inf,[],[],[],[],0.0,True,5.153511950965765,4780,182.61934645241126,4880.0,186.38750377646647,3.7681573240552098
,1.0,,,,,,7,0.039,0.0,1.0,,,90.0,"[189.2762840129435, 189.30953194969334]",False,inf,[],[],[],[],0.0,True,2.5736125371609546,4880,186.40589442336932,4960.0,189.45670972205698,3.0508152986876667
,1.0,5041.0,im066,im066,90.0,192.52746730437502,7,0.039,0.0,1.0,im085,im085,90.0,"[193.3967754309997, 193.57989357272163]",False,0.8694130014628172,[],[],[],[],0.0,True,2.573614140898428,4960,189.47527227411047,5080.0,194.0271228523925,4.551850578282028
,1.0,5161.0,im061,im061,90.0,197.11464022751898,8,0.046,0.0,1.0,im066,im066,90.0,"[197.58313892432489, 197.8500040732324, 197.88400409487076, 197.98412539064884, 198.08424732787535, 198.21723971609026, 198.350740122376, 198.4838556663599, 198.65161331091076, 198.80148062948138]",False,0.468598440522328,[],[],[5171],[197.58519697585143],0.007,True,2.459403456469005,5080,194.04542466043495,5300.0,202.45080433017574,8.405379669740796
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[202.6717258959543, 202.80396427446976, 202.83721445617266]",False,inf,[],[],[],[],0.0,True,4.768683847072367,5300,202.4691160803195,5320.0,203.21810790128075,0.748991820961237
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[206.13960432307795, 206.1732271797955]",False,inf,[],[],[],[],0.0,True,4.7686870543144835,5320,203.2364401773084,5400.0,206.28731384687126,3.0508736695628613
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[206.30872662528418],False,inf,[],[],[],[],0.0,True,4.76868737492228,5400,206.305695513729,5420.0,207.0546158142388,0.7489203005097806
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[209.9601038871333, 209.99335246533155]",False,inf,[],[],[],[],0.0,True,4.7686867334738565,5420,207.0729314130731,5500.0,210.10714342980646,3.0342120167333633
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[210.12822875450365, 210.1776152518578, 210.37767343013547]",False,inf,[],[],[],[],0.0,True,4.7686867334738565,5500,210.12556550721638,5520.0,210.87440851470456,0.7488430074881762
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[214.0142245120369, 214.16421947674826, 214.34733409062028, 214.38058651750907]",False,inf,[],[],[],[],0.0,True,4.7686870543144835,5520,210.8928030100651,5620.0,214.6943012792617,3.8014982691965997
,1.0,5701.0,im077,im077,90.0,217.78173238085583,9,0.053,0.0,1.0,im061,im061,90.0,"[218.0339657049626, 218.08346220874228, 218.28332955949008, 218.38357625622302, 218.41682451381348, 218.4838232737966, 218.51707121054642, 218.60144714661874, 218.75182248349302, 218.9010611937847, 219.0344304263126, 219.0673044049181, 219.16779997944832, 219.20080449059606, 219.30228627473116, 219.35227476083674, 219.45167508115992]",False,0.2523391612339765,[],[],[5705],[218.03600868256763],0.007,True,2.658409944231096,5620,214.71309891808778,5840.0,223.10123996227048,8.388141044182703
,1.0,,,,,,9,0.053,0.0,1.0,,,90.0,"[223.55490606464446, 223.72165216272697]",False,inf,[],[],[],[],0.0,True,3.500763426594631,5840,223.1198188709095,5860.0,223.868670537835,0.748851666925475
,1.0,,,,,,9,0.053,0.0,1.0,,,90.0,"[227.24129136721604, 227.44128540181555, 227.47452628263272]",False,inf,[],[],[],[],0.0,True,3.5007669544445434,5860,223.88699992746115,5960.0,227.68837471981533,3.8013747923541814
,1.0,,,,,,9,0.053,0.0,1.0,,,90.0,[231.49489544262178],False,inf,[],[],[],[],0.0,True,3.500766954211713,5960,227.70657582208514,6060.0,231.50820526503958,3.801629442954436
,1.0,,,,,,9,0.053,0.0,1.0,,,90.0,[231.67864090995863],False,inf,[],[],[],[],0.0,True,3.5007659921554932,6060,231.52649135771208,6080.0,232.27550562890247,0.74901427119039
,1.0,,,,,,9,0.053,0.0,1.0,,,90.0,"[235.697483449243, 235.73070155922323, 235.83137801894918, 235.86420388985425, 236.03137173270807, 236.06499523087405]",False,inf,[],[],[],[],0.0,True,3.5007659921554932,6080,232.29384207422845,6180.0,236.11201771139167,3.818175637163222
,1.0,,,,,,9,0.053,0.0,1.0,,,90.0,"[239.6673756686505, 239.70100044971332, 239.80087286769412, 239.83437128574587]",False,inf,[],[],[],[],0.0,True,3.5007672750523398,6180,236.13019251450896,6280.0,239.915174737107,3.784982222598046
,1.0,,,,,,9,0.053,0.0,1.0,,,90.0,"[240.13636474427767, 240.18636413500644]",False,inf,[],[],[],[],0.0,True,2.441957081809221,6280,239.93324049608782,6300.0,240.68246836587787,0.7492278697900474
,1.0,6381.0,im085,im085,90.0,243.7369879647158,10,0.06,0.0,1.0,im077,im077,90.0,"[244.37147137359716, 244.40459519228898, 244.7068391321227, 244.80524169676937, 244.8385162530467, 244.93860964640044, 244.971985549666, 245.0386074653361, 245.07201993069611, 245.20535131846555, 245.23919579177164, 245.3736885015387, 245.47381172142923, 245.6060555523727, 245.6394442843739]",False,0.6345802659634501,[],[],[6396],[244.3734267950058],0.007,True,2.4419561197530015,6300,240.70082213007845,6520.0,249.07278099586256,8.371958865784109
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,"[249.62567294784822, 249.6589224881027, 249.79247581306845, 249.82606435287744]",False,inf,[],[],[],[],0.0,False,2.512870522522519,6520,249.0909445739817,6540.0,249.84005538164638,0.7491108076646924
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,"[252.82921156473458, 252.8624425032176]",False,inf,[],[],[],[],0.0,False,2.512874370980228,6540,249.85841427743435,6620.0,252.87594219110906,3.017527913674712
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,"[252.94672799669206, 252.99671680363826, 253.0968406649772, 253.2292086139787, 253.26255404902622]",False,inf,[],[],[],[],0.0,False,2.512875333269278,6620,252.89479691768065,6640.0,253.6432056722697,0.7484087545890361
False,1.0,6721.0,im085,im085,90.0,256.714147988474,10,0.06,0.0,1.0,im085,im085,90.0,"[256.7664418001659, 256.9665612357203, 257.14942985842936, 257.1826749087777, 257.38241685857065]",False,0.2525200464297086,[],[],[],[],0.0,False,2.5128734086911777,6640,253.66127527994104,6740.0,257.462996768998,3.801721489056945
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,"[260.686062338762, 260.83543061930686, 260.86907271901146, 261.0691498199012, 261.102420527488]",False,inf,[],[],[],[],0.0,True,3.8780428418845645,6740,257.48193616536446,6840.0,261.282832124969,3.8008959596045315
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,[261.3035438123625],False,inf,[],[],[],[],0.0,True,3.8780415587548873,6840,261.30109352222644,6860.0,262.0501680886373,0.7490745664108545
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,"[264.4730634849984, 264.62318385066465, 264.8385492870584]",False,inf,[],[],[],[],0.0,True,3.8780223157678506,6860,262.069178363774,6940.0,265.1193801278714,3.0502017640974373
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,"[268.67510370444506, 268.70829551527277, 268.84193190629594, 268.8750967767555]",False,inf,[],[],[],[],0.0,True,3.8780422002033106,6940,265.1375106719788,7040.0,268.95585789345205,3.818347221473232
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,[269.0770398185123],False,inf,[],[],[],[],0.0,True,3.8780422002033106,7040,268.9742636140436,7060.0,269.7231550500728,0.7488914360292256
,1.0,,,,,,10,0.06,0.0,1.0,,,90.0,"[272.5617941385135, 272.5950420750305, 272.7285469714552]",False,inf,[],[],[],[],0.0,True,3.8780418795955143,7060,269.7414821947459,7140.0,272.77573173539713,3.034249540651217
,1.0,7221.0,im062,im062,90.0,275.84682029951364,11,0.067,0.0,1.0,im085,im085,90.0,"[276.34816892119125, 276.382044183556, 276.7166960979812, 276.8166679388378, 276.9489043932408, 277.0491703329608, 277.0823964609299, 277.1818913931493, 277.21576473116875, 277.3490149769932, 277.4833607976325, 277.6338817407377]",False,0.501438743667677,[],[],[7232],[276.3500861770008],0.007,True,2.4183272732192336,7140,272.79417369747534,7360.0,281.1993695953861,8.405195897910744
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[282.0873708066065, 282.2372650655452, 282.4529688602779, 282.48634219774976]",False,inf,[],[],[],[],0.0,True,6.5544382918655515,7360,281.2180350981653,7400.0,282.7339706439525,1.5159355457872152
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[285.2396374212112, 285.40587229374796, 285.60598916350864, 285.6392473632004]",False,inf,[],[],[],[],0.0,True,6.554440857426414,7400,282.7523167110048,7480.0,285.78650371171534,3.034187000710517
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[289.02612926624715, 289.175874391105, 289.2092137327418, 289.37586810509674, 289.40949320676737, 289.6094866001513]",False,inf,[],[],[],[],0.0,True,6.554440536818618,7480,285.8049690858461,7580.0,289.62301258696243,3.8180435011163354
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,[289.64412485202774],False,inf,[],[],[],[],0.0,True,6.554440857659245,7580,289.64163543400355,7600.0,290.39031391288154,0.7486784788779914
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[293.63035383610986, 293.8127211756073, 293.97946534934454]",False,inf,[],[],[],[],0.0,True,6.554438933313975,7600,290.40842970390804,7700.0,294.2268275988754,3.8183978949673474
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[297.533976609353, 297.6488477543462, 297.68209408735856, 297.8492070874199, 297.88249286892824]",False,inf,[],[],[],[],0.0,True,6.554430594717303,7700,294.2451698172372,7800.0,298.0299750030972,3.784805185860023
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[301.919912713347, 301.96990857599303, 302.1204506866634, 302.4026865956839, 302.43634344870225]",False,inf,[],[],[],[],0.0,True,5.141904563037485,7800,298.04842498293146,7920.0,302.6171104020905,4.56868541915901
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[305.84107879479416, 306.0228184880689, 306.0564429482911, 306.25643441732973, 306.289436042076]",False,inf,[],[],[],[],0.0,True,5.141904242196858,7920,302.6354215107858,8020.0,306.4369454374537,3.801523926667869
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[310.0265606327448, 310.0598101729993, 310.1933060893789, 310.22617846447974]",False,inf,[],[],[],[],0.0,True,5.141904562804655,8020,306.4551584061701,8120.0,310.2400899550412,3.7849315488711
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[313.4797001152765, 313.61281726299785, 313.6460674444679]",False,inf,[],[],[],[],0.0,True,5.141904242196858,8120,310.2591659775935,8220.0,314.0599195379764,3.800753560382873
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[316.19772046036087, 316.2311095132027]",False,inf,[],[],[],[],0.0,True,5.1418997520578955,8220,314.0781992163975,8280.0,316.34514935547486,2.2669501390773803
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,[316.46597945224494],False,inf,[],[],[],[],0.0,True,5.141898790001676,8280,316.3635906758718,8300.0,317.11245228513144,0.7488616092596203
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[319.9347356862854, 320.1014788977336, 320.13435351778753]",False,inf,[],[],[],[],0.0,True,2.905120065514325,8300,317.1308464598842,8380.0,320.1816508541815,3.0508043942973018
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,[320.3025794115383],False,inf,[],[],[],[],0.0,True,2.905120706962748,8380,320.20060115493834,8400.0,320.94896212243475,0.74836096749641
