cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C051,16.29415,6.414335,0.0472485,107.78465,68.63315,0.25,0.6101245,0.9375,1.2406799999999998,1.0,60.0,40.0,65.5,10.7703,60.0,40.0,65.5,10.7703,False,7.332218037035092
C053,6.80765,7.6194,0.0347531,103.74,75.6885,0.125,0.44388599999999995,0.625,0.588775,1.0,221.0,211.0,66.0,12.1655,221.0,211.0,66.0,12.1655,True,
C054,7.427885,10.38006,0.015577314999999998,80.18005,31.567350000000005,0.15000000000000002,0.0645497,0.47500000000000003,0.2653615,1.0,184.0,183.0,68.0,11.7047,184.0,183.0,68.0,11.7047,False,7.852942800619349
C055,10.19643,6.760135,0.04718425,69.1653,32.157000000000004,0.2,0.2013505,0.8374999999999999,1.010756,1.0,67.0,32.0,67.0,13.0,67.0,32.0,67.0,13.0,False,6.073584217289575
C057,10.66558,11.302435,0.015699171,101.82305,66.33850000000001,0.25,0.443817,1.7999999999999998,8.10045,1.0,213.0,154.0,61.5,13.1529,213.0,154.0,61.5,13.1529,False,15.712925877926317
C058,6.832045,8.12871,0.02812065,60.14935,30.3874,0.15000000000000002,0.1556632,0.3625,1.1272685,1.0,211.0,180.0,70.5,10.7703,211.0,180.0,70.5,10.7703,False,8.776470633739462
C061,10.533065,12.171045,0.02641445,135.4463,70.55175,0.25,0.1830942,0.85,0.8195755,1.0,245.0,174.0,64.0,10.4403,245.0,174.0,64.0,10.4403,False,11.871031816180697
C063,13.07685,12.21602,0.010041720999999998,146.62800000000001,33.7518,0.23750000000000002,0.1694045,1.2375,0.243135,1.0,252.0,131.0,70.0,12.53,252.0,131.0,70.0,12.53,False,9.64963081714535
C066,5.279195,8.404630000000001,0.007617070999999999,45.310050000000004,13.37495,0.125,0.053359500000000004,0.5,0.1364225,1.0,213.0,199.0,64.5,12.6491,213.0,199.0,64.5,12.6491,False,6.806729245862751
C069,3.8492050000000004,2.59974,0.004804395,20.01385,8.0681,0.075,0.111002,0.275,0.2732085,1.0,90.0,17.0,64.0,12.2066,90.0,17.0,64.0,12.2066,False,7.262402799379345
C070,5.928005000000001,11.292684999999999,0.008425271,72.68299999999999,13.045,0.125,0.0460977,0.575,0.281514,1.0,222.0,235.0,65.5,11.1803,222.0,235.0,65.5,11.1803,False,7.038883038956884
C071,7.04843,8.514054999999999,0.007960239999999999,74.5542,20.196065,0.1375,0.1195435,0.42500000000000004,0.159861,1.0,83.0,8.0,57.0,12.083,83.0,8.0,57.0,12.083,False,7.5533172562178565
C074,5.38155,4.1100650000000005,0.01616425,44.23705,25.54455,0.1,0.13715850000000002,0.8125,0.650695,1.0,272.0,230.0,70.0,12.6491,272.0,230.0,70.0,12.6491,False,6.027145621917805
C076,6.43885,12.55415,0.00080821,161.66899999999998,0.0,0.125,0.0,1.075,0.0,1.0,213.0,115.0,68.0,11.1803,213.0,115.0,68.0,11.1803,False,10.647938755950205
C077,6.72545,8.23045,0.0080821,110.7075,31.06825,0.125,0.0306186,0.55,0.23558449999999997,1.0,260.0,110.0,63.0,11.6619,260.0,110.0,63.0,11.6619,False,11.794071072638143
C080,7.9812449999999995,8.903215,0.0029891099999999997,69.75880000000001,30.41385,0.1875,0.1258885,1.1,0.2388805,1.0,57.0,32.0,63.5,15.2315,57.0,32.0,63.5,15.2315,False,6.479414862763284
C086,8.20935,9.896650000000001,0.00423992,90.49675,6.39705,0.1625,0.030104000000000002,0.825,0.16355450000000002,1.0,261.0,214.0,63.5,12.2066,261.0,214.0,63.5,12.2066,False,5.349518403655925
C087,7.76715,8.125985,0.016850590000000002,69.33794999999999,26.9095485,0.125,0.052421800000000005,0.48750000000000004,0.25723,1.0,177.0,201.0,62.5,13.0,177.0,201.0,62.5,13.0,False,7.004075764704997
C089,6.2548,4.011835,0.013739600000000001,50.186499999999995,62.523,0.075,0.022687150000000003,0.175,0.08702599999999999,1.0,230.0,111.0,60.0,10.2956,230.0,111.0,60.0,10.2956,False,6.987950388737176
C093,6.9069,3.6148800000000003,0.026670999999999997,49.9352,18.74415,0.1,0.12725250000000002,0.5,0.41263199999999994,1.0,305.0,191.0,67.0,10.8167,305.0,191.0,67.0,10.8167,False,9.664893797878392
C094,3.1795150000000003,9.216384999999999,0.001837725,27.751649999999998,0.112318,0.15,0.01443375,0.05,0.01443375,1.0,184.0,71.0,60.5,12.2066,184.0,71.0,60.5,12.2066,False,4.857164007827324
C095,8.24213,8.918855,0.01765879,77.4063,25.209197500000002,0.125,0.038575849999999995,0.7,0.35615549999999996,1.0,193.0,214.0,64.5,12.3693,193.0,214.0,64.5,12.3693,False,8.177481353617054
C099,7.59615,8.6995,0.00080821,132.165,0.0,0.15,0.0,0.35,0.0,1.0,173.0,184.0,60.5,9.48683,173.0,184.0,60.5,9.48683,False,16.560713643123385
C102,8.366579999999999,14.0813,0.015112285000000001,110.19050000000001,50.781099999999995,0.25,0.13776334999999998,0.9375,0.3962485,1.0,181.0,143.0,66.0,12.0416,181.0,143.0,66.0,12.0416,False,6.404678429016792
C104,5.87285,5.0001,0.0056575,58.7295,28.52245,0.1,0.0559015,0.5,0.21937399999999999,1.0,174.0,207.0,59.5,11.1803,174.0,207.0,59.5,11.1803,False,7.236312736231067
C105,10.962319999999998,10.399685,0.00426236,113.1685,25.984650000000002,0.275,0.12990374999999998,1.6875,2.236001,1.0,239.0,194.0,63.0,10.7703,239.0,194.0,63.0,10.7703,False,7.188368566137371
C108,8.9473,9.0938,0.00080821,162.73,0.0,0.2,0.0,0.9,0.0,1.0,261.0,139.0,65.0,11.1803,261.0,139.0,65.0,11.1803,False,4.717063133391669
C110,5.29795,6.2888,0.0080821,66.63550000000001,16.7805,0.1,0.246982,0.5,0.4378925,1.0,260.0,230.0,62.0,19.2354,260.0,230.0,62.0,19.2354,False,6.749259217494451
C114,3.20552,3.88594,0.001372685,24.9129,6.29395,0.075,0.03535535,0.3625,0.144157,1.0,55.0,16.0,61.0,19.6469,55.0,16.0,61.0,19.6469,False,5.099233633507437
C116,3.196685,6.28495,0.002402195,40.18195,9.84385,0.075,0.03535535,0.45,0.244036,1.0,128.0,217.0,62.5,15.8114,128.0,217.0,62.5,15.8114,False,9.411599638172742
C119,6.96885,8.3124,0.001616425,115.85600000000001,11.2059,33.7125,33.6875,0.025,0.0,1.0,215.0,74.0,58.0,24.2074,215.0,74.0,58.0,24.2074,False,3.9719157023475606
C122,5.51745,5.5068,0.0080821,60.766999999999996,44.66575,0.0875,0.03579455,0.325,0.2093145,1.0,240.0,155.0,62.0,12.2066,240.0,155.0,62.0,12.2066,False,6.006617689432745
C128,2.3831849999999997,33.51385,0.00068634,159.73950000000002,5.89365,0.15,0.05,0.6625,0.4125,1.0,194.0,132.0,58.0,13.0384,194.0,132.0,58.0,13.0384,False,11.509145834781066
C131,7.712000000000001,6.5821,0.00080821,101.522,0.0,0.025,0.0,0.025,0.0,1.0,236.0,73.0,56.5,20.1246,236.0,73.0,56.5,20.1246,False,3.9062496427356344
C135,5.2118,15.5745,0.0027678060000000003,78.90599999999999,5.4409,0.15,0.01443375,0.575,0.18257400000000001,1.0,244.0,164.0,65.5,12.3693,244.0,164.0,65.5,12.3693,False,6.100832142701404
C137,5.514145,7.716324999999999,0.006908295,42.093450000000004,11.977889999999999,0.0875,0.06300365,0.2125,0.2678345,1.0,84.0,88.0,66.0,11.7047,84.0,88.0,66.0,11.7047,False,4.484123430081779
C145,6.2646,6.21705,0.002424635,77.89399999999999,18.7632,0.125,0.19632049999999998,0.525,0.274621,1.0,224.0,187.0,66.0,11.6619,224.0,187.0,66.0,11.6619,False,6.4368367614487765
C156,6.045909999999999,13.71495,0.003110975,82.86515,11.95061,0.21250000000000002,0.0329124,0.7124999999999999,0.26826700000000003,1.0,138.0,166.0,63.0,13.3417,138.0,166.0,63.0,13.3417,False,5.67793129597635
