cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C000,4.27422,5.6961699999999995,0.0357411,24.3467,46.669,0.05006,0.0691678,0.10012,0.185474,1.0,113.0,89.0,33.0,8.544,113.0,89.0,33.0,8.544,False,14.163170320956258
C002,3.57311,8.85025,0.047113300000000004,31.6229,5.908869999999999,0.05006,0.018591800000000002,0.05006,0.029396199999999997,4.0,-9.223372036854776e+18,-9.223372036854776e+18,8.0,53.0377,190.0,130.0,8.0,4.4721400000000004,False,3.035513739695569
C010,3.3542,12.2686,0.00487379,41.1511,2.6817900000000003,0.05006,0.0,0.05006,0.0289022,1.0,125.0,162.0,3.5,2.82843,125.0,162.0,3.5,2.82843,False,3.0082437271153863
C011,3.6861,8.62805,0.0487379,31.8038,5.711130000000001,0.05006,0.020436900000000004,0.05006,0.00913966,1.0,192.0,134.0,6.5,3.60555,192.0,134.0,6.5,3.60555,False,3.1511704486221923
C021,3.4797800000000003,8.44802,0.0519871,29.3973,5.02484,0.05006,0.0176989,0.05006,0.0265483,1.0,157.0,160.0,6.0,3.16228,157.0,160.0,6.0,3.16228,False,2.9962409753301875
C028,3.40432,8.25377,0.0828544,28.0985,5.5412099999999995,0.05006,0.018546200000000002,0.05006,0.0252742,1.0,160.0,157.0,5.0,3.16228,160.0,157.0,5.0,3.16228,False,3.0204798894471643
C029,3.7555099999999997,10.415,0.00649838,39.1135,4.2653300000000005,0.05006,0.02503,0.07509,0.02503,1.0,155.0,163.0,8.5,4.12311,155.0,163.0,8.5,4.12311,False,3.072657204088385
C033,3.3142,10.4321,0.0129968,34.574,5.45493,0.05006,0.0,0.05006,0.0,1.0,124.0,159.0,3.5,2.82843,124.0,159.0,3.5,2.82843,False,3.0686697464856434
C036,3.4325300000000003,8.61939,0.05523630000000001,29.5863,4.83286,0.05006,0.017170400000000002,0.05006,0.0242827,1.0,158.0,153.0,2.0,2.0,158.0,153.0,2.0,2.0,False,3.135290890596149
C038,3.39394,8.17572,0.0747314,27.7479,5.7263,0.05006,0.019528099999999996,0.05006,0.0180795,1.0,160.0,156.0,4.0,3.0,160.0,156.0,4.0,3.0,False,3.175882024641443
C039,3.09164,8.8857,0.0389903,27.4714,5.64475,0.05006,0.022849200000000004,0.05006,0.0176989,1.0,159.0,153.0,3.5,2.82843,159.0,153.0,3.5,2.82843,False,3.304641194516797
C043,3.6318300000000003,8.555530000000001,0.0536117,31.0722,5.1576900000000006,0.05006,0.012323899999999999,0.05006,0.023055900000000004,1.0,157.0,157.0,2.5,2.2360700000000002,157.0,157.0,2.5,2.2360700000000002,False,3.0985894254135093
C044,3.49908,8.97938,0.0406149,31.4195,8.387189999999999,0.05006,0.030036,0.05006,0.0374615,1.0,155.0,161.0,4.0,2.82843,155.0,161.0,4.0,2.82843,False,3.122614426665979
