auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length
,1.0,,,,,,30,0.275,0.0,1.0,,,90.0,"[906.892468131613, 906.9260924868286]",False,inf,[],[],[],[],0.0,True,3.983929302355591,23036,905.023343333276,23092.0,907.3070884400513,2.2837451067753136
,1.0,,,,,,30,0.275,0.0,1.0,,,90.0,[908.9620401426218],False,inf,[],[],[],[],0.0,True,3.983929302355591,23092,907.3252046678681,23152.0,909.6090010898188,2.283796421950683
,1.0,,,,,,30,0.275,0.0,1.0,,,90.0,"[910.5309210005216, 910.5802507265471, 910.696493368363, 910.7293521633837]",False,inf,[],[],[],[],0.0,True,3.983927698850948,23152,909.6273010906298,23192.0,911.110247730976,1.4829466403461993
,1.0,,,,,,30,0.275,0.0,1.0,,,90.0,[911.5969785545021],False,inf,[],[],[],[],0.0,True,3.9839283402993715,23192,911.1289826289285,23212.0,911.877574184211,0.7485915552824736
,1.0,,,,,,30,0.275,0.0,1.0,,,90.0,"[913.2981797817629, 913.3318028540816]",False,inf,[],[],[],[],0.0,True,2.5795965647513412,23212,911.8960146605968,23252.0,913.4121481934562,1.516133532859385
,1.0,,,,,,30,0.275,0.0,1.0,,,90.0,[913.4826704999432],False,inf,[],[],[],[],0.0,True,2.5796109972244494,23252,913.43031156715,23272.0,914.1794900412206,0.7491784740705043
,1.0,,,,,,30,0.275,0.0,1.0,,,90.0,"[915.2832473479211, 915.3174977500457]",False,inf,[],[],[],[],0.0,True,2.5795949610138678,23272,914.1979702871758,23312.0,915.6974603412673,1.4994900540914387
,1.0,23393.0,im066,im066,90.0,918.7682931052987,31,0.28500000000000003,0.0,1.0,im063,im063,90.0,"[919.2366424649954, 919.270141097717, 919.3701382754371, 919.4035188830458, 919.6380096331704, 919.7381357403938, 919.8375007775612, 919.870499727549, 919.9709972294513, 920.0043717434164, 920.0706182017457, 920.1072172413114, 920.2042403761297, 920.2382444648538, 920.3555935928598, 920.4555718479678, 920.5056026694365, 923.9571417758707, 923.9903912085574]",False,5.1889426414854825,[],[],[23403],[919.2384368970525],0.01,True,2.5796116386728727,23312,915.7164758697618,23532.0,924.1044337067287,8.387957836966962
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,[924.1253068493679],False,inf,[],[],[],[],0.0,False,2.3026645636734884,23532,924.1227632137015,23552.0,924.871721673524,0.748958459822461
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[926.0419627719093, 926.0752112425398, 926.175332859857, 926.2087089773268]",False,inf,[],[],[],[],0.0,False,2.302663280776642,23552,924.8906355334911,23592.0,926.3896695228759,1.4990339893847704
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[929.1115059182048, 929.1448797904886, 929.2450017286465, 929.2782736117952]",False,inf,[],[],[],[],0.0,False,2.3026629601688455,23592,926.4078069182578,23672.0,929.4589275484905,3.0511206302326173
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,[930.9629577244632],False,inf,[],[],[],[],0.0,False,2.302663280776642,23672,929.4773737979122,23712.0,930.9768542305101,1.4994804325979203
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[933.3822724213824, 933.4323924030177]",False,inf,[],[],[],[],0.0,False,2.3026623187204223,23712,930.9952029807027,23791.0,934.0293995018583,3.034196521155536
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,[935.6843159252312],False,inf,[],[],[],[],0.0,False,2.302663280776642,23791,934.04746313137,23851.0,936.3312768724281,2.283813741058111
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[939.6868589194492, 939.720725418767]",False,inf,[],[],[],[],0.0,False,3.4255264041597684,23851,936.349471676629,23950.0,940.134497741703,3.7850260650739074
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,[940.1564696736168],False,inf,[],[],[],[],0.0,False,3.425538270606353,23950,940.1531258397736,23970.0,940.9017812183592,0.7486553785856813
False,1.0,24067.0,im066,im066,90.0,944.7402393473312,31,0.28500000000000003,0.0,1.0,im066,im066,90.0,"[946.942913003033, 946.9769122807775]",False,2.202773079276085,[],[],[],[],0.0,False,3.425538912054776,23970,940.9199943039566,24126.0,947.0235466703307,6.1035523663740605
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[947.0942854632158, 947.6438897259068]",False,inf,[],[],[],[],0.0,True,3.451156271766081,24126,947.0419749594294,24146.0,947.79086382268,0.7488888632506132
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[949.0951020179782, 949.2282286789268, 949.2614720179699]",False,inf,[],[],[],[],0.0,True,3.4511780807796413,24146,947.8092789622024,24186.0,949.3088466306217,1.4995676684193313
,1.0,24286.0,im062,im062,90.0,953.1637137914076,31,0.28500000000000003,0.0,1.0,im066,im066,90.0,"[955.4683153631631, 955.9835518402979, 956.017031871248, 956.1841687143315]",False,2.8199496595188975,[],[],[],[],0.0,True,3.4511767978827947,24186,949.3277669053059,24365.0,956.1978904276621,6.8701235223561525
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,[960.7377329152077],False,inf,[],[],[],[],0.0,True,3.976803444210418,24365,956.2161766374484,24485.0,960.7850590990856,4.5688824616372585
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[960.9560375344008, 961.056145681534, 961.1047884237487, 961.4390281136148, 961.4719032654539]",False,inf,[],[],[],[],0.0,True,3.976801199257352,24485,960.8032914279029,24505.0,961.5523393687326,0.7490479408297688
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[963.2083468837664, 963.35760771879]",False,inf,[],[],[],[],0.0,True,3.976802802761995,24505,961.5704928000923,24565.0,963.8709929960314,2.300500195939094
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[966.54265328357, 966.575893415371, 966.676389955217, 966.7100107825827]",False,inf,[],[],[],[],0.0,True,3.976800878416725,24565,963.8892054401804,24645.0,966.8901743371971,3.000968897016719
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[969.0947880323511, 969.1280323336832]",False,inf,[],[],[],[],0.0,True,3.976801520097979,24645,966.9086411127355,24705.0,969.1754107950255,2.2667696822900325
,1.0,,,,,,31,0.28500000000000003,0.0,1.0,,,90.0,"[969.2457397067919, 969.4461936547887, 969.578566301614, 969.6115581956692]",False,inf,[],[],[],[],0.0,True,3.9768015198651483,24705,969.1936755166389,24724.0,969.9260100615211,0.7323345448821783
,1.0,24805.0,im085,im085,90.0,972.9972857409157,32,0.29500000000000004,0.0,1.0,im062,im062,90.0,"[973.39883347461, 973.5483281151392, 973.749708945863, 973.8498090750072, 973.9501988147385, 973.9989422631916, 974.0986899200361, 974.1989375806879, 974.2321594313253, 974.3320575063117, 974.3661196453031, 974.4655539582018, 974.5005599781871, 974.6010260495823, 974.7510527654085, 975.0660261232406, 975.0997232820373, 975.199635468889, 975.2334115249105]",False,2.0688494273927063,[],[],[24813],[973.4016166885849],0.01,True,2.5649162038280338,24724,969.944462725427,24863.0,975.2471104671713,5.302647741744295
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,[978.1860805302858],False,inf,[],[],[],[],0.0,True,2.5921475639343043,24863,975.2654778191354,24944.0,978.2997038464528,3.034226027317345
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[978.3212078467477, 978.4699497558177, 979.019433427602, 979.0528079415672]",False,inf,[],[],[],[],0.0,True,2.5921632790714284,24944,978.3184695336968,24964.0,979.066967117833,0.7484975841362029
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[979.1871709804982, 979.237165881088]",False,inf,[],[],[],[],0.0,True,2.5921635999120554,24964,979.0850240122527,24984.0,979.8342826664448,0.74925865419209
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[981.8056102383416, 981.8388577469159, 981.9723548400216]",False,inf,[],[],[],[],0.0,True,2.592163279304259,24984,979.8526583572384,25044.0,982.1195152755827,2.266856918344274
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,[983.3400694294833],False,inf,[],[],[],[],0.0,True,2.5921629582308015,25044,982.1382213088218,25084.0,983.6541300162207,1.5159087073989213
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,[983.7244226867333],False,inf,[],[],[],[],0.0,True,2.592162317015209,25084,983.6724245648365,25104.0,984.4214487723075,0.7490242074709386
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[986.2268463727087, 986.3427435983904, 986.3759914275724]",False,inf,[],[],[],[],0.0,True,2.814371647408393,25104,984.4395614720415,25164.0,986.7233178040478,2.2837563320063055
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[988.6776811766904, 988.7109267606866, 988.7775526316836, 988.8111744213384]",False,inf,[],[],[],[],0.0,True,2.8143793445566416,25164,986.741536983056,25224.0,988.9919168767519,2.2503798936959356
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[991.7136015712749, 991.7472262470983]",False,inf,[],[],[],[],0.0,True,2.8143809480612845,25224,989.0101363768335,25304.0,992.0611797133461,3.051043336512521
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[993.2815571501851, 993.4150558470283, 993.4483152220491]",False,inf,[],[],[],[],0.0,True,2.8143806272206575,25304,992.0802228238899,25341.0,993.7631388034206,1.6829159795306623
,1.0,,,,,,32,0.29500000000000004,0.0,1.0,,,90.0,"[996.4843456239905, 996.517566191731, 996.6178446414415, 996.6511107517872]",False,inf,[],[],[],[],0.0,True,2.814345027415243,25341,993.7787354495376,25421.0,996.7984296232462,3.019694173708558
,1.0,25502.0,im063,im063,90.0,999.8690949711017,33,0.30500000000000005,0.0,1.0,im085,im085,90.0,"[1000.304494451033, 1000.3379943668842, 1000.4379934687167, 1000.4733291894663, 1000.6887380217668, 1000.7888602805324, 1000.8886076167691, 1001.0382263760548, 1001.1383483142126, 1001.1717221864965, 1001.2382265042979, 1001.2718454073183, 1001.3720914642327, 1001.4060939492192, 1001.5125947007909, 1004.2076467503794, 1004.241285538068]",False,4.338649599114433,[],[],[25511],[1000.30622024904],0.01,True,2.814380306845692,25421,996.8168357824907,25617.0,1004.4548450950533,7.6380093125626445
,1.0,,,,,,33,0.30500000000000005,0.0,1.0,,,90.0,"[1006.3259625306819, 1006.3598348030355, 1006.492706811754]",False,inf,[],[],[],[],0.0,True,2.3479203750208626,25617,1004.4730924975593,25677.0,1006.7400241438299,2.2669316462706774
,1.0,,,,,,33,0.30500000000000005,0.0,1.0,,,90.0,"[1008.5460522812791, 1008.6609966459218, 1008.6943625002168]",False,inf,[],[],[],[],0.0,True,2.3479469945483515,25677,1006.7589598130435,25736.0,1009.0419993342366,2.283039521193132
,1.0,,,,,,33,0.30500000000000005,0.0,1.0,,,90.0,"[1009.0631422030274, 1009.3126330589876]",False,inf,[],[],[],[],0.0,True,2.347947635996775,25736,1009.0604019656312,25756.0,1009.8092879422475,0.7488859766162932
,1.0,,,,,,33,0.30500000000000005,0.0,1.0,,,90.0,"[1012.530923887156, 1012.5642294459976, 1012.6979218581691, 1012.7309182423633]",False,inf,[],[],[],[],0.0,True,2.3479453910437087,25756,1009.8277322673239,25836.0,1012.8785337805748,3.050801513250917
,1.0,25913.0,im085,im085,90.0,1015.9497838020325,34,0.31500000000000006,0.0,1.0,im063,im063,90.0,"[1016.3178232815117, 1016.351364890812, 1016.484192640055, 1016.684811117826, 1016.8191388777923, 1016.9195603688713, 1017.0516761182807, 1017.1515501390677, 1017.1847986096982, 1017.2849221513607, 1017.3182947409805, 1017.3848407524638, 1017.4184176411945, 1021.0219215785619, 1021.0551947446074, 1021.2215660277288]",False,5.072251311736181,[],[],[25920],[1016.3196286181919],0.01,True,2.3479469945483515,25836,1012.8970470605418,26045.0,1021.2688521214295,8.37180506088771
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1023.23957288987, 1023.2735157206189, 1023.4070137762465, 1023.5188724871259, 1023.5568859048653]",False,inf,[],[],[],[],0.0,True,3.242928486624578,26045,1021.2878724609036,26104.0,1023.5707750343718,2.2829025734681636
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1026.2589428147767, 1026.2929324707948, 1026.3924197026063, 1026.4256777949631]",False,inf,[],[],[],[],0.0,True,3.2429464471804295,26104,1023.5888771503232,26183.0,1026.6066431514919,3.0177660011686385
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1028.9621123047546, 1029.2789779144805, 1029.3122270265594]",False,inf,[],[],[],[],0.0,True,3.2429454848913792,26183,1026.6250499521848,26262.0,1029.642520248657,3.017470296472311
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1029.762968821451, 1029.8129698156845, 1029.9624683046713]",False,inf,[],[],[],[],0.0,True,3.2429448436757866,26262,1029.6608404547442,26282.0,1030.409800838912,0.7489603841677308
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1032.9161398827564, 1032.9661347833462]",False,inf,[],[],[],[],0.0,True,3.242945164283583,26282,1030.428874097066,26362.0,1033.4623801065609,3.033506009494886
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1033.8826053293888, 1033.915851875674, 1034.0493499310687, 1034.082599684596]",False,inf,[],[],[],[],0.0,True,3.2429442019945327,26362,1033.480601530755,26382.0,1034.2296315112617,0.749029980506748
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1034.4499666129705, 1034.5829630612861, 1034.6162144183181]",False,inf,[],[],[],[],0.0,True,5.341167016461213,26382,1034.2481852020137,26402.0,1034.996976886876,0.7487916848622262
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1035.3505653343163, 1035.3834395238664]",False,inf,[],[],[],[],0.0,True,5.341163809451928,26402,1035.0154369273223,26422.0,1035.7644175167661,0.7489805894438177
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1037.5197640906554, 1037.6517980562057]",False,inf,[],[],[],[],0.0,True,5.341162847395708,26422,1035.7834914163686,26482.0,1038.0662038025912,2.2827123862225562
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1040.7714243012015, 1041.1049144668505]",False,inf,[],[],[],[],0.0,True,5.341163168003504,26482,1038.0845945673063,26562.0,1041.1187493945472,3.0341548272408545
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1042.4390823154245, 1042.4726341878995]",False,inf,[],[],[],[],0.0,True,5.3411641302925545,26562,1041.1372732582968,26602.0,1042.6533756812569,1.5161024229601026
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,[1042.8742438207846],False,inf,[],[],[],[],0.0,True,5.34116445066752,26602,1042.6717039055657,26622.0,1043.4206979651935,0.7489940596278757
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1043.6914734484162, 1043.8074810020626, 1043.8406951555517]",False,inf,[],[],[],[],0.0,True,2.800932689461888,26622,1043.4391618540976,26642.0,1044.1880051752087,0.7488433211110532
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,[1045.4087989074178],False,inf,[],[],[],[],0.0,True,2.800946159645946,26642,1044.2063366065267,26676.0,1045.6892803604715,1.48294375394471
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1048.2774843182415, 1048.3114752571564, 1048.4449704261497]",False,inf,[],[],[],[],0.0,True,2.800893240733103,26676,1045.711424519308,26756.0,1048.7251237821765,3.013699262868613
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,[1048.8957144662272],False,inf,[],[],[],[],0.0,True,2.800944235300676,26756,1048.7435604098719,26776.0,1049.4924242568668,0.7488638469949365
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1051.4465166206937, 1051.4801185254473, 1051.5798876706976, 1051.6138737988658]",False,inf,[],[],[],[],0.0,True,2.8009432732444566,26776,1049.5115902035031,26836.0,1051.7943462077528,2.282756004249677
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,[1052.0153512947727],False,inf,[],[],[],[],0.0,True,2.800946480486573,26836,1051.8126276065595,26856.0,1052.5616585491225,0.7490309425629675
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1055.26691561006, 1055.400410137605, 1055.4340348134283]",False,inf,[],[],[],[],0.0,True,3.0021715117327403,26856,1052.5799101211596,26936.0,1055.614201254677,3.0342911335173994
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1057.6024805177003, 1057.6354509235825, 1057.7688485933468, 1057.8021025164053]",False,inf,[],[],[],[],0.0,True,3.002186264813645,26936,1055.6327802825253,26996.0,1057.9161068487447,2.28332656621933
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1059.93754093186, 1059.9707894024905]",False,inf,[],[],[],[],0.0,True,3.0021048017952126,26996,1057.9342994079925,27053.0,1060.1846735288855,2.250374120892957
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1060.604227162432, 1060.6374785196967, 1060.7710179481655, 1060.8042670602445]",False,inf,[],[],[],[],0.0,True,3.0021856233652215,27053,1060.2035389600787,27073.0,1060.951971437782,0.748432477703318
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1063.6904394449666, 1063.723719346337, 1063.8239371797536, 1063.8571859709918]",False,inf,[],[],[],[],0.0,True,3.0021869064948987,27073,1060.9703615610488,27153.0,1064.0045324245002,3.034170863451436
,1.0,,,,,,34,0.31500000000000006,0.0,1.0,,,90.0,"[1066.7096150133293, 1066.7425979271065, 1066.8763625014108, 1066.9097350910306]",False,inf,[],[],[],[],0.0,True,3.0021856233652215,27153,1064.022922547767,27233.0,1067.057072564261,3.0341500164940953
,1.0,27314.0,im066,im066,90.0,1070.1277234796435,35,0.32500000000000007,0.0,1.0,im085,im085,90.0,"[1070.429137729574, 1070.4625119226985, 1070.595886821393, 1070.6291317641735, 1070.8293477373663, 1070.8626282801852, 1070.9480050853454, 1071.0981312247459, 1071.196529289009, 1071.2304961739574, 1071.3299083572347, 1071.3638678656425, 1071.4637402829248, 1071.5633622172754, 1071.5972364139743, 1075.2496355008334, 1075.2832592146005]",False,5.122002785094082,[],[],[27319],[1070.4319594299886],0.01,True,2.8002428929696634,27233,1067.0752946299035,27449.0,1075.464094679337,8.388800049433485
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1076.8845976463053, 1076.918215266429]",False,inf,[],[],[],[],0.0,True,7.198003245563768,27449,1075.482553116046,27489.0,1076.9987302669324,1.5161771508865058
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,[1077.06946392823],False,inf,[],[],[],[],0.0,True,7.1980240922882786,27489,1077.0168246857356,27509.0,1077.7660387596115,0.749214073875919
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1079.7201410657726, 1079.7537651001476]",False,inf,[],[],[],[],0.0,True,7.198024092521109,27509,1077.7844308072235,27569.0,1080.0679238275625,2.2834930203389376
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1080.0886401378084, 1080.1379919934552, 1080.2885074878577]",False,inf,[],[],[],[],0.0,True,7.198022168175839,27569,1080.0860496768728,27589.0,1080.8352730518673,0.7492233749944717
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,[1083.341749685118],False,inf,[],[],[],[],0.0,True,7.197965400339626,27589,1080.8536747212056,27657.0,1083.8711151906755,3.017440469469875
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1086.5259706771467, 1086.5595857314765, 1086.6594610351603, 1086.6934564642143]",False,inf,[],[],[],[],0.0,True,7.19801158416044,27657,1083.890110513894,27737.0,1086.9069675924256,3.016857078531757
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1087.0774495522492, 1087.226941306144]",False,inf,[],[],[],[],0.0,True,2.637461024178492,27737,1086.9255684292875,27756.0,1087.6909410520457,0.7653726227581501
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1090.4958745699842, 1090.5291746766306]",False,inf,[],[],[],[],0.0,True,2.637458458384799,27756,1087.7096977592446,27835.0,1090.7435145468917,3.0338167876470834
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,[1090.9640956413932],False,inf,[],[],[],[],0.0,True,2.6374584586176297,27835,1090.761966889957,27855.0,1091.5275034012739,0.7655365113168955
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1093.1332491762005, 1093.580004092306, 1093.618414241355]",False,inf,[],[],[],[],0.0,True,2.6374581377770028,27855,1091.5459814020433,27913.0,1093.8294327284675,2.283451326424256
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1095.7507214611396, 1095.7839705732185]",False,inf,[],[],[],[],0.0,True,2.6374587794582567,27913,1093.848016246222,27973.0,1096.131340888096,2.28332464187406
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,[1096.401701679686],False,inf,[],[],[],[],0.0,True,2.637459100066053,27973,1096.1494330619462,27993.0,1096.8986362314317,0.7492031694855541
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,"[1098.1861546167638, 1098.2191526044626]",False,inf,[],[],[],[],0.0,True,2.8313903744826803,27993,1096.9169580412563,28033.0,1098.4332785541192,1.516320512862876
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,[1099.8870841935277],False,inf,[],[],[],[],0.0,True,2.8314025617698917,28033,1098.4520339784212,28065.0,1099.9678929741494,1.5158589957281947
,1.0,,,,,,35,0.32500000000000007,0.0,1.0,,,90.0,[1100.03885691287],False,inf,[],[],[],[],0.0,True,2.831403203218315,28065,1099.9862365929876,28085.0,1100.7351841481868,0.7489475551992655
,1.0,28166.0,im085,im085,90.0,1103.8227219691034,36,0.3350000000000001,0.0,1.0,im066,im066,90.0,"[1104.2239916380495, 1104.3573851385154, 1104.3906124415807, 1104.557811183855, 1104.5923621011898, 1104.6927354843356, 1104.7928538944107, 1104.924569384195, 1105.0245813149959, 1105.0579577533063, 1105.1584725740831, 1105.1917213655543, 1105.2919667810202, 1105.3252325705253, 1105.4095869180746]",False,0.4013572256080806,[],[],[28174],[1104.226745987311],0.01,True,2.8314028826105186,28085,1100.7533099974971,28305.0,1109.1755480635911,8.422238066093996
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1109.2466162363999, 1109.396739168791, 1109.5180058998521]",False,inf,[],[],[],[],0.0,True,5.362964557246414,28305,1109.1938615345862,28324.0,1109.9428655365482,0.749004001962021
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1113.215950208716, 1113.3150044674985, 1113.3482526175212]",False,inf,[],[],[],[],0.0,True,5.3629651986948375,28324,1109.960968294181,28424.0,1113.7627225080505,3.8017542138695717
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1115.6844175935257, 1115.717573055299, 1115.851058281958]",False,inf,[],[],[],[],0.0,True,5.3629651986948375,28424,1113.7809936439153,28481.0,1116.0646255360916,2.283631892176345
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1118.0691300579347, 1118.2022461351007, 1118.236246695742]",False,inf,[],[],[],[],0.0,True,5.362962312293348,28481,1116.0830926324707,28541.0,1118.3832349041477,2.300142271677032
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1118.6038673138246, 1118.769482337404, 1118.8027311288752]",False,inf,[],[],[],[],0.0,True,5.362964236405787,28541,1118.4013376617804,28561.0,1119.1505039483309,0.7491662865504622
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1123.3567366413772, 1123.3899841499515, 1123.7234765607864]",False,inf,[],[],[],[],0.0,True,5.362964557246414,28561,1119.16884307703,28676.0,1123.7376892974135,4.568846220383421
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1123.8588450590614, 1123.9088511848822]",False,inf,[],[],[],[],0.0,True,5.041233021956714,28676,1123.7561849376652,28696.0,1124.5050077326596,0.7488227949943393
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1126.3595314014237, 1126.3929052737076, 1126.7267722862307]",False,inf,[],[],[],[],0.0,True,5.041241039945589,28696,1124.523377008969,28748.0,1126.8069758671336,2.2835988581646234
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,[1129.077999588102],False,inf,[],[],[],[],0.0,True,5.041246492140772,28748,1126.8259092911612,28808.0,1129.0921847426798,2.266275451518595
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1129.112959103426, 1129.263083318714, 1129.445204552263]",False,inf,[],[],[],[],0.0,True,5.041247454429822,28808,1129.110324062407,28827.0,1129.8594675778877,0.7491435154806823
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1132.5142460914794, 1132.5478742953856, 1132.6809897311032]",False,inf,[],[],[],[],0.0,True,5.041245209243925,28827,1129.8779170345515,28907.0,1132.9287108504213,3.050793815869838
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,[1133.0493592321873],False,inf,[],[],[],[],0.0,True,5.041246492140772,28907,1132.94696530886,28927.0,1133.6960453216452,0.7490800127852708
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1135.6671599349938, 1135.8006560660433, 1135.8339151204564]",False,inf,[],[],[],[],0.0,True,2.3956330583212093,28927,1133.7142814989202,28986.0,1135.9812731200363,2.2669916211161762
,1.0,,,,,,36,0.3350000000000001,0.0,1.0,,,90.0,"[1138.7038972051814, 1138.8359933905303, 1138.8699548232835]",False,inf,[],[],[],[],0.0,True,2.395632416872786,28986,1135.9997729295865,29066.0,1139.0505122230388,3.0507392934523523
,1.0,29144.0,im061,im061,90.0,1142.1380907753482,37,0.3450000000000001,0.0,1.0,im085,im085,90.0,"[1142.5061033142265, 1142.539219327271, 1142.6728498404846, 1142.872718473198, 1142.9577277323697, 1143.00809691404, 1143.1082191728055, 1143.2066608550958, 1143.2399080428295, 1143.3400687880348, 1143.3733775541186]",False,0.3681081135291606,[],[],[29151],[1142.5086453463882],0.01,True,2.3956288887900428,29066,1139.0687506452668,29283.0,1147.474182306556,8.405431661289185
,1.0,,,,,,37,0.3450000000000001,0.0,1.0,,,90.0,"[1148.628070820123, 1148.6613189701457, 1148.761442832416, 1148.7948167049326]",False,inf,[],[],[],[],0.0,True,5.159047176880904,29283,1147.492685644189,29323.0,1149.0087697859854,1.5160841417964548
,1.0,,,,,,37,0.3450000000000001,0.0,1.0,,,90.0,[1149.8130374876782],False,inf,[],[],[],[],0.0,True,5.158968920871757,29323,1149.0271743417252,29363.0,1150.5600918286946,1.5329174869693816
,1.0,,,,,,37,0.3450000000000001,0.0,1.0,,,90.0,"[1152.9328333938029, 1152.9829565826803, 1153.132948019309, 1153.2485739153344, 1153.2818227068055]",False,inf,[],[],[],[],0.0,True,5.159063533466451,29363,1150.5787542439066,29439.0,1153.7794461667072,3.2006919228006154
,1.0,,,,,,37,0.3450000000000001,0.0,1.0,,,90.0,[1156.3193685137667],False,inf,[],[],[],[],0.0,True,5.158934603963189,29439,1153.795632297406,29519.0,1156.8153364134487,3.0197041160427034
