cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C000,4.66076,5.9655933333333335,0.03374236666666667,27.903633333333335,123.10026666666666,0.05833333333333333,0.0413875,0.08333333333333333,0.30031566666666665,1.0,114.0,197.0,67.5,12.3693,114.0,197.0,67.5,12.3693,False,24.338289769269686
C001,3.5830800000000003,7.218473333333333,0.02219309,25.68046666666667,65.82380333333333,0.05833333333333333,0.017305833333333336,0.06666666666666667,0.04743216666666667,1.0,83.0,171.0,64.0,11.4018,83.0,171.0,64.0,11.4018,False,34.22011674338582
C002,3.5249500000000005,6.855786666666667,0.05147926666666667,23.981733333333334,76.88026666666667,0.05000000000000001,0.0905602,0.05000000000000001,0.35304266666666667,1.0,128.0,159.0,68.0,12.2066,128.0,159.0,68.0,12.2066,False,26.208101622805497
C003,7.202013333333333,8.473006666666667,0.04195472333333333,65.20616666666668,111.511596,0.10833333333333334,0.06414806666666666,0.25833333333333336,0.17022133333333334,1.0,131.0,117.0,64.5,10.816700000000003,131.0,117.0,64.5,10.816700000000003,False,11.226639646391957
C004,9.74864,6.933976666666667,0.05266196666666667,71.90333333333332,54.18722,0.10833333333333334,0.06425966666666666,0.25,0.259866,1.0,109.0,171.0,66.5,11.1803,109.0,171.0,66.5,11.1803,False,11.540591049428528
C005,10.373399999999998,7.8581933333333325,0.04860123333333335,84.15243333333332,139.3475,0.08333333333333333,0.11181423333333333,0.3666666666666667,0.4060256666666667,1.0,171.0,125.0,71.0,10.7703,171.0,125.0,71.0,10.7703,False,31.901214212504968
C006,9.78351,6.774730000000001,0.054696333333333326,69.39496666666666,82.27810000000001,0.08333333333333333,0.07654730000000001,0.225,0.27969,1.0,110.0,129.0,64.0,11.1803,110.0,129.0,64.0,11.1803,False,8.491678924776163
C007,6.056806666666667,7.30394,0.054189966666666665,44.24336666666667,48.632133333333336,0.09166666666666667,0.07148233333333333,0.25,0.21102266666666666,1.0,123.0,105.0,64.5,10.816700000000003,123.0,105.0,64.5,10.816700000000003,False,7.270139834527989
C008,11.900326666666666,5.667466666666667,0.0712001,66.53443333333333,42.331833333333336,0.10000000000000002,0.1228006,0.25833333333333336,0.38563233333333335,1.0,38.0,195.0,62.5,11.4018,38.0,195.0,62.5,11.4018,False,8.158694245486744
C009,15.416126666666665,8.305546666666666,0.029861499999999996,139.7014333333333,54.4249,0.19999999999999998,0.08374733333333333,0.5666666666666667,0.24195729999999996,1.0,196.0,150.0,71.0,12.53,196.0,150.0,71.0,12.53,False,9.398024087261945
