frame,time,nearest_F_frame,time_since_last_lick,nearest_reward
3255,150.16197,2973.0,0.10007999999999129,0.5166700000000048
3258,150.27895,2975.0,0.1169800000000123,0.6336500000000171
3262,150.41207,2978.0,0.13311999999999102,0.7667700000000082
3266,150.5455,2980.0,0.13343000000000416,0.9002000000000123
3270,150.67893,2983.0,0.13343000000000416,1.0336300000000165
3276,150.96278,2989.0,0.28385000000000105,1.3174800000000175
3280,151.09626,2991.0,0.1334799999999916,1.4509600000000091
3284,151.2294,2994.0,0.13313999999999737,1.5841000000000065
3380,154.91617,3068.0,3.6867699999999957,4.670450000000017
3385,155.08294,3071.0,0.16677000000001385,4.503680000000003
3389,155.2164,3074.0,0.13345999999998526,4.3702200000000175
3501,159.58662,3161.0,4.3702200000000175,0.0
3510,159.92026,3168.0,0.3336400000000026,0.3336400000000026
3514,160.12044,3172.0,0.20017999999998892,0.5338199999999915
3518,160.25386,3174.0,0.13342000000000098,0.6672399999999925
3522,160.38728,3177.0,0.13342000000000098,0.8006599999999935
3526,160.52071,3180.0,0.13343000000000416,0.9340899999999976
3530,160.68734,3183.0,0.16662999999999784,1.1007199999999955
3532,160.78738,3185.0,0.10004000000000701,1.2007600000000025
3535,160.92076,3188.0,0.13337999999998829,1.3341399999999908
3539,161.05424,3190.0,0.1334799999999916,1.4676199999999824
3542,161.15442,3192.0,0.1001799999999946,1.567799999999977
3546,161.30467,3195.0,0.15024999999999977,1.7180499999999768
3549,161.43805,3198.0,0.1333800000000167,1.8514299999999935
3553,161.63823,3202.0,0.20017999999998892,2.0516099999999824
3555,161.7048,3203.0,0.0665700000000129,2.1181799999999953
3615,164.40736,3257.0,2.7025600000000054,4.820740000000001
3691,167.30954,3315.0,2.902179999999987,7.722919999999988
3709,168.01097,3329.0,0.7014299999999878,7.905680000000018
3714,168.17776,3333.0,0.1667900000000202,7.738889999999998
3917,175.91665,3488.0,7.738889999999998,0.0
3924,176.18365,3493.0,0.2669999999999959,0.2669999999999959
3929,176.41714,3498.0,0.2334899999999891,0.500489999999985
3932,176.5173,3500.0,0.10016000000001668,0.6006500000000017
3936,176.6508,3502.0,0.13349999999999795,0.7341499999999996
3940,176.78428,3505.0,0.1334799999999916,0.8676299999999912
3944,176.95093,3508.0,0.16665000000000418,1.0342799999999954
3946,177.05104,3510.0,0.10011000000000081,1.1343899999999962
3949,177.18441,3513.0,0.13337000000001353,1.2677600000000098
3952,177.28463,3515.0,0.10021999999997888,1.3679799999999886
3956,177.41843,3518.0,0.1338000000000079,1.5017799999999966
3960,177.58508,3521.0,0.16665000000000418,1.6684300000000007
4095,182.75649,3624.0,5.171410000000009,6.8398400000000095
4099,182.8899,3627.0,0.1334099999999978,6.973250000000007
4103,183.0561,3630.0,0.16619999999997503,7.139449999999982
4176,185.85846,3686.0,2.8023600000000215,9.941810000000004
4180,185.99188,3689.0,0.13342000000000098,10.075230000000005
4189,186.39199,3697.0,0.40010999999998376,10.475339999999989
4193,186.52547,3700.0,0.13348000000002003,10.608820000000009
4277,189.72812,3764.0,3.202649999999977,8.82405
4282,189.91164,3767.0,0.18352000000001567,8.640529999999984
4507,198.55217,3940.0,8.640529999999984,0.0
4515,198.81892,3945.0,0.2667500000000018,0.2667500000000018
4523,199.11926,3951.0,0.3003400000000056,0.5670900000000074
4525,199.21934,3953.0,0.10007999999999129,0.6671699999999987
4527,199.31938,3955.0,0.10004000000000701,0.7672100000000057
4530,199.41959,3957.0,0.10021000000000413,0.8674200000000098
4534,199.56984,3960.0,0.15024999999999977,1.0176700000000096
4537,199.66971,3962.0,0.0998700000000099,1.1175400000000195
4541,199.81993,3965.0,0.15021999999999025,1.2677600000000098
4544,199.97008,3968.0,0.15014999999999645,1.4179100000000062
4546,200.07019,3970.0,0.10011000000000081,1.518020000000007
4550,200.20362,3973.0,0.13343000000000416,1.6514500000000112
4553,200.30378,3975.0,0.10015999999998826,1.7516099999999994
4557,200.43721,3978.0,0.13343000000000416,1.8850400000000036
4561,200.58743,3981.0,0.15022000000001867,2.0352600000000223
4564,200.73754,3984.0,0.15010999999998376,2.185370000000006
4567,200.87095,3987.0,0.1334099999999978,2.318780000000004
4662,204.74069,4064.0,3.8697400000000073,6.188520000000011
4667,204.90743,4067.0,0.16674000000000433,6.3552600000000155
4682,205.50787,4079.0,0.6004399999999919,6.955700000000007
4687,205.67464,4083.0,0.16677000000001385,7.122470000000021
4691,205.80812,4085.0,0.1334799999999916,7.255950000000013
4738,207.65993,4122.0,1.8518100000000004,9.107760000000013
4742,207.81016,4125.0,0.15022999999999342,9.257990000000007
4782,209.34452,4156.0,1.5343599999999924,10.792349999999999
4787,209.52804,4160.0,0.18352000000001567,10.975870000000015
4795,209.84492,4166.0,0.3168799999999976,11.292750000000012
4804,210.19539,4173.0,0.3504700000000014,11.643220000000014
4808,210.32853,4176.0,0.13313999999999737,11.776360000000011
4864,212.46412,4218.0,2.1355900000000076,13.911950000000019
4902,213.93155,4248.0,1.467429999999979,15.379379999999998
4957,216.10039,4291.0,2.168840000000017,17.548220000000015
4969,216.50112,4299.0,0.4007299999999816,17.948949999999996
4996,217.58462,4321.0,1.083500000000015,19.03245000000001
4998,217.66792,4322.0,0.08330000000000837,19.11575000000002
5016,218.35206,4336.0,0.6841399999999851,19.799890000000005
5035,219.06931,4350.0,0.717250000000007,20.517140000000012
5080,220.88829,4387.0,1.8189800000000105,22.336120000000022
5110,222.02201,4409.0,1.1337199999999825,23.469840000000005
5138,223.12252,4431.0,1.100510000000014,24.57035000000002
5142,223.25602,4434.0,0.13349999999999795,24.703850000000017
5167,224.50708,4459.0,1.2510599999999954,25.954910000000012
5182,225.02411,4469.0,0.5170300000000054,26.471940000000018
5185,225.17423,4472.0,0.15011999999998693,26.622060000000005
5201,225.77555,4484.0,0.6013200000000154,27.22338000000002
5242,227.35934,4516.0,1.5837899999999934,28.807170000000013
5306,230.0786,4571.0,2.7192599999999914,28.757049999999992
5320,230.57908,4581.0,0.5004800000000103,28.256569999999982
5331,231.01317,4589.0,0.43408999999999764,27.822479999999985
5354,231.88009,4607.0,0.8669199999999933,26.95555999999999
5425,234.6322,4662.0,2.752110000000016,24.203449999999975
5450,235.54981,4680.0,0.9176099999999963,23.28583999999998
5455,235.71722,4683.0,0.16740999999998962,23.11842999999999
5534,238.73572,4744.0,3.018499999999989,20.09993
5542,239.05258,4750.0,0.3168600000000197,19.78306999999998
5557,239.95312,4768.0,0.9005400000000066,18.882529999999974
5568,240.35374,4776.0,0.4006199999999751,18.48191
5587,241.08822,4791.0,0.7344800000000191,17.74742999999998
5643,243.28958,4835.0,2.201359999999994,15.546069999999986
5661,244.45716,4858.0,1.1675799999999867,14.37849
5679,245.15822,4872.0,0.7010600000000125,13.677429999999987
5738,247.42628,4917.0,2.2680599999999913,11.409369999999996
5747,247.89315,4927.0,0.4668700000000001,10.942499999999995
5805,250.09574,4971.0,2.202590000000015,8.73990999999998
5808,250.24581,4974.0,0.15006999999999948,8.589839999999981
5881,253.06428,5030.0,2.8184699999999907,5.77136999999999
5935,255.1498,5072.0,2.0855200000000025,3.685849999999988
5940,255.3161,5075.0,0.16630000000000678,3.519549999999981
6026,258.65207,5142.0,3.335969999999975,0.1835800000000063
6030,258.83565,5146.0,0.1835800000000063,0.0
6039,259.13575,5152.0,0.30009999999998627,0.30009999999998627
6044,259.31925,5155.0,0.18350000000003774,0.483600000000024
6048,259.51977,5159.0,0.20051999999998316,0.6841200000000072
6051,259.62029,5161.0,0.10052000000001726,0.7846400000000244
6055,259.75369,5164.0,0.13339999999999463,0.9180400000000191
6059,259.88673,5167.0,0.13303999999999405,1.0510800000000131
6063,260.02017,5169.0,0.13344000000000733,1.1845200000000204
6066,260.17061,5172.0,0.15044000000000324,1.3349600000000237
6069,260.30398,5175.0,0.13337000000001353,1.4683300000000372
6072,260.40385,5177.0,0.09986999999995305,1.5681999999999903
6076,260.53734,5180.0,0.13348999999999478,1.701689999999985
6080,260.67082,5182.0,0.13348000000002003,1.835170000000005
6085,260.87075,5186.0,0.19992999999999483,2.0351
6137,263.15613,5232.0,2.285380000000032,4.320480000000032
6153,263.82315,5245.0,0.6670199999999795,4.987500000000011
6181,264.87457,5266.0,1.0514200000000073,6.038920000000019
6185,265.0747,5270.0,0.20013000000000147,6.23905000000002
6198,265.74136,5284.0,0.6666599999999789,6.905709999999999
6234,267.12586,5311.0,1.3845000000000027,8.290210000000002
6239,267.32615,5315.0,0.20028999999999542,8.490499999999997
6245,267.59291,5321.0,0.2667600000000334,8.75726000000003
6250,267.75957,5324.0,0.16665999999997894,8.92392000000001
6282,269.01112,5349.0,1.2515500000000088,10.175470000000018
6288,269.22826,5353.0,0.21713999999997213,10.39260999999999
6307,269.96207,5368.0,0.7338100000000054,11.126419999999996
6373,272.89741,5427.0,2.9353399999999965,14.061759999999992
6378,273.06416,5430.0,0.16675000000003593,14.228510000000028
6411,274.33248,5455.0,1.2683199999999601,15.496829999999989
6720,286.65883,5702.0,12.326350000000048,9.007229999999993
6722,286.75893,5704.0,0.10009999999999764,8.907129999999995
6733,287.12597,5711.0,0.3670399999999745,8.54009000000002
6738,287.32592,5715.0,0.19995000000000118,8.34014000000002
6818,290.64532,5782.0,3.31940000000003,5.020739999999989
6949,295.66606,5882.0,5.020739999999989,0.0
6967,296.35019,5896.0,0.6841299999999819,0.6841299999999819
6975,296.61703,5901.0,0.26684000000000196,0.9509699999999839
6978,296.76718,5904.0,0.15014999999999645,1.1011199999999803
6980,296.86726,5906.0,0.10007999999999129,1.2011999999999716
6983,296.9839,5908.0,0.11664000000001806,1.3178399999999897
6987,297.11738,5911.0,0.13348000000002003,1.4513200000000097
6990,297.21756,5913.0,0.10017999999996618,1.551499999999976
6994,297.35104,5916.0,0.13348000000002003,1.684979999999996
6998,297.53447,5919.0,0.1834299999999871,1.868409999999983
7000,297.63487,5921.0,0.10039999999997917,1.9688099999999622
7003,297.75119,5924.0,0.11632000000003018,2.0851299999999924
7007,297.88499,5926.0,0.1338000000000079,2.2189300000000003
7012,298.05178,5930.0,0.16678999999999178,2.385719999999992
7030,298.75254,5944.0,0.7007600000000025,3.0864799999999946
7035,298.91929,5947.0,0.16674999999997908,3.2532299999999736
7123,302.33847,6015.0,3.419179999999983,0.0
7127,302.47179,6018.0,0.13332000000002608,0.13332000000002608
7134,302.7058,6023.0,0.23401000000001204,0.3673300000000381
7137,302.8395,6025.0,0.13369999999997617,0.5010300000000143
7140,302.98919,6028.0,0.14969000000002097,0.6507200000000353
7143,303.10644,6031.0,0.11725000000001273,0.767970000000048
7147,303.23985,6033.0,0.1334099999999694,0.9013800000000174
7151,303.37326,6036.0,0.13341000000002623,1.0347900000000436
7155,303.7732,6044.0,0.3999399999999582,1.4347300000000018
7158,303.92335,6047.0,0.1501500000000533,1.5848800000000551
7161,304.03994,6049.0,0.11658999999997377,1.701470000000029
7165,304.17342,6052.0,0.13348000000002003,1.834950000000049
7170,304.34018,6055.0,0.16675999999995383,2.0017100000000028
7174,304.47361,6058.0,0.13343000000003258,2.1351400000000353
7177,304.62374,6061.0,0.1501299999999901,2.2852700000000254
7195,305.29085,6074.0,0.6671099999999797,2.952380000000005
7269,308.12715,6131.0,2.8362999999999943,5.788679999999999
7274,308.29384,6134.0,0.16669000000001688,5.955370000000016
7283,308.69396,6142.0,0.40012000000001535,6.355490000000032
7289,308.89401,6146.0,0.20004999999997608,6.555540000000008
7298,309.26093,6154.0,0.36691999999999325,6.922460000000001
7311,309.91146,6167.0,0.6505300000000034,7.572990000000004
7314,310.06159,6170.0,0.15013000000004695,7.723120000000051
7395,313.18066,6232.0,3.119069999999965,10.842190000000016
7398,313.28123,6234.0,0.10057000000000471,10.942760000000021
7434,314.66532,6262.0,1.3840900000000147,12.326850000000036
7444,315.0156,6269.0,0.3502799999999979,12.677130000000034
7452,315.33253,6275.0,0.3169300000000135,12.994060000000047
7550,319.11892,6351.0,3.786389999999983,16.78045000000003
7553,319.26907,6354.0,0.15014999999999645,16.930600000000027
7558,319.45257,6358.0,0.1834999999999809,17.114100000000008
7633,322.33853,6415.0,2.8859600000000114,17.013919999999985
7805,328.94381,6547.0,6.605279999999993,10.408639999999991
7822,329.61119,6561.0,0.6673800000000369,9.741259999999954
7925,333.54766,6639.0,3.9364699999999857,5.804789999999969
7929,333.74784,6643.0,0.20017999999998892,5.60460999999998
8075,339.35245,6756.0,5.60460999999998,0.0
8079,339.48613,6758.0,0.13368000000002667,0.13368000000002667
8082,339.83639,6765.0,0.3502599999999916,0.48394000000001824
8084,339.93647,6767.0,0.10007999999999129,0.5840200000000095
8088,340.06991,6770.0,0.13344000000000733,0.7174600000000169
8091,340.16978,6772.0,0.0998700000000099,0.8173300000000268
8095,340.30327,6775.0,0.13348999999999478,0.9508200000000215
8099,340.43675,6777.0,0.13348000000002003,1.0843000000000416
8102,340.58689,6780.0,0.15013999999996486,1.2344400000000064
8105,340.73704,6783.0,0.15014999999999645,1.3845900000000029
8108,340.83758,6785.0,0.10054000000002361,1.4851300000000265
8189,343.95629,6848.0,3.1187100000000214,4.603840000000048
8194,344.12307,6851.0,0.16677999999996018,4.770620000000008
8203,344.50679,6859.0,0.38372000000003936,5.154340000000047
8210,344.75712,6864.0,0.25032999999996264,5.40467000000001
8245,346.24177,6893.0,1.4846499999999878,6.889319999999998
8250,346.40916,6897.0,0.1673900000000117,7.05671000000001
8344,350.02797,6969.0,3.6188099999999963,6.922460000000001
8348,350.16145,6972.0,0.13348000000002003,6.788979999999981
8409,352.49695,7018.0,2.3355000000000246,4.453479999999956
8523,356.95043,7107.0,4.453479999999956,0.0
8527,357.0841,7110.0,0.13366999999999507,0.13366999999999507
8533,357.30088,7114.0,0.2167800000000284,0.35045000000002346
8536,357.45101,7117.0,0.1501299999999901,0.5005800000000136
8540,357.65118,7121.0,0.20017000000001417,0.7007500000000277
8544,357.78463,7124.0,0.13344999999998208,0.8342000000000098
8548,357.91811,7127.0,0.13348000000002003,0.9676800000000298
8552,358.068,7130.0,0.14988999999997077,1.1175700000000006
8555,358.21811,7133.0,0.1501100000000406,1.2676800000000412
8558,358.35181,7135.0,0.13369999999997617,1.4013800000000174
8624,360.88729,7186.0,2.535480000000007,3.9368600000000242
8628,361.02109,7189.0,0.1338000000000079,4.070660000000032
8730,365.4244,7277.0,4.403309999999976,7.706090000000017
8734,365.57458,7280.0,0.1501800000000344,7.555909999999983
8739,365.75841,7284.0,0.18383000000000038,7.372079999999983
8928,373.13049,7431.0,7.372079999999983,0.0
8932,373.2641,7434.0,0.13360999999997603,0.13360999999997603
8938,373.46441,7438.0,0.20031000000000176,0.3339199999999778
8941,373.61422,7441.0,0.14981000000000222,0.48372999999998
8944,373.76436,7444.0,0.1501400000000217,0.6338700000000017
8946,373.83126,7445.0,0.06689999999997553,0.7007699999999772
8950,373.96474,7448.0,0.13348000000002003,0.8342499999999973
8954,374.09822,7450.0,0.13348000000002003,0.9677300000000173
8958,374.23136,7453.0,0.13313999999996895,1.1008699999999862
8961,374.38151,7456.0,0.15014999999999645,1.2510199999999827
9045,377.63445,7521.0,3.2529400000000237,4.503960000000006
9051,377.83448,7525.0,0.20002999999996973,4.703989999999976
9057,378.03481,7529.0,0.2003300000000081,4.904319999999984
9074,378.70187,7542.0,0.6670599999999922,5.5713799999999765
9145,381.57103,7600.0,2.869160000000022,8.440539999999999
9226,384.64035,7661.0,3.0693200000000047,11.509860000000003
9230,384.77447,7664.0,0.1341199999999958,11.643979999999999
9241,385.24061,7673.0,0.4661399999999958,12.110119999999995
9512,395.53268,7879.0,10.292070000000024,22.40219000000002
9672,402.00454,8008.0,6.471859999999992,28.87405000000001
9677,402.1716,8012.0,0.16705999999999221,29.041110000000003
9681,402.30467,8014.0,0.13306999999997515,29.17417999999998
9761,405.89136,8086.0,3.586690000000033,31.509590000000003
9852,409.31119,8154.0,3.4198299999999904,28.089760000000012
9902,411.2791,8194.0,1.9679100000000176,26.121849999999995
9906,411.41258,8196.0,0.13347999999996318,25.98837000000003
10048,417.05035,8309.0,5.637769999999989,20.350600000000043
10127,420.10314,8370.0,3.052790000000016,17.297810000000027
10191,422.60499,8420.0,2.5018499999999904,14.795960000000036
10193,422.68833,8422.0,0.08334000000002106,14.712620000000015
10311,427.24214,8513.0,4.553809999999999,10.158810000000017
10413,431.14564,8591.0,3.903500000000008,6.255310000000009
10417,431.27905,8594.0,0.1334099999999694,6.121900000000039
10422,431.44579,8597.0,0.16674000000000433,5.955160000000035
10429,431.7294,8603.0,0.28361000000001013,5.671550000000025
10575,437.40095,8716.0,5.671550000000025,0.0
10578,437.55159,8719.0,0.15063999999995303,0.15063999999995303
10584,437.78508,8724.0,0.23349000000001752,0.38412999999997055
10588,437.98446,8728.0,0.1993800000000192,0.5835099999999898
10592,438.11789,8730.0,0.13342999999997573,0.7169399999999655
10596,438.25173,8733.0,0.1338400000000206,0.8507799999999861
10599,438.35191,8735.0,0.10017999999996618,0.9509599999999523
10603,438.5018,8738.0,0.1498900000000276,1.10084999999998
10606,438.65195,8741.0,0.15014999999999645,1.2509999999999764
10608,438.73524,8743.0,0.08328999999997677,1.3342899999999531
10612,438.86872,8745.0,0.13348000000002003,1.4677699999999732
10705,442.42225,8816.0,3.5535300000000234,4.887279999999976
10708,442.57234,8819.0,0.1500899999999774,4.737189999999998
10711,442.67249,8821.0,0.10014999999998508,4.637040000000013
10723,443.08924,8830.0,0.4167500000000359,4.220289999999977
10726,443.23904,8833.0,0.14979999999997062,4.070490000000007
10729,443.37242,8835.0,0.13337999999998829,3.9371100000000183
10832,447.30953,8914.0,3.9371100000000183,0.0
10836,447.44312,8917.0,0.13359000000002652,0.13359000000002652
10842,447.65982,8921.0,0.216700000000003,0.3502900000000295
10844,447.7592,8923.0,0.09937999999999647,0.449670000000026
10847,447.9097,8926.0,0.15049999999996544,0.6001699999999914
10850,448.02631,8928.0,0.11661000000003696,0.7167800000000284
10853,448.12651,8930.0,0.10019999999997253,0.8169800000000009
10857,448.25965,8933.0,0.1331400000000258,0.9501200000000267
10861,448.39311,8936.0,0.13345999999995684,1.0835799999999836
10865,448.57653,8939.0,0.18342000000001235,1.266999999999996
10867,448.67664,8941.0,0.10011000000002923,1.3671100000000251
10870,448.79355,8944.0,0.11690999999996166,1.4840199999999868
10874,448.92698,8946.0,0.13343000000003258,1.6174500000000194
10956,452.04702,9009.0,3.1200399999999604,4.73748999999998
10960,452.17976,9012.0,0.13274000000001251,4.870229999999992
10965,452.39707,9016.0,0.21730999999999767,5.08753999999999
11013,454.24795,9053.0,1.8508800000000178,6.938420000000008
11017,454.38143,9056.0,0.13348000000002003,7.071900000000028
11078,456.71702,9102.0,2.335589999999968,9.407489999999996
11150,459.86939,9165.0,3.152370000000019,12.559860000000015
11155,460.08608,9170.0,0.2166899999999714,12.360420000000033
11157,460.18618,9172.0,0.10009999999999764,12.260320000000036
11290,465.24062,9273.0,5.05444,7.205880000000036
11371,468.32649,9334.0,3.08587,4.120010000000036
11375,468.50989,9338.0,0.183400000000006,3.93661000000003
11477,472.4465,9417.0,3.93661000000003,0.0
11480,472.56329,9419.0,0.11678999999998041,0.11678999999998041
11486,472.76329,9423.0,0.19999999999998863,0.31678999999996904
11489,472.86345,9425.0,0.10016000000001668,0.4169499999999857
11493,473.01361,9428.0,0.15016000000002805,0.5671100000000138
11496,473.16371,9431.0,0.15009999999995216,0.7172099999999659
11498,473.26378,9433.0,0.10007000000001653,0.8172799999999825
11502,473.39726,9436.0,0.13348000000002003,0.9507600000000025
11505,473.49748,9438.0,0.10021999999997888,1.0509799999999814
11509,473.63062,9440.0,0.1331400000000258,1.1841200000000072
11573,476.04966,9489.0,2.4190399999999954,3.6031600000000026
11582,476.4171,9496.0,0.3674399999999878,3.9705999999999904
11624,478.41801,9536.0,2.000909999999976,5.971509999999967
11628,478.55149,9539.0,0.13348000000002003,6.104989999999987
11641,479.08541,9550.0,0.5339200000000233,6.63891000000001
11662,479.90264,9566.0,0.817229999999995,7.456140000000005
11666,480.03612,9569.0,0.13347999999996318,7.589619999999968
11715,482.22119,9612.0,2.185069999999996,9.774689999999964
11720,482.38822,9616.0,0.16703000000001111,9.941719999999975
11792,485.17409,9671.0,2.7858699999999885,12.727589999999964
11797,485.34084,9675.0,0.16675000000003593,12.89434
11853,487.55905,9719.0,2.218209999999999,15.112549999999999
11893,489.09382,9750.0,1.5347699999999804,16.64731999999998
11897,489.22699,9752.0,0.1331700000000069,16.780489999999986
11972,492.11298,9810.0,2.8859899999999925,17.68186000000003
11984,492.54654,9819.0,0.43355999999999995,17.24830000000003
11999,493.11383,9830.0,0.5672900000000141,16.681010000000015
12054,495.23233,9872.0,2.118499999999983,14.562510000000032
12058,495.36575,9875.0,0.13342000000000098,14.42909000000003
12143,499.06879,9949.0,3.7030399999999872,10.726050000000043
12147,499.20193,9952.0,0.1331400000000258,10.592910000000018
12258,503.68911,10041.0,4.4871800000000235,6.105729999999994
12313,505.82433,10084.0,2.135219999999947,3.970510000000047
12317,505.95781,10087.0,0.13348000000002003,3.837030000000027
12418,509.79484,10164.0,3.837030000000027,0.0
12422,509.92842,10166.0,0.13357999999999493,0.13357999999999493
12429,510.19451,10172.0,0.26608999999996286,0.3996699999999578
12431,510.29494,10174.0,0.10043000000001712,0.5000999999999749
12434,510.42832,10176.0,0.13337999999998829,0.6334799999999632
12438,510.56175,10179.0,0.13343000000003258,0.7669099999999958
12442,510.69489,10182.0,0.13313999999996895,0.9000499999999647
12446,510.8284,10184.0,0.13351000000000113,1.0335599999999658
12450,511.01182,10188.0,0.18342000000001235,1.2169799999999782
12452,511.11193,10190.0,0.10010999999997239,1.3170899999999506
12542,514.58222,10259.0,3.470290000000034,4.787379999999985
12547,514.79846,10264.0,0.21623999999997068,5.003619999999955
