cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C000,6.827285,7.059455,0.064091175,51.911,40.52671,0.0625,0.055337,0.11249999999999999,0.2674575,1.0,187.0,13.0,56.0,12.083,187.0,13.0,56.0,12.083,False,13.193757636528769
C003,7.092625,4.873625,0.06060045000000001,38.0168,39.69171,0.1,0.07937395000000001,0.19999999999999998,0.1463165,1.0,163.0,6.0,59.0,10.7703,163.0,6.0,59.0,10.7703,False,11.96586904978243
C004,27.3674,8.210135000000001,0.06187656000000001,222.904,210.2565,0.1125,0.04948975,0.2375,0.23395300000000002,1.0,192.0,13.0,63.5,13.8924,192.0,13.0,63.5,13.8924,False,12.44348630390455
C008,8.48997,5.65762,0.06009012,56.26145,33.30428,0.1,0.10144199999999999,0.325,0.264342,1.0,156.0,19.0,57.0,9.48683,156.0,19.0,57.0,9.48683,False,10.894887172366492
C012,16.72819,8.31849,0.023497079499999997,147.8071,61.858999999999995,0.1625,0.050664999999999995,0.375,0.432316,1.0,143.0,186.0,63.5,10.8167,143.0,186.0,63.5,10.8167,False,31.65739580117883
C014,11.502369999999999,6.474425,0.06601995,81.03245,63.14515,0.125,0.19050040000000001,0.35000000000000003,0.435188,1.0,80.0,141.0,60.0,10.0,80.0,141.0,60.0,10.0,False,11.951381919272691
C015,8.81251,6.195745,0.059049029499999996,64.87565000000001,21.9165,0.15000000000000002,0.06830449999999999,0.375,0.2546575,1.0,63.0,193.0,60.0,11.4018,63.0,193.0,60.0,11.4018,False,9.095330781198168
C016,6.14335,3.356965,0.0760645,41.24585,45.97055,0.05,0.065265,0.275,1.81758,1.0,139.0,49.0,63.0,10.4403,139.0,49.0,63.0,10.4403,False,15.481441106865079
C023,8.006205,8.47019,0.06056959,67.1818,43.6952,0.07500000000000001,0.0446241,0.3875,2.5614190000000003,1.0,72.0,177.0,57.5,10.0,72.0,177.0,57.5,10.0,False,15.855595162180165
C026,5.287795,26.99225,0.025109199999999998,155.4586,27.884700000000002,0.175,0.0819128,0.6,0.574273,1.0,52.0,148.0,54.0,12.0416,52.0,148.0,54.0,12.0416,True,
C028,4.11604,11.063514999999999,0.01939358,47.146750000000004,20.76029,0.0625,0.019094049999999998,0.1,0.2531055,1.0,153.0,145.0,53.5,12.0416,153.0,145.0,53.5,12.0416,False,5.694999175545443
C031,6.39691,16.413964999999997,0.07163185,91.73185,25.4681,0.15,0.1363096,0.38749999999999996,0.6031115,1.0,55.0,146.0,47.0,11.0454,55.0,146.0,47.0,11.0454,False,4.844038463467895
C034,4.79411,11.191485,0.025446515,58.8187,24.670650000000002,0.07500000000000001,0.05962505,0.22499999999999998,0.255344,1.0,57.0,151.0,49.5,13.6015,57.0,151.0,49.5,13.6015,False,5.369645140793374
C045,11.98265,9.776245,0.024538169999999998,108.55600000000001,48.904,0.1375,0.0749501,0.4,0.4399845,1.0,190.0,82.0,60.0,11.1803,190.0,82.0,60.0,11.1803,False,13.274251731272491
C049,5.04923,6.6417649999999995,0.08877165,33.54675,25.5034,0.07500000000000001,0.03576675,0.07500000000000001,0.153339,1.0,20.0,171.0,59.0,13.0,20.0,171.0,59.0,13.0,False,8.497409504907218
C072,4.70626,8.1264,0.04844315,38.55095,30.04535,0.05,0.0526454,0.07500000000000001,0.251092,1.0,15.0,245.0,62.0,13.0384,15.0,245.0,62.0,13.0384,False,6.619717332557331
C075,5.097885,8.995149999999999,0.07758556,46.1049,11.3666935,0.0875,0.039812400000000005,0.2375,0.1852775,1.0,121.0,89.0,48.5,13.0,121.0,89.0,48.5,13.0,False,7.005011348542874
C101,9.74775,46.5524,0.038246539999999996,428.7935,135.2403,0.35000000000000003,0.18046995,0.625,1.119389,1.0,198.0,57.0,59.5,10.7703,198.0,57.0,59.5,10.7703,False,8.83996838167857
C103,6.303954999999999,12.476019999999998,0.0160559795,82.29935,14.73225,0.05,0.029802,0.275,1.68514,1.0,167.0,254.0,54.0,11.4018,167.0,254.0,54.0,11.4018,False,5.18719332952678
C168,4.0448900000000005,12.8962,0.00186788,52.45135,3.22189,0.125,0.03227485,0.1,0.01443375,1.0,179.0,256.0,40.0,8.544,179.0,256.0,40.0,8.544,False,8.602000016700696
C169,8.88067,16.41845,0.018178240000000002,92.80335,23.3531,0.175,0.040773750000000004,0.35,0.325346,1.0,149.0,105.0,63.0,10.4403,149.0,105.0,63.0,10.4403,False,5.672976894056493
