cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C021,13.010153333333335,8.049676666666667,0.0923742,117.93760000000002,94.8766,0.11666666666666665,0.264616,0.35000000000000003,0.742158,1.0,226.0,181.0,43.5,10.198,226.0,181.0,43.5,10.198,False,7.8315398340597
C022,17.668339999999997,6.889403333333334,0.045257566666666665,129.07963333333333,65.363,0.15,0.07468736666666666,0.4166666666666667,0.22700433333333334,1.0,259.0,140.0,65.0,11.7047,259.0,140.0,65.0,11.7047,False,9.414061754200034
C023,38.6313,15.811093333333332,0.07145476666666666,531.8256666666666,214.85066666666663,0.19999999999999998,0.1837988,0.4166666666666667,0.45132733333333336,1.0,177.0,175.0,49.5,12.806199999999999,177.0,175.0,49.5,12.806199999999999,False,8.101438623686448
C024,31.035866666666667,4.385226666666667,0.0796929,135.46,57.7061,0.15,0.05311776666666667,0.2916666666666667,0.12213383333333334,1.0,138.0,6.0,64.0,10.4403,138.0,6.0,64.0,10.4403,False,8.047075984252466
C025,5.187073333333333,6.3687,0.009740133333333333,49.73383333333334,60.3238,0.09166666666666667,0.04587806666666666,0.43333333333333335,0.3475626666666667,1.0,90.0,183.0,59.5,10.198,90.0,183.0,59.5,10.198,False,5.084409896362142
C026,37.657266666666665,13.207569999999999,0.07751093333333332,431.7083333333333,159.22233333333335,0.19166666666666665,0.2650516666666667,0.5666666666666668,0.49638299999999996,1.0,181.0,177.0,55.0,13.8924,181.0,177.0,55.0,13.8924,True,
C027,26.677833333333336,6.238683333333334,0.055009300000000004,162.17,67.54356666666668,0.20833333333333334,0.167577,0.4000000000000001,0.430916,1.0,171.0,216.0,63.0,13.0,171.0,216.0,63.0,13.0,False,6.768961324100152
C029,18.203833333333332,16.01882,0.05324503333333334,242.82933333333332,101.78746666666666,0.16666666666666666,0.07750466666666667,0.3,0.2321384333333333,1.0,224.0,107.0,66.0,12.806199999999999,224.0,107.0,66.0,12.806199999999999,False,7.649645485226799
C030,12.8872,7.996079999999999,0.0526149,102.33276666666666,61.74133333333333,0.15,0.12293303333333333,0.4416666666666667,0.4328786666666667,1.0,198.0,206.0,65.5,11.661899999999997,198.0,206.0,65.5,11.661899999999997,False,7.289210241080493
C031,14.12166,10.99562,0.09032876666666667,139.07566666666665,76.11506666666666,0.16666666666666666,0.17565853333333334,0.5583333333333333,0.6842063333333334,1.0,197.0,157.0,60.0,13.8924,197.0,157.0,60.0,13.8924,False,6.791777781700511
C032,18.7458,10.288446666666667,0.06761120333333333,200.8383,133.13166666666666,0.15,0.32146979999999997,0.7333333333333334,0.836287,1.0,221.0,181.0,54.0,10.7703,221.0,181.0,54.0,10.7703,False,8.045223039429867
C033,24.225066666666667,9.803600000000001,0.1127957,237.533,99.72966666666666,0.16666666666666666,0.09079576666666667,0.2833333333333333,0.20374766666666666,1.0,114.0,164.0,56.0,10.0,114.0,164.0,56.0,10.0,True,
C034,9.105423333333334,8.08133,0.03514163333333333,75.87783333333333,65.87951,0.10000000000000002,0.04557866666666668,0.2833333333333333,0.3145946666666667,1.0,184.0,125.0,51.5,15.0,184.0,125.0,51.5,15.0,False,11.233499527592471
C035,3.834163333333333,6.393996666666666,0.0354015,24.567866666666664,26.594179999999998,0.05000000000000001,0.026999600000000002,0.06666666666666667,0.107325,1.0,101.0,241.0,62.0,13.4536,101.0,241.0,62.0,13.4536,False,7.395241962382998
C036,5.89575,6.098826666666667,0.050135766666666665,37.406200000000005,34.86396666666667,0.06666666666666667,0.06799086666666666,0.10000000000000002,0.18912563333333332,1.0,54.0,199.0,63.5,13.8924,54.0,199.0,63.5,13.8924,False,12.591575180589098
C037,10.926850000000002,5.288406666666667,0.0817558,60.290166666666664,32.04503333333333,0.13333333333333333,0.06774036666666666,0.27499999999999997,0.28603833333333334,1.0,247.0,54.0,62.0,14.2127,247.0,54.0,62.0,14.2127,False,6.716733885956721
C038,11.45167,5.7132499999999995,0.04964567666666667,66.00676666666666,32.30166666666667,0.11666666666666665,0.48238726666666665,0.625,0.8279186666666666,1.0,250.0,180.0,67.0,12.083,250.0,180.0,67.0,12.083,False,8.282644037690023
C039,29.287333333333333,6.291413333333334,0.10093666666666667,183.65133333333333,84.79653333333333,0.26666666666666666,0.5775213333333333,0.9583333333333334,0.9343436666666666,1.0,314.0,143.0,61.5,15.2971,314.0,143.0,61.5,15.2971,False,5.426746722376958
C040,9.076526666666668,8.838709999999999,0.07212903333333333,86.16879999999999,54.82003333333333,0.13333333333333333,0.09694486666666668,0.3,0.26569000000000004,1.0,114.0,190.0,61.0,11.1803,114.0,190.0,61.0,11.1803,False,6.971242847358911
C042,28.35983333333333,15.906640000000001,0.10746199999999999,312.5026666666667,149.77233333333334,0.19999999999999998,0.342073,0.6833333333333332,0.8620823333333333,1.0,200.0,152.0,41.5,10.0,200.0,152.0,41.5,10.0,False,6.147534256746922
C043,24.743933333333334,10.797353333333334,0.12253646666666666,261.0106666666667,101.94193333333332,0.20000000000000004,0.0839967,0.3,0.18219133333333334,1.0,113.0,159.0,51.5,9.8995,113.0,159.0,51.5,9.8995,False,6.182024620064227
C044,14.561933333333334,12.808466666666668,0.08022399999999999,172.79433333333336,85.49423333333334,0.15833333333333333,0.19588083333333337,0.5499999999999999,0.7306143333333334,1.0,175.0,181.0,52.0,10.6301,175.0,181.0,52.0,10.6301,True,
C045,17.4782,7.396113333333332,0.08274993333333334,127.31993333333332,60.771366666666665,0.19166666666666665,0.4001593333333333,0.9333333333333332,0.8526193333333335,1.0,312.0,146.0,56.5,16.0312,312.0,146.0,56.5,16.0312,True,
C046,26.418133333333333,13.395090000000001,0.11153203333333332,301.11100000000005,135.06133333333335,0.20000000000000004,0.11902463333333334,0.5166666666666667,0.3152446666666667,1.0,122.0,175.0,63.0,10.816700000000003,122.0,175.0,63.0,10.816700000000003,False,5.860509030238048
C047,7.658836666666667,6.129856666666666,0.040837476666666664,48.40323333333333,21.8159,0.09999999999999999,0.14473233333333332,0.8249999999999998,0.6305529333333334,1.0,145.0,239.0,64.5,11.1803,145.0,239.0,64.5,11.1803,False,6.427992475231535
C049,21.337366666666668,10.285433333333334,0.12158643333333334,214.31966666666668,84.29256666666667,0.16666666666666666,0.07124223333333334,0.3,0.19809533333333332,1.0,117.0,161.0,49.0,9.48683,117.0,161.0,49.0,9.48683,True,
C050,9.033436666666667,9.498563333333335,0.066821,91.6748,51.338166666666666,0.13333333333333333,0.15179933333333331,0.5,0.651944,1.0,127.0,187.0,59.0,11.4018,127.0,187.0,59.0,11.4018,False,5.923595764010452
C051,19.6159,6.109923333333334,0.12109653333333333,117.96806666666664,52.664366666666666,0.19999999999999998,0.7646596666666667,0.775,1.0249626666666667,1.0,108.0,248.0,67.0,11.4018,108.0,248.0,67.0,11.4018,False,5.165031861671541
C052,23.281233333333333,16.71437333333333,0.09986686666666666,302.41766666666666,142.23,0.2333333333333333,0.32871200000000006,0.7416666666666667,0.7172056666666666,1.0,196.0,152.0,45.0,9.43398,196.0,152.0,45.0,9.43398,True,
C053,20.1846,8.623516666666667,0.09946929999999998,162.59533333333334,78.93356666666666,0.16666666666666666,0.19639170000000003,0.4666666666666666,0.47394433333333336,1.0,239.0,168.0,52.5,11.313700000000003,239.0,168.0,52.5,11.313700000000003,False,6.076879978559476
C054,22.745866666666668,9.384086666666667,0.0902159,192.45000000000002,56.80826666666667,0.20000000000000004,0.07043333333333333,0.30833333333333335,0.16552599999999998,1.0,78.0,230.0,68.0,11.1803,78.0,230.0,68.0,11.1803,False,5.840284583552915
C055,13.867766666666668,12.646943333333333,0.11329476666666667,173.61966666666663,100.93446666666667,0.17500000000000002,0.1055067,0.3666666666666667,0.29260533333333333,1.0,116.0,174.0,65.0,10.7703,116.0,174.0,65.0,10.7703,True,
C056,13.825803333333333,10.617863333333334,0.09391995333333335,162.0687333333333,71.84233333333333,0.15,0.1479325,0.3833333333333333,0.4806683333333333,1.0,235.0,167.0,52.5,10.6301,235.0,167.0,52.5,10.6301,True,
C057,7.610916666666667,6.8170399999999995,0.07148566666666666,53.800466666666665,23.554533333333335,0.11666666666666665,0.08971823333333334,0.7166666666666668,0.48726933333333333,1.0,261.0,91.0,61.0,10.4403,261.0,91.0,61.0,10.4403,False,5.4490902495950895
C058,9.043856666666665,9.004036666666668,0.0623259,87.50466666666667,48.20759999999999,0.13333333333333333,0.054809300000000005,0.25,0.328028,1.0,112.0,199.0,59.5,10.816700000000003,112.0,199.0,59.5,10.816700000000003,False,6.819556646024852
C059,8.597216666666666,8.490156666666666,0.07928846333333334,80.38893333333333,29.4402,0.15,0.10809666666666667,0.5833333333333334,0.44469166666666665,1.0,77.0,214.0,57.0,13.038400000000001,77.0,214.0,57.0,13.038400000000001,False,5.281473780649807
C060,7.428249999999999,10.044473333333334,0.07099336666666667,76.70933333333333,34.395266666666664,0.13333333333333333,0.06873906666666667,0.3,0.5739696666666667,1.0,116.0,195.0,58.0,11.1803,116.0,195.0,58.0,11.1803,False,6.530435432742951
C061,7.844976666666667,5.161863333333334,0.07156836666666667,41.04443333333334,21.10676666666667,0.10000000000000002,0.17125933333333335,0.3166666666666667,0.6621656666666667,1.0,273.0,62.0,62.0,15.2643,273.0,62.0,62.0,15.2643,False,6.710801301022164
C062,22.578666666666663,7.7593233333333345,0.1279238666666667,162.721,69.33373333333334,0.2416666666666667,0.2526756666666667,0.7833333333333332,0.8579150000000001,1.0,293.0,77.0,63.5,12.083,293.0,77.0,63.5,12.083,False,4.725909509394254
C063,9.34857,8.005033333333332,0.07660376666666667,75.63506666666666,36.19483333333333,0.15,0.16484783333333333,0.7083333333333334,0.6104213333333334,1.0,253.0,99.0,68.0,14.3178,253.0,99.0,68.0,14.3178,False,5.440771509070572
C064,18.324833333333334,15.505700000000003,0.08264646666666665,279.92733333333337,122.38033333333333,0.21666666666666667,0.17788893333333333,0.45,0.4304576666666667,1.0,193.0,131.0,57.5,9.48683,193.0,131.0,57.5,9.48683,False,6.160693562573767
C065,14.01,8.563426666666667,0.12399186666666667,118.52806666666667,44.03053333333333,0.18333333333333335,0.12590836666666666,0.43333333333333335,0.44150833333333334,1.0,253.0,85.0,65.5,10.2956,253.0,85.0,65.5,10.2956,False,4.898827066762921
C066,8.893246666666666,6.551386666666666,0.0571016,58.32053333333334,34.2236,0.11666666666666665,0.12841276666666665,0.325,0.5092056666666667,1.0,153.0,221.0,63.0,11.1803,153.0,221.0,63.0,11.1803,False,8.439266949220272
C067,11.14965,7.643473333333334,0.050827866666666666,85.42503333333333,36.66636666666667,0.10833333333333334,0.04902076666666667,0.31666666666666665,0.1500463333333333,1.0,124.0,154.0,51.5,13.8924,124.0,154.0,51.5,13.8924,False,6.266095445106006
C068,24.989246666666663,23.230476666666664,0.11744513333333334,361.5613333333333,132.35166666666666,0.25,0.44762199999999996,0.75,0.7325880000000001,1.0,237.0,145.0,47.5,11.1803,237.0,145.0,47.5,11.1803,False,4.787201051850001
C069,10.279856666666667,8.25792,0.06731756666666666,85.02560000000001,36.9622,0.15,0.07150986666666667,0.43333333333333335,0.28494,1.0,118.0,182.0,62.0,13.6015,118.0,182.0,62.0,13.6015,False,6.53761047124095
C071,9.416613333333334,7.55113,0.054519933333333326,70.68983333333334,25.43563333333333,0.15,0.18908476666666665,0.6833333333333332,0.9320719999999999,1.0,104.0,194.0,57.0,11.4018,104.0,194.0,57.0,11.4018,False,5.547047045866806
C072,7.47261,9.115783333333333,0.056300966666666674,68.07926666666667,59.967800000000004,0.125,0.05645683333333334,0.31666666666666665,0.26823366666666665,1.0,195.0,123.0,58.5,12.1655,195.0,123.0,58.5,12.1655,False,6.473538154180132
C073,22.170366666666666,12.068286666666665,0.11797533333333333,214.99900000000002,83.00946666666667,0.2333333333333333,0.2890696666666666,0.6833333333333335,0.6020753333333334,1.0,124.0,208.0,57.5,11.1803,124.0,208.0,57.5,11.1803,False,4.309007817611688
C074,12.2507,7.737246666666667,0.12229286666666667,94.24543333333332,28.4413,0.15,0.12927876666666668,0.5166666666666667,0.5150346666666666,1.0,126.0,235.0,63.5,13.038400000000001,126.0,235.0,63.5,13.038400000000001,False,4.767594612488154
C075,28.823433333333337,18.77298,0.13828743333333335,347.03299999999996,130.88066666666666,0.19999999999999998,0.29733666666666664,0.6833333333333332,0.6811736666666667,1.0,241.0,148.0,48.0,10.0,241.0,148.0,48.0,10.0,False,4.618855093200855
C076,10.234103333333334,23.449633333333328,0.08348309999999999,215.53599999999997,102.10213333333333,0.20833333333333334,0.13306166666666666,0.5666666666666668,0.5254463333333333,1.0,162.0,179.0,66.0,10.816700000000003,162.0,179.0,66.0,10.816700000000003,False,5.171373739220108
C078,14.577266666666667,13.907546666666667,0.11507086666666667,185.5186666666667,75.29466666666667,0.21666666666666667,0.247795,0.7333333333333334,0.6395323333333334,1.0,129.0,209.0,60.0,11.661899999999997,129.0,209.0,60.0,11.661899999999997,True,
C082,10.759479999999998,8.28627,0.04967933333333333,91.0357,30.729833333333332,0.13333333333333333,0.05391256666666667,0.2833333333333333,0.11018043333333333,1.0,105.0,186.0,64.0,10.7703,105.0,186.0,64.0,10.7703,False,6.605376099122288
C083,9.79342,10.986536666666666,0.06253413333333334,105.9129,38.948433333333334,0.125,0.07238466666666667,0.425,0.4096356666666667,1.0,182.0,163.0,62.5,13.6015,182.0,163.0,62.5,13.6015,False,6.64591919020848
C085,11.451033333333333,16.107960000000002,0.11828689999999999,157.31499999999997,58.396833333333326,0.17500000000000002,0.23024366666666665,0.7666666666666667,0.6093463333333333,1.0,129.0,203.0,60.5,9.84886,129.0,203.0,60.5,9.84886,True,
C086,6.4171000000000005,7.780176666666667,0.03881096666666667,54.61046666666667,15.08706,0.11666666666666668,0.0553377,0.6999999999999998,0.38785566666666677,1.0,243.0,177.0,64.0,11.1803,243.0,177.0,64.0,11.1803,False,6.225492619716642
C087,6.910003333333333,13.167200000000001,0.024356526666666666,88.9893,46.10183333333333,0.10833333333333332,0.05710300000000001,0.3,0.166867,1.0,147.0,189.0,66.5,11.661899999999997,147.0,189.0,66.5,11.661899999999997,False,8.990420349839171
C088,12.169759999999998,7.7745966666666675,0.0600774,93.06613333333333,61.83893333333333,0.13333333333333333,0.0717578,0.3333333333333333,0.19479100000000002,1.0,179.0,141.0,68.5,12.083,179.0,141.0,68.5,12.083,False,7.087218199095737
C089,5.781863333333334,5.862346666666667,0.07828163333333332,34.74433333333334,12.944626666666666,0.08333333333333333,0.05360513333333333,0.42500000000000004,0.47902316666666667,1.0,55.0,157.0,66.5,14.1421,55.0,157.0,66.5,14.1421,False,5.64384212958736
C090,6.3372633333333335,9.12169,0.024378966666666665,64.20316666666666,25.01563333333333,0.09999999999999999,0.04614116666666666,0.5000000000000001,0.39957166666666666,1.0,157.0,155.0,62.5,12.2066,157.0,155.0,62.5,12.2066,False,7.776108488832703
C091,7.737866666666666,7.5356,0.06701034666666665,60.55849999999999,20.793233333333333,0.11666666666666665,0.06410346666666666,0.35833333333333334,0.2869733333333333,1.0,267.0,111.0,66.0,15.8114,267.0,111.0,66.0,15.8114,False,5.835866507022001
C092,8.779886666666668,9.601716666666666,0.09410093333333334,83.3301,30.236866666666668,0.15,0.10867173333333334,0.775,0.7050976666666666,1.0,138.0,188.0,60.0,11.0454,138.0,188.0,60.0,11.0454,False,4.136025291617902
C093,4.417276666666667,7.253206666666666,0.055817733333333334,32.385799999999996,19.58100333333333,0.06666666666666667,0.053067366666666664,0.09999999999999999,0.22232476666666667,1.0,142.0,260.0,67.5,13.038400000000001,142.0,260.0,67.5,13.038400000000001,False,6.968271528811029
C094,8.7523,11.851736666666667,0.002139966666666667,112.37073333333335,3.270336666666667,0.125,0.008333333333333333,0.22499999999999998,0.008333333333333333,1.0,226.0,154.0,61.5,13.038400000000001,226.0,154.0,61.5,13.038400000000001,False,10.212549440865047
C096,9.144796666666666,16.151213333333335,0.04618253333333333,138.62096666666665,45.20366666666666,0.19999999999999998,0.1329992,0.5583333333333332,0.7450306666666666,1.0,170.0,179.0,60.0,11.7047,170.0,179.0,60.0,11.7047,False,5.008914254899002
C097,5.2565,9.539096666666666,0.03160626666666667,50.6062,17.896766666666668,0.125,0.055430433333333334,0.5833333333333334,0.5564136666666666,1.0,132.0,193.0,67.5,11.4018,132.0,193.0,67.5,11.4018,False,4.144286225476175
C098,7.368693333333334,9.16516,0.05335643333333332,67.53186666666666,18.3952,0.15,0.11948683333333333,0.7583333333333334,0.6873166666666667,1.0,159.0,200.0,63.5,10.816700000000003,159.0,200.0,63.5,10.816700000000003,False,4.600102817356524
C099,3.97316,4.9277299999999995,0.026265396666666666,28.636633333333336,19.8903,0.05000000000000001,0.026473333333333335,0.11666666666666665,0.2519063333333333,1.0,186.0,211.0,67.0,11.661899999999997,186.0,211.0,67.0,11.661899999999997,False,9.711483457338518
C100,3.91471,7.573356666666666,0.04146883333333333,29.612666666666666,24.022266666666667,0.05000000000000001,0.044636433333333336,0.05000000000000001,0.19478399999999998,1.0,70.0,224.0,67.0,11.661899999999997,70.0,224.0,67.0,11.661899999999997,False,5.000564603744341
C102,5.704726666666667,10.217223333333333,0.014142479999999999,61.54136666666667,14.8252,0.09999999999999999,0.04860319999999999,0.5333333333333333,0.4056056666666667,1.0,246.0,118.0,66.0,10.7703,246.0,118.0,66.0,10.7703,False,4.807058757477203
C103,3.120613333333333,2.5516033333333334,0.0060143666666666665,23.8877,20.8519,0.03333333333333333,0.010050366666666666,0.11666666666666665,0.06009266666666666,1.0,276.0,116.0,66.5,14.866099999999998,276.0,116.0,66.5,14.866099999999998,False,8.655255595716186
C104,11.339966666666667,14.617366666666667,0.049884566666666665,163.63066666666666,64.3031,0.13333333333333333,0.07596863333333333,0.3333333333333333,0.3486216666666666,1.0,154.0,183.0,64.0,10.7703,154.0,183.0,64.0,10.7703,False,7.760133643355013
C105,6.78002,11.521533333333332,0.04448283333333333,76.97583333333334,23.8951,0.11666666666666665,0.06963076666666668,0.39166666666666666,0.27118899999999996,1.0,170.0,194.0,66.5,10.2956,170.0,194.0,66.5,10.2956,False,5.010395212370825
C106,7.044906666666667,5.673696666666667,0.010957166666666665,64.10493333333334,51.89816666666667,0.08333333333333333,0.050451699999999995,0.19999999999999998,0.18467933333333333,1.0,254.0,106.0,63.5,10.6301,254.0,106.0,63.5,10.6301,False,17.58677886421983
C107,5.3084066666666665,8.427033333333334,0.018869633333333333,44.39203333333333,18.604666666666667,0.11666666666666665,0.04538323333333333,0.4083333333333334,0.42838166666666666,1.0,164.0,212.0,63.5,13.1529,164.0,212.0,63.5,13.1529,False,5.047185600110473
C108,5.351896666666666,11.255676666666666,0.027972186666666666,60.57599999999999,20.184,0.13333333333333333,0.04508803333333333,0.6000000000000001,0.3386226666666667,1.0,147.0,214.0,65.0,12.3693,147.0,214.0,65.0,12.3693,False,4.454704901534129
C110,5.58687,9.862173333333333,0.03393720333333333,57.42826666666667,24.616366666666664,0.09999999999999999,0.10411526666666666,0.5083333333333333,0.4450796666666667,1.0,288.0,81.0,60.5,14.866099999999998,288.0,81.0,60.5,14.866099999999998,False,4.770371003031283
C111,6.273646666666667,7.91983,0.04361036666666667,48.831133333333334,18.499233333333333,0.10833333333333334,0.10220606666666666,0.425,0.744958,1.0,96.0,255.0,69.5,13.6015,96.0,255.0,69.5,13.6015,False,4.726982469747606
C112,5.8168766666666665,8.29949,0.02530675,48.78356666666667,12.082633333333334,0.11666666666666665,0.05195840000000001,0.425,0.402552,1.0,281.0,116.0,59.5,18.0278,281.0,116.0,59.5,18.0278,False,4.837663215254352
C114,6.2336633333333324,10.37141,0.017253053333333334,63.19813333333334,40.61239333333334,0.13333333333333333,0.058171799999999996,0.3166666666666667,0.4491326666666667,1.0,152.0,196.0,63.5,10.816700000000003,152.0,196.0,63.5,10.816700000000003,False,4.629961096180088
C115,4.911806666666666,12.322443333333332,0.0037941499999999996,68.78826666666667,11.706863333333333,0.19999999999999998,0.032853266666666665,0.2333333333333333,0.06831033333333333,1.0,168.0,163.0,61.5,11.4018,168.0,163.0,61.5,11.4018,False,4.623600916458985
C116,11.047586666666668,13.060026666666666,0.07862596666666666,141.22966666666667,75.15666666666667,0.16666666666666666,0.16121436666666666,0.3833333333333333,0.43211466666666665,1.0,197.0,130.0,49.0,10.2956,197.0,130.0,49.0,10.2956,False,6.246465649541138
C118,4.127003333333334,9.942396666666667,0.010383066666666668,41.08806666666667,19.606333333333332,0.05000000000000001,0.030228766666666667,0.41666666666666674,0.143002,1.0,171.0,187.0,64.5,11.4018,171.0,187.0,64.5,11.4018,False,4.533594670569574
C120,4.96286,8.544386666666666,0.03141196666666667,43.0189,14.149000000000001,0.075,0.05128223333333334,0.19166666666666665,0.362909,1.0,147.0,158.0,59.5,10.2956,147.0,158.0,59.5,10.2956,False,4.444293373764193
C122,5.7616000000000005,10.438253333333334,0.030967366666666666,61.52516666666667,19.2989,0.11666666666666665,0.05397606666666666,0.26666666666666666,0.213944,1.0,163.0,185.0,67.0,12.083,163.0,185.0,67.0,12.083,False,4.2767637568124295
C123,6.25818,12.24756,0.022526963333333334,76.1348,16.303766666666665,0.15,0.062273999999999996,0.5583333333333332,0.17046466666666668,1.0,251.0,144.0,64.5,12.0416,251.0,144.0,64.5,12.0416,False,5.770232793300325
C129,5.574179999999999,7.900993333333332,0.039692233333333334,45.85106666666667,14.912243333333334,0.08333333333333333,0.0463384,0.25833333333333336,0.37558833333333336,1.0,243.0,139.0,58.0,10.0499,243.0,139.0,58.0,10.0499,False,5.261803257334238
C132,4.804383333333333,12.574366666666668,0.026752846666666663,61.83849999999999,16.527383333333333,0.125,0.07222736666666667,0.3416666666666666,0.37419633333333335,1.0,141.0,210.0,63.5,13.6015,141.0,210.0,63.5,13.6015,False,4.482502038764623
C133,6.13063,12.30573333333333,0.00428688,78.31913333333334,23.243376666666666,0.125,0.03554986666666667,0.225,0.0660685,1.0,172.0,149.0,57.0,10.7703,172.0,149.0,57.0,10.7703,False,4.396174821694416
