auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[32.562836153199896, 32.59602700197138]",False,inf,[],[],[],[],0.0,False,4.255953648100807,800,30.6274619163014,860.0,32.91052463790402,2.2830627216026187
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[35.14831824786961],False,inf,[],[],[],[],0.0,False,4.25595332726018,860,32.92860290501267,920.0,35.19573938148096,2.267136476468295
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[35.26631704065949],False,inf,[],[],[],[],0.0,False,4.25595332726018,920,35.21428140765056,940.0,35.96310998289846,0.7488285752478987
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[39.55217225942761, 39.718917715828866]",False,inf,[],[],[],[],0.0,False,4.2559526858117565,940,35.98162603075616,1040.0,39.76616534078494,3.7845393100287765
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[42.788192936684936, 42.821565953549]",False,inf,[],[],[],[],0.0,False,4.2559523649711295,1040,39.78487927210517,1120.0,42.83540335833095,3.050524086225778
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[42.95594288385473, 43.00594708533026, 43.10606581531465, 43.28855214151554, 43.32179975742474]",False,inf,[],[],[],[],0.0,False,4.255950761466487,1120,42.85353903379291,1140.0,43.602696345653385,0.749157311860472
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[46.44070041109808, 46.47432070202194, 46.60781661840156, 46.64106519636698]",False,inf,[],[],[],[],0.0,False,3.1709707424363884,1140,43.621152739739046,1220.0,46.65522235748358,3.034069617744535
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[46.775814801687375, 46.92593612964265]",False,inf,[],[],[],[],0.0,False,3.170972025333235,1220,46.67341447947547,1240.0,47.42252721148543,0.7491127320099622
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[49.82871252647601, 49.87871191720478, 50.02733035758138, 50.19470121548511, 50.22794754849747, 50.36144282342866]",False,inf,[],[],[],[],0.0,False,3.170971704492608,1240,47.44062343868427,1320.0,50.4750615619123,3.0344381232280284
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[53.463840579846874, 53.49746439862065]",False,inf,[],[],[],[],0.0,False,3.1709720251004043,1320,50.493893838487566,1400.0,53.54425147175789,3.0503576332703233
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[53.56498047802597, 53.614499111426994, 53.66455623134971, 53.71447031083517]",False,inf,[],[],[],[],0.0,False,3.170971704492608,1400,53.5625151139684,1420.0,54.31155632575974,0.7490412117913365
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[57.04959368170239, 57.08288234961219, 57.18304630089551, 57.21671758615412]",False,inf,[],[],[],[],0.0,False,3.170969138698915,1420,54.32990014762618,1500.0,57.36408490338363,3.034184755757451
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[57.38484341558069],False,inf,[],[],[],[],0.0,False,2.475737159372045,1500,57.382197487168014,1520.0,58.13137917360291,0.7491816864348948
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[59.78692321176641, 59.986126033589244, 60.28624232602306, 60.319490583380684]",False,inf,[],[],[],[],0.0,False,2.475739404325111,1520,58.149801892228425,1580.0,60.433286358835176,2.283484466606751
False,1.0,1661.0,im061,im061,90.0,63.5204676205758,2,0.01,0.0,1.0,im061,im061,90.0,"[63.52263792348094, 63.57263699336909, 63.72238243906759, 63.872372593032196, 63.90562213328667, 64.03911869111471]",False,0.202019372722134,[],[],[],[],0.0,False,2.4757384422688915,1580,60.45168951363303,1680.0,64.25308098341338,3.8013914697803557
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[67.77587798330933, 67.80911822267808, 67.90898935799487, 68.0757389839273]",False,inf,[],[],[],[],0.0,True,7.771845901985444,1680,64.27212076471187,1780.0,68.08957959571853,3.817458831006661
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[68.20985773578286],False,inf,[],[],[],[],0.0,True,7.771847505490086,1780,68.10788974212483,1800.0,68.85691844578832,0.7490287036634982
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[71.6281889853999, 71.66224256739952, 71.79494213918224]",False,inf,[],[],[],[],0.0,True,7.771846864041663,1800,68.87543096579611,1880.0,71.90940757514909,3.033976609352976
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[71.97998266853392, 72.13010303420015]",False,inf,[],[],[],[],0.0,True,7.771846864041663,1880,71.92757885041647,1900.0,72.67674931162037,0.749170461203903
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[75.481491970364, 75.51499455748126, 75.61486793775111, 75.64848919096403]",False,inf,[],[],[],[],0.0,True,7.77184622259324,1900,72.69503893214278,1980.0,75.72927596489899,3.0342370327562094
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[75.80036003887653, 76.11537852184847, 76.14875185955316]",False,inf,[],[],[],[],0.0,True,7.771846543201036,1980,75.7475800178945,2000.0,76.49658178118989,0.7490017632953823
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[79.6528567369096, 79.70280481269583, 79.8029527280014, 79.85209868638776, 79.98522032424808, 80.01846729870886, 80.15196321485564, 80.18558799591847, 80.28546105558053]",False,inf,[],[],[],[],0.0,True,3.8468031117016466,2000,76.51485696923919,2100.0,80.29972726106644,3.7848702918272465
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[80.32108679995872],False,inf,[],[],[],[],0.0,True,3.8468056774953396,2100,80.31780360359699,2120.0,81.06702505913563,0.7492214555386454
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[82.13777366117574, 82.17102288082242, 82.27126797405072, 82.30452296650037, 82.4712616878096, 82.50464432640001]",False,inf,[],[],[],[],0.0,True,3.8468050360469164,2120,81.08527651405893,2160.0,82.58494809828699,1.4996715842280537
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[82.6057694714982, 82.6551348012872]",False,inf,[],[],[],[],0.0,True,3.8468059983359666,2160,82.60321462689899,2180.0,83.35225038649514,0.7490357595961541
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[85.60669025452808],False,inf,[],[],[],[],0.0,True,3.8468056774953396,2180,83.37069138605148,2240.0,85.6541578923352,2.2834665062837303
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[85.7749113375321, 85.97402499942109, 86.0734641267918, 86.10751770855859, 86.40750827942975]",False,inf,[],[],[],[],0.0,True,3.8468053566547127,2240,85.67224513948895,2260.0,86.42147333011962,0.7492281906306744
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[86.44213274051435],False,inf,[],[],[],[],0.0,True,3.7332527663695316,2260,86.43973184074275,2280.0,87.18875862029381,0.749026779551059
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[89.61085318215191, 89.76097771711648, 89.97676489851438, 90.11013637599535, 90.14394557033665]",False,inf,[],[],[],[],0.0,True,3.733250842024262,2280,87.20716145425104,2360.0,90.25793056958355,3.050769115332514
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[93.4982245019637, 93.64726949809119, 93.68064251495525, 94.01401027198881]",False,inf,[],[],[],[],0.0,True,3.7332485970711957,2360,90.2762304530479,2460.0,94.09447472402826,3.818244270980358
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[94.1649327550549],False,inf,[],[],[],[],0.0,True,3.7332518040804814,2460,94.11297633941285,2480.0,94.86177540849894,0.7487990690860897
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[97.21727980603464, 97.36739856796339, 97.53340957895853, 97.56701672053896, 97.6668868935667, 97.70075926929712]",False,inf,[],[],[],[],0.0,True,3.733251162864889,2480,94.87982256570831,2560.0,97.91430270322599,3.0344801375176758
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[101.10400776402093, 101.25377373560332, 101.4365124674514, 101.4705108855851, 101.73712715669535]",False,inf,[],[],[],[],0.0,True,3.7332524457617353,2560,97.93321580067277,2660.0,101.7508122199215,3.81759641924873
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,[101.77175610768609],False,inf,[],[],[],[],0.0,True,2.4525218926791155,2660,101.76923558022827,2680.0,102.51811514957808,0.7488795693498105
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[105.40675908070989, 105.57350485795178]",False,inf,[],[],[],[],0.0,True,2.4525215718384885,2680,102.53671650867909,2760.0,105.58728292980231,3.0505664211232215
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[105.75799727905542, 105.90711764409207, 105.94074018020183, 106.04086147597991, 106.07386855292134]",False,inf,[],[],[],[],0.0,True,2.452521251230692,2760,105.60559083125554,2780.0,106.3546217798721,0.7490309486165643
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[109.20925863343291, 109.24288084870204, 109.3763761234004, 109.40962438099086]",False,inf,[],[],[],[],0.0,True,2.4525215718384885,2780,106.37282127840444,2860.0,109.42382964980789,3.051008371403441
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[109.59437401825562, 109.69487087568268, 109.74315987387672]",False,inf,[],[],[],[],0.0,True,2.452523496416589,2860,109.44184088637121,2880.0,110.19112873077393,0.7492878444027156
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[112.69746901700273, 112.82988828094676, 112.86312274751253, 113.02988103264943, 113.06313602509908, 113.22987538808957]",False,inf,[],[],[],[],0.0,True,2.452521572071319,2880,110.20919513097033,2960.0,113.24368777661584,3.034492645645514
,1.0,,,,,,2,0.01,0.0,1.0,,,90.0,"[113.69648473174311, 113.86336007923819, 113.89660224295221]",False,inf,[],[],[],[],0.0,True,2.388054237292536,2960,113.2617525733076,2980.0,114.01096504880115,0.7492124754935503
True,1.0,3061.0,im063,im063,90.0,117.09861103189178,3,0.015,0.0,1.0,im061,im061,90.0,"[117.75047514471225, 117.9013902512379, 118.05149618443102, 118.15058893570676, 118.1838407209143, 118.28371217683889, 118.31733310944401, 118.45045282272622, 118.58394905971363, 118.6185760863591, 118.76869645202532, 118.86881838925183, 118.91756344935857, 119.01768442452885, 119.05093364417553, 119.18443020177074, 119.21767910057679, 119.35104769165628, 119.38642359618098, 119.53654332063161, 119.68528940691613, 119.81798064033501, 119.85203261836432, 119.98590377555229, 120.30311629455537, 120.48625977314077, 120.68625412858091, 120.71975350868888, 120.85299445362762]",False,3.2046159107703716,[],[],[3060],[117.10037241852842],0.005,True,2.3880526335550627,2980,114.0290734632872,3160.0,120.90001148171723,6.870938018430024
,1.0,,,,,,3,0.015,0.0,1.0,,,90.0,[121.07037015422247],False,inf,[],[],[],[],0.0,True,3.3845262670426166,3160,120.91844895365648,3180.0,121.66730414843187,0.7488551947753876
,1.0,,,,,,3,0.015,0.0,1.0,,,90.0,"[123.65478233154863, 123.68803026829846]",False,inf,[],[],[],[],0.0,True,3.3845285122285134,3180,121.68583719432354,3240.0,123.96921197511256,2.2833747807890177
,1.0,,,,,,3,0.015,0.0,1.0,,,90.0,"[124.48870076262392, 124.52199295838363, 124.6226254797075, 124.65587501996197]",False,inf,[],[],[],[],0.0,True,3.3845281913878864,3240,123.98760486696847,3260.0,124.7365046418272,0.748899774858728
,1.0,,,,,,3,0.015,0.0,1.0,,,90.0,"[127.42515710415319, 127.45840600295924, 127.59190256055444, 127.62516108108684]",False,inf,[],[],[],[],0.0,True,3.3845281913878864,3260,124.75472626998089,3340.0,127.8057131532114,3.0509868832305074
,1.0,,,,,,3,0.015,0.0,1.0,,,90.0,"[129.2594475687947, 129.29277953365818]",False,inf,[],[],[],[],0.0,True,3.38452787078009,3340,127.82424972695298,3380.0,129.34031869168393,1.5160689647309482
,1.0,,,,,,3,0.015,0.0,1.0,,,90.0,"[129.46046758210286, 129.6109619056806, 129.7600806672126, 129.79346074000932]",False,inf,[],[],[],[],0.0,True,3.384529474284733,3380,129.35828791442327,3400.0,130.1076180934906,0.7493301790673286
True,1.0,3481.0,im085,im085,90.0,133.19507934269495,4,0.02,0.0,1.0,im063,im063,90.0,"[133.56295834714547, 133.76336065656506, 133.79660923453048, 133.8965047444217, 133.93008334212936, 134.064445839962, 134.16518772626296, 134.2149356736336, 134.33013427210972, 134.3633838123642, 134.4639268531464, 134.49729954940267, 134.6306700645946, 134.6646707279142, 134.78166727512144, 134.93178764078766, 135.08165624225512, 135.11490417900495, 135.24839977454394, 135.28164931479841, 135.41476966952905, 135.4483950920403, 135.5825205789879, 135.73201073263772, 135.76525866938755, 135.8987529820297, 135.93200220144354, 136.06549875927158, 136.0987470166292, 136.1986191140022, 136.23337506968528, 136.4337401757948, 136.58298497949727, 136.6162300298456, 136.7496015073266, 136.7824851074256]",False,,[],[],[3480],[133.196723025525],0.005,True,2.492301912657126,3400,130.12618802208453,3620.0,138.48122320813127,8.355035186046734
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[141.5880183374975, 141.63801997317933, 142.03717706049792, 142.0704262801446]",False,inf,[],[],[],[],0.0,True,4.306031237684294,3620,138.4994313661009,3720.0,142.28436740511097,3.784936039010063
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[144.20535741210915, 144.33947808831, 144.37210094439797, 144.57272198377177]",False,inf,[],[],[],[],0.0,True,4.306038935065374,3720,142.3028369487729,3780.0,144.5862348212395,2.283397872466594
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,[144.60672136419453],False,inf,[],[],[],[],0.0,True,4.306039897354424,3780,144.60429961793125,3800.0,145.35357335070148,0.7492737327702343
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[148.02498045237735, 148.0582296717912]",False,inf,[],[],[],[],0.0,True,4.306038935065374,3800,145.3717099884525,3880.0,148.40610449411906,3.034394505666569
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,[149.6103018668946],False,inf,[],[],[],[],0.0,True,4.306037652168527,3880,148.42444414668716,3920.0,149.9240243260283,1.4995801793411374
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[151.12762772780843, 151.26174808340147]",False,inf,[],[],[],[],0.0,True,4.306020012453303,3920,149.94240567204542,3960.0,151.44196500466205,1.4995593326166272
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[154.13078007125296, 154.16402993211523, 154.3643966417294]",False,inf,[],[],[],[],0.0,True,4.004331290907459,3960,151.46073955157772,4040.0,154.5111574800685,3.0504179284907877
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[157.9831872889772, 158.01643073535524]",False,inf,[],[],[],[],0.0,True,4.004330649459035,4040,154.52964915311895,4141.0,158.3643469302915,3.8346977771725506
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[160.30207395902835, 160.40269910381176, 160.43556827190332]",False,inf,[],[],[],[],0.0,True,4.004331611748086,4141,158.38259293301962,4201.0,160.64957867213525,2.2669857391156256
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[162.83723241649568, 162.8705592500046]",False,inf,[],[],[],[],0.0,True,4.0043325735714745,4201,160.66852480359375,4261.0,162.95147848082706,2.2829536772333086
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[167.15759759955108, 167.19084617774934, 167.3575913135428, 167.3911891542375]",False,inf,[],[],[],[],0.0,True,4.004331611515255,4261,162.9698097947985,4381.0,167.53862574649975,4.568815951701254
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[169.91114266286604, 170.1116652416531, 170.32699411618523, 170.36099285515957]",False,inf,[],[],[],[],0.0,True,4.0043328944121015,4381,167.5569083110895,4461.0,170.60786376404576,3.0509554529562593
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[173.2627740621101, 173.2963972396683, 173.42951759439893, 173.46338932868093, 173.59688524506055]",False,inf,[],[],[],[],0.0,True,7.046929295135783,4461,170.62684838171117,4541.0,173.6770321854856,3.0501838037744164
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[177.26579747651704, 177.2990463753231, 177.3992125717923, 177.4325390844606]",False,inf,[],[],[],[],0.0,True,7.046930898873256,4541,173.6955103885848,4641.0,177.51353753288276,3.8180271442979574
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[177.53451092657633, 177.58425662876107]",False,inf,[],[],[],[],0.0,True,7.046929936584206,4641,177.53184671723284,4661.0,178.280842066044,0.7489953488111496
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[181.002147852676, 181.0357665400952, 181.16888721566647]",False,inf,[],[],[],[],0.0,True,7.046928333079563,4661,178.2989934568759,4741.0,181.31669263425283,3.017699177376926
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[181.33763748407364, 181.38738414854743, 181.4877674714662, 181.53787943418138]",False,inf,[],[],[],[],0.0,True,7.046930257424833,4741,181.33496269094758,4761.0,182.0839573983103,0.7489947073627263
,1.0,,,,,,4,0.02,0.0,1.0,,,90.0,"[184.55652954243124, 184.6065263673663, 184.73951971763745]",False,inf,[],[],[],[],0.0,True,7.046929936817037,4761,182.10214791679755,4841.0,185.15321979043074,3.051071873633191
True,1.0,4902.0,im061,im061,90.0,187.45626616827212,5,0.025,0.0,1.0,im085,im085,90.0,"[188.27603064547293, 188.5255208632443, 188.6590164587833, 188.79251590301283, 188.8257596702315, 188.92600668780506, 188.9592559072189, 189.09375471062958, 189.24312138766982, 189.3766169832088, 189.40986524056643, 189.54336115694605, 189.84469906659797, 190.04309592256323, 190.14359181770124, 190.17683975421824, 190.31033567059785, 190.477083372185]",False,2.388546753441915,[],[],[4901],[187.45830882526934],0.005,True,2.2589603455744793,4841,185.17198343295604,4981.0,190.49096503597684,5.318981603020802
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[190.66123486938886, 190.81032059690915, 191.143808623543, 191.177433404373]",False,inf,[],[],[],[],0.0,True,2.5615109345082487,4981,190.5091238033492,5001.0,191.2582586647477,0.7491348613984883
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[191.32930617663078],False,inf,[],[],[],[],0.0,True,2.5615138211425688,5001,191.27663552062586,5021.0,192.02552567399107,0.7488901533652097
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[193.51298461388797, 193.54635442374274]",False,inf,[],[],[],[],0.0,True,2.5615131796941455,5021,192.0438457627315,5061.0,193.56016552937217,1.5163197666406631
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[193.63035608106293, 193.7808516875375]",False,inf,[],[],[],[],0.0,True,2.5615147831987883,5061,193.57825021073222,5081.0,194.3107843559701,0.732534145237878
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[196.91522284504026, 197.01649552071467, 197.04911549016833, 197.215860305354, 197.2498584028799]",False,inf,[],[],[],[],0.0,True,2.561512217637926,5081,194.32978244381957,5161.0,197.36330876429565,3.033526320476085
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[197.38435688544996],False,inf,[],[],[],[],0.0,True,2.561477259048104,5161,197.38182481215335,5181.0,198.13061586325057,0.7487910510972142
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[200.45313210599124, 200.5040198871866, 200.60337658971548, 200.8186163045466, 200.95211671083234, 200.98536079889163]",False,inf,[],[],[],[],0.0,True,3.794619810733451,5181,198.14889682433568,5261.0,201.19982148800045,3.050924663664773
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[204.90548133780248],False,inf,[],[],[],[],0.0,True,3.7946117927445755,5261,201.21805690717883,5361.0,205.01965075032786,3.8015938431490213
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[205.09035413106903, 205.24047417612746]",False,inf,[],[],[],[],0.0,True,3.7946133962492183,5361,205.03792401426472,5381.0,205.7869556043297,0.7490315900649875
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[208.07512641139328],False,inf,[],[],[],[],0.0,True,3.794613396482049,5381,205.80501462798566,5441.0,208.08883296279237,2.2838183348067105
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,[208.2096242525149],False,inf,[],[],[],[],0.0,True,3.794615320594488,5441,208.10745228198357,5461.0,208.85615962557495,0.7487073435913771
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[211.0776552776806, 211.1105052025523]",False,inf,[],[],[],[],0.0,True,3.7946133962492183,5461,208.87490755296312,5521.0,211.1580754702445,2.2831679172813892
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[211.22890104493126, 211.42876807507128]",False,inf,[],[],[],[],0.0,True,6.448356440736802,5521,211.17615983076394,5541.0,211.92537102336064,0.7492111925967038
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[213.48099678079598, 213.58099716552533, 213.73106685769744]",False,inf,[],[],[],[],0.0,True,6.44836798657559,5541,211.94385275430977,5601.0,214.22728141583502,2.2834286615252495
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[217.2325751974713, 217.26607489818707]",False,inf,[],[],[],[],0.0,True,6.448374400826992,5601,214.24561272980645,5681.0,217.27980454126373,3.0341918114572763
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[217.4001987813972, 217.5996883257758, 217.63293818663806]",False,inf,[],[],[],[],0.0,True,6.448374079986365,5681,217.29816183354706,5701.0,218.04707026761025,0.7489084340631962
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[221.186821479816, 221.33656917046756, 221.70280481269583, 221.86992326495238]",False,inf,[],[],[],[],0.0,True,6.448374400826992,5701,218.06612287764437,5801.0,221.88361762906425,3.817494751419872
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[222.05404782178812, 222.20353893749416, 222.2367871948518]",False,inf,[],[],[],[],0.0,True,6.448374400826992,5801,221.90203425404616,5821.0,222.65091767231934,0.7488834182731807
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[225.25549599458463, 225.28895207773894, 225.4223232343793]",False,inf,[],[],[],[],0.0,True,3.626528399460085,5821,222.66950139170513,5901.0,225.7034484948963,3.033947103191167
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[225.77392063755542, 225.974039752502]",False,inf,[],[],[],[],0.0,True,3.626529041141339,5901,225.72149853850715,5921.0,226.4707495002076,0.7492509617004544
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[226.89076003269292, 226.92400636570528, 227.09075406729244]",False,inf,[],[],[],[],0.0,True,3.626526154507019,5921,226.48912186617963,5941.0,227.23805339215323,0.7489315259736031
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[230.86100728739984, 230.89400217705406, 231.0273720510304]",False,inf,[],[],[],[],0.0,True,3.626528720300712,5941,227.25616084435023,6041.0,231.0412023998797,3.7850415555294603
,1.0,,,,,,5,0.025,0.0,1.0,,,90.0,"[231.21149340062402, 231.26161594735458, 231.3613648887258, 231.49473187606782, 231.52810617582873, 231.72772368695587, 231.76135039213113]",False,inf,[],[],[],[],0.0,True,3.6265300031975585,6041,231.05931915296242,6061.0,231.8085037257988,0.7491845728363842
