frame,time,nearest_F_frame,time_since_last_lick,nearest_reward
12,24.11781,415.0,,6.405900000000003
17,24.28459,419.0,0.16678000000000281,6.23912
72,26.41978,461.0,2.135189999999998,4.103930000000002
78,26.61986,465.0,0.2000799999999998,3.903850000000002
85,26.95342,472.0,0.3335600000000021,3.57029
193,31.0405,554.0,4.08708,0.5167900000000003
201,31.34066,560.0,0.3001599999999982,0.8169499999999985
204,31.49047,563.0,0.14980999999999867,0.9667599999999972
206,31.57415,564.0,0.08368000000000109,1.0504399999999983
210,31.70758,567.0,0.1334300000000006,1.1838699999999989
214,31.84101,570.0,0.1334300000000006,1.3172999999999995
219,32.00774,573.0,0.1667299999999976,1.484029999999997
223,32.20785,577.0,0.20011000000000223,1.6841399999999993
225,32.30789,579.0,0.1000399999999999,1.7841799999999992
238,32.74164,588.0,0.4337499999999963,2.2179299999999955
241,32.87502,590.0,0.1333800000000025,2.351309999999998
250,33.24192,598.0,0.3669000000000011,2.718209999999999
253,33.34208,600.0,0.10016000000000247,2.8183700000000016
304,35.32781,640.0,1.9857299999999967,4.804099999999998
307,35.444,642.0,0.11619000000000312,4.920290000000001
312,35.61108,645.0,0.16707999999999856,5.08737
362,37.52904,684.0,1.9179600000000008,3.736229999999999
366,37.71246,687.0,0.18341999999999814,3.552810000000001
471,41.69907,767.0,3.986609999999999,0.43379999999999797
479,41.96599,772.0,0.26691999999999894,0.7007199999999969
482,42.11609,775.0,0.1501000000000019,0.8508199999999988
485,42.26624,778.0,0.15015000000000356,1.0009700000000024
489,42.39972,781.0,0.1334799999999987,1.134450000000001
493,42.5332,784.0,0.1334799999999987,1.2679299999999998
498,42.69996,787.0,0.16675999999999647,1.4346899999999962
501,42.83334,790.0,0.1333800000000025,1.5680699999999987
504,42.98349,793.0,0.15015000000000356,1.7182200000000023
508,43.1169,795.0,0.1334099999999978,1.85163
513,43.2836,799.0,0.16669999999999874,2.018329999999999
517,43.41706,801.0,0.13345999999999947,2.1517899999999983
521,43.58408,805.0,0.16702000000000083,2.318809999999999
525,43.78427,809.0,0.2001899999999992,2.5189999999999984
529,43.91775,811.0,0.1334799999999987,2.652479999999997
533,44.05092,814.0,0.1331699999999998,2.785649999999997
538,44.21767,817.0,0.1667500000000004,2.9523999999999972
542,44.40212,821.0,0.18444999999999823,3.1368499999999955
549,44.68568,827.0,0.28356000000000137,3.420409999999997
554,44.85234,830.0,0.16666000000000025,3.587069999999997
564,45.26921,838.0,0.41687000000000296,4.00394
568,45.41912,841.0,0.14990999999999843,4.1538499999999985
610,47.02008,873.0,1.6009600000000006,5.754809999999999
617,47.25374,878.0,0.23366000000000042,5.9884699999999995
621,47.42042,881.0,0.1666799999999995,6.155149999999999
685,49.92304,931.0,2.5026200000000003,8.65777
690,50.08972,935.0,0.1666799999999995,8.824449999999999
